#{"t_start": 1617160204.0434153, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,838,34.765736
-20.0,893,75.373073
-21.0,819,110.026102
-21.0,830,149.4687
-20.0,897,189.360113
-21.0,789,223.724998
-21.0,792,258.087985
-20.0,838,298.445424
-20.0,837,333.770157
-19.0,933,374.774963
-21.0,848,415.074325
-20.0,893,455.341161
-21.0,880,495.284907
-20.0,869,535.644645
-21.0,818,570.950255
-21.0,778,605.497525
-20.0,842,644.886644
-21.0,791,679.326155
-20.0,831,714.161626
-20.0,913,754.182041
-21.0,787,793.029332
-21.0,775,827.65672
-21.0,912,867.539654
-21.0,972,908.190074
-20.0,835,948.023551
-20.0,931,988.515
-20.0,842,1028.070357
-19.0,1049,1074.381126
-20.0,1009,1119.933004
-20.0,867,1155.956737
-20.0,902,1195.786943
-20.0,1093,1246.153615
-21.0,817,1280.792542
-21.0,837,1320.67194
-21.0,1100,1367.9192
-21.0,786,1406.991876
-20.0,916,1446.710143
-21.0,820,1481.412655
-20.0,979,1525.920584
-21.0,821,1561.06193
-21.0,987,1607.051022
-21.0,781,1641.538376
-21.0,842,1677.281899
-21.0,821,1716.657057
-21.0,909,1757.283589
-21.0,821,1792.507193
-21.0,848,1831.759225
-21.0,820,1866.798275
-21.0,849,1906.661772
-20.0,1012,1952.265224
-21.0,842,1987.505701
-21.0,882,2029.037944
-21.0,851,2069.990804
-21.0,818,2104.82327
-20.0,837,2144.638792
-21.0,818,2179.607082
-21.0,852,2219.39969
-20.0,865,2259.454648
-21.0,906,2299.730708
-20.0,1111,2346.644997
-21.0,1000,2392.558021
-20.0,842,2431.851082
-21.0,881,2471.531333
-21.0,946,2511.968652
-19.0,1026,2557.865854
-21.0,1092,2604.489238
-21.0,761,2639.217099
-20.0,833,2678.656985
-20.0,956,2719.700851
-20.0,1093,2771.744929
-19.0,1052,2818.770947
-21.0,1018,2864.348352
-19.0,1125,2916.150875
-20.0,1005,2962.043591
-21.0,1359,3020.050566
-18.0,1389,3083.716977
