#{"t_start": 1617160204.0429516, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,983,40.674276
-19.0,995,86.493465
-21.0,896,126.936363
-21.0,845,161.837387
-21.0,1042,211.931242
-21.0,873,247.078572
-21.0,881,287.463222
-20.0,957,333.115349
-21.0,911,373.853901
-20.0,904,414.760088
-20.0,839,449.827855
-21.0,817,489.382243
-21.0,822,525.118176
-21.0,823,564.68202
-21.0,822,599.781321
-20.0,836,638.928208
-21.0,974,679.722625
-21.0,824,718.967129
-20.0,893,758.569028
-20.0,835,793.603098
-20.0,925,834.056378
-21.0,764,868.147078
-21.0,873,907.749451
-21.0,937,948.719447
-21.0,839,988.217073
-20.0,944,1028.674264
-18.0,1025,1074.962154
-21.0,790,1109.49759
-20.0,837,1149.476417
-20.0,834,1184.582561
-19.0,918,1228.357856
-21.0,1000,1269.667449
-20.0,973,1315.032979
-21.0,877,1355.403996
-21.0,900,1395.711404
-21.0,820,1430.39817
-20.0,927,1470.388984
-20.0,929,1514.480686
-20.0,894,1554.026564
-21.0,823,1589.949342
-20.0,987,1635.450586
-21.0,851,1671.168381
-21.0,845,1711.113222
-20.0,923,1751.765366
-21.0,850,1791.552173
-21.0,913,1831.567786
-20.0,1043,1878.067725
-20.0,1066,1923.992795
-21.0,776,1958.732192
-21.0,865,1998.275038
-19.0,978,2045.82292
-21.0,840,2081.74167
-21.0,788,2116.393902
-20.0,837,2156.233651
-21.0,885,2195.974126
-21.0,907,2236.825687
-18.0,1162,2288.589405
-21.0,853,2328.440679
-20.0,983,2369.687768
-21.0,819,2409.613907
-20.0,836,2443.811924
-20.0,924,2483.878547
-19.0,961,2529.342275
-18.0,1105,2575.538909
-19.0,1025,2622.116557
-19.0,1015,2668.077602
-19.0,1066,2718.861023
-19.0,1226,2772.324077
-19.0,1053,2819.419329
-17.0,1187,2875.355599
-20.0,981,2916.995249
-19.0,1212,2973.613694
-19.0,1114,3025.404266
-20.0,1204,3078.010957
-18.0,1798,3159.015437
-19.0,1611,3233.090766
-19.0,1364,3291.136692
-16.0,1873,3376.916473
-20.0,1801,3457.165849
-18.0,2184,3554.769093
-17.0,2333,3659.245127
-17.0,2126,3756.601987
-15.0,2635,3871.79649
-20.0,1911,3959.201759
-16.0,2096,4056.415613
-16.0,2242,4155.559795
-20.0,2246,4257.571052
-16.0,2385,4361.632216
-16.0,1975,4453.234455
-19.0,2314,4556.689232
-17.0,2422,4666.189894
-18.0,2552,4775.34809
-14.0,2088,4871.883632
-14.0,2871,4998.472389
-15.0,2968,5130.971645
-18.0,3773,5302.963316
-14.0,2993,5435.867693
-15.0,2923,5568.209668
-14.0,2735,5688.834822
-18.0,2548,5803.319886
-13.0,2627,5924.146917
-17.0,2294,6026.568882
-15.0,3002,6159.441745
-10.0,3393,6314.14732
-14.0,3056,6446.7995
-18.0,2121,6542.973158
-16.0,2504,6656.196596
-19.0,2388,6759.637295
-15.0,2684,6880.729985
-9.0,3314,7030.077366
-9.0,3375,7178.493894
-15.0,2819,7304.622296
-10.0,2797,7431.321207
-7.0,3550,7590.85283
-9.0,3288,7738.728863
-7.0,3661,7898.837877
-10.0,3132,8041.327755
-1.0,3917,8212.804065
-15.0,1754,8292.269201
-4.0,3609,8451.918002
-11.0,3463,8605.37089
-2.0,4230,8795.480739
-2.0,4369,8989.256402
-4.0,4168,9176.612926
-12.0,2601,9290.676079
-13.0,2318,9393.717025
-13.0,2469,9506.823328
-13.0,2615,9620.422932
-12.0,2695,9740.195901
-4.0,3615,9900.403987
6.0,3964,10078.338859
9.0,3597,10237.013029
-14.0,2343,10344.285985
-13.0,2401,10449.251345
-10.0,2788,10574.013874
7.0,4124,10757.063593
-8.0,3555,10916.953599
2.0,4614,11123.493378
8.0,3740,11289.690947
-7.0,3395,11444.710726
10.0,3607,11604.091403
13.0,3123,11740.852671
7.0,3494,11897.78685
8.0,3827,12063.349347
16.0,2402,12171.646138
2.0,3759,12341.150426
8.0,3897,12513.086754
5.0,4039,12700.447627
7.0,4138,12881.79847
12.0,3144,13019.086701
19.0,2424,13126.767119
11.0,2809,13252.552249
13.0,2746,13377.16011
16.0,2432,13485.309489
8.0,3117,13623.224009
8.0,2787,13751.199992
5.0,3607,13910.451153
19.0,1989,13996.391705
21.0,1834,14080.622441
19.0,2131,14173.50812
20.0,1901,14258.873019
17.0,2144,14355.288989
20.0,1887,14440.225583
17.0,2147,14533.38275
20.0,1836,14618.723849
16.0,2308,14721.07188
18.0,2043,14812.485646
19.0,1884,14893.081951
20.0,1718,14971.349937
20.0,1840,15051.913005
12.0,2777,15177.737548
16.0,2220,15274.572298
9.0,2806,15399.486708
19.0,1832,15483.083062
19.0,1853,15567.458257
20.0,1896,15653.2288
11.0,2513,15761.7982
19.0,1886,15846.593074
12.0,2478,15954.525309
14.0,2241,16057.895361
19.0,1840,16139.97395
20.0,1845,16225.213437
16.0,2225,16323.486639
18.0,2067,16414.685421
12.0,2197,16512.024446
15.0,2249,16616.775483
16.0,2029,16707.889465
