#{"t_start": 1617160204.0301878, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1011,41.025445
-21.0,760,75.83279
-21.0,782,110.088092
-20.0,911,150.493265
-21.0,820,189.455642
-21.0,847,224.337322
-20.0,941,269.553934
-21.0,870,309.926496
-21.0,788,345.17146
-20.0,837,380.367018
-21.0,881,420.897658
-21.0,822,460.556886
-21.0,780,494.966437
-19.0,917,535.83922
-21.0,780,570.640962
-20.0,959,611.502857
-21.0,806,650.652738
-21.0,943,691.172696
-20.0,898,731.105796
-21.0,849,770.085218
-19.0,1230,822.507947
-20.0,870,862.301243
-21.0,821,896.694882
-20.0,953,941.945453
-21.0,911,982.460068
-21.0,1035,1028.432477
-19.0,1053,1074.901861
-21.0,819,1114.116311
-21.0,776,1149.060719
-20.0,915,1189.456533
-21.0,901,1228.687872
-21.0,934,1269.244247
-20.0,1002,1314.941526
-19.0,935,1355.955201
-20.0,837,1395.551485
-20.0,839,1430.50036
-20.0,1017,1475.713958
-20.0,987,1520.39502
-21.0,820,1554.798789
-20.0,871,1595.761112
-21.0,849,1635.331449
-21.0,778,1670.36087
-20.0,1126,1717.466059
-21.0,845,1757.412653
-21.0,785,1792.140965
-20.0,896,1831.958104
-20.0,991,1877.919229
-20.0,941,1918.053352
-21.0,1078,1969.446579
-21.0,818,2003.743769
-21.0,848,2045.679305
-20.0,840,2081.569724
-21.0,781,2116.114602
-21.0,790,2151.029587
-21.0,777,2185.470714
-20.0,952,2230.800078
-21.0,1063,2277.11849
-20.0,865,2317.421633
-20.0,862,2357.373277
-21.0,778,2391.92092
-21.0,914,2432.032258
-19.0,1242,2484.053313
-20.0,924,2529.111739
-21.0,930,2569.197677
-21.0,865,2609.135631
-19.0,1308,2667.368267
-20.0,958,2708.404871
-20.0,841,2748.756874
-20.0,993,2795.315634
-21.0,912,2835.518393
-19.0,1061,2882.412888
-19.0,1101,2933.526959
-20.0,977,2974.150155
-21.0,970,3019.524734
-19.0,1179,3072.478685
-19.0,1554,3141.679293
-20.0,1579,3211.300495
-18.0,1954,3302.24018
-17.0,1773,3382.387888
-18.0,1727,3457.448454
-17.0,2630,3577.58377
-17.0,2803,3700.012774
-16.0,2239,3803.037081
-17.0,2280,3906.270809
-18.0,2212,4004.355121
-17.0,2279,4109.917657
-17.0,2594,4224.409461
-16.0,2274,4326.55338
-18.0,2244,4425.539989
-13.0,2697,4546.048921
-9.0,2976,4683.326021
-20.0,2682,4798.282437
-15.0,2809,4923.870858
-15.0,2875,5055.729351
-16.0,2829,5182.238716
-17.0,2714,5303.425001
-17.0,2624,5423.649576
-17.0,2573,5538.870219
-19.0,2622,5654.5558
-14.0,2570,5769.057933
-18.0,2134,5866.826677
-13.0,2646,5986.211899
-13.0,2853,6113.071046
-15.0,2626,6228.410402
-13.0,3184,6371.82756
-10.0,3202,6514.622071
-12.0,3454,6668.211907
-11.0,3067,6806.001435
-10.0,2883,6937.477882
-10.0,3527,7092.711477
-13.0,2898,7223.497766
-9.0,3126,7362.029881
-14.0,2902,7493.432625
-6.0,3784,7659.937418
1.0,4078,7841.37938
-4.0,3869,8013.67468
12.0,3285,8161.551651
-1.0,3950,8337.481364
-14.0,2627,8452.378921
3.0,3664,8617.612414
-4.0,4162,8806.013727
4.0,4124,8988.54664
-13.0,2629,9103.344264
3.0,4069,9285.029224
-11.0,2636,9404.546882
-8.0,3117,9541.238603
-3.0,3906,9712.427252
2.0,3800,9883.581135
10.0,3752,10050.08412
-13.0,2799,10174.764265
8.0,3404,10327.855067
-14.0,2514,10437.625385
6.0,3880,10613.810947
9.0,3769,10780.874835
-1.0,5264,11015.490012
8.0,3873,11191.619989
9.0,3691,11352.896128
8.0,3670,11518.637327
7.0,3516,11672.633353
10.0,3241,11819.477011
7.0,3363,11966.923626
9.0,3228,12108.910515
10.0,3349,12256.284316
8.0,3455,12410.798562
10.0,2892,12541.69347
8.0,3477,12701.21638
12.0,2925,12831.644256
10.0,3305,12978.213321
5.0,4219,13166.291506
-16.0,2145,13258.675642
-4.0,3461,13412.326029
16.0,2587,13531.204566
14.0,2620,13646.74256
-7.0,3400,13802.533157
16.0,2739,13921.791705
16.0,2263,14023.682562
14.0,2466,14132.4131
17.0,2237,14231.067183
19.0,2097,14326.768858
20.0,1802,14406.14049
18.0,2078,14497.831107
4.0,3254,14642.413979
19.0,1996,14733.307439
16.0,2325,14836.069782
17.0,1968,14925.860885
18.0,1988,15011.354029
14.0,2340,15115.221267
19.0,1955,15205.778872
19.0,1874,15285.932781
18.0,1956,15371.621412
19.0,1814,15455.861056
11.0,2382,15562.217809
20.0,2080,15654.301604
16.0,2091,15749.907012
18.0,2005,15835.905747
21.0,1790,15915.300831
17.0,1959,16005.822656
19.0,1878,16088.513671
17.0,2234,16191.216786
20.0,1721,16266.68214
21.0,1774,16346.172478
19.0,1774,16425.997365
20.0,1844,16506.392297
20.0,1689,16581.216456
21.0,1771,16663.340221
18.0,1964,16754.351605
19.0,2037,16846.085333
17.0,1921,16931.897533
20.0,1790,17007.190574
9.0,2619,17127.676768
20.0,1839,17207.285226
16.0,2029,17299.414399
17.0,1999,17389.94915
19.0,1988,17476.714292
20.0,1904,17561.954948
20.0,1764,17641.231728
18.0,1989,17726.76848
21.0,1749,17807.857379
18.0,2103,17899.104235
20.0,1864,17984.112365
21.0,1711,18058.276201
18.0,2049,18150.471552
20.0,1785,18230.412802
17.0,1979,18321.190848
17.0,2046,18412.899013
17.0,2134,18505.10109
18.0,1991,18595.549384
21.0,1743,18671.211138
18.0,2007,18761.849205
19.0,1836,18842.354472
18.0,2086,18938.30266
18.0,1853,19017.923713
21.0,1750,19097.254222
17.0,2005,19189.183367
14.0,2408,19293.624926
18.0,1827,19378.828156
18.0,2056,19470.415174
18.0,1973,19560.814339
19.0,1767,19640.70245
20.0,1765,19719.947563
17.0,2051,19811.768615
21.0,1655,19882.052653
17.0,1930,19971.765891
20.0,1877,20052.775606
19.0,1900,20138.443686
17.0,1920,20224.582738
17.0,1959,20311.073949
18.0,1940,20397.895906
18.0,1895,20483.220258
16.0,2156,20580.047425
17.0,1975,20667.335467
19.0,1907,20752.75352
16.0,2274,20854.184235
20.0,1927,20939.753719
13.0,2372,21048.651029
19.0,1832,21129.111196
