#{"t_start": 1617284920.6297905, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,894,22.370158
-21.0,848,37.866704
-20.0,1052,54.877105
-20.0,962,70.442527
-19.0,1145,88.621603
-20.0,916,105.68048
-19.0,1069,122.955601
-21.0,817,136.477873
-20.0,934,151.358813
-20.0,1004,167.399055
-18.0,1176,185.757731
-19.0,994,201.837735
-20.0,864,215.096267
-20.0,1038,232.320218
-19.0,1070,249.602498
-21.0,787,262.548377
-21.0,972,280.923352
-20.0,918,297.726911
-19.0,986,313.041761
-19.0,1126,331.025025
-20.0,831,344.543918
-19.0,938,359.427095
-21.0,824,372.606365
-21.0,822,386.029488
-21.0,785,398.541053
-19.0,1019,416.726426
-21.0,792,429.347604
-19.0,1005,445.465217
-20.0,867,459.542174
-21.0,820,472.44417
-21.0,901,486.7973
-19.0,1026,503.202683
-20.0,865,519.317084
-20.0,836,537.048281
-21.0,907,553.663652
-21.0,818,567.185948
-21.0,789,579.568187
-20.0,836,592.503584
-21.0,823,606.502495
-20.0,835,619.706182
-20.0,960,635.328911
-19.0,1043,651.838899
-21.0,823,664.550911
-20.0,861,678.843692
-21.0,871,697.108084
-21.0,1031,714.021839
-20.0,914,728.523047
-21.0,827,741.124318
-20.0,914,755.784611
-20.0,834,768.251451
-18.0,1052,784.258619
-19.0,937,798.949831
-20.0,1025,814.750563
-17.0,1187,832.805897
-20.0,1001,848.332472
-20.0,835,861.139719
-20.0,889,874.583305
-21.0,875,888.109335
-21.0,762,899.787209
-21.0,780,911.660447
-20.0,980,926.383098
-20.0,841,939.522773
-18.0,1040,955.260795
-21.0,948,970.345656
-20.0,1031,986.140941
-19.0,1011,1001.072061
-20.0,929,1015.582129
-18.0,1138,1032.935753
-21.0,1104,1049.605629
-21.0,945,1064.330275
-19.0,943,1078.372733
-21.0,1193,1096.365272
-18.0,1283,1115.920699
-18.0,1364,1136.802541
-20.0,1072,1152.911991
-15.0,1535,1177.89422
-15.0,1506,1201.728538
-17.0,1438,1223.545691
-13.0,1638,1248.226241
-10.0,1951,1277.616037
-21.0,1622,1302.312702
-8.0,2484,1340.144375
-19.0,1461,1362.81089
-5.0,2383,1398.238225
-7.0,2243,1432.456445
-20.0,1368,1452.621845
-7.0,2212,1486.609571
-11.0,1832,1514.0899
-11.0,1851,1541.788885
-20.0,1561,1566.007669
-17.0,1589,1590.830775
-14.0,1834,1618.336617
-19.0,1468,1640.894299
-14.0,1818,1668.110183
-4.0,2474,1705.27593
-6.0,2253,1739.406497
-9.0,1944,1768.642927
-5.0,2286,1803.048619
-9.0,2057,1834.083701
-7.0,2114,1865.601429
-3.0,2813,1908.023835
-14.0,1813,1935.870657
2.0,3180,1983.007128
-4.0,2754,2024.606896
1.0,3175,2072.42082
-3.0,2739,2113.193438
5.0,2776,2154.985753
7.0,3040,2200.50128
-10.0,2111,2232.647309
7.0,3058,2278.391246
-3.0,2827,2320.631761
9.0,2617,2359.639787
-1.0,3342,2409.57988
6.0,2980,2454.255952
9.0,2633,2493.382344
1.0,3420,2544.963041
2.0,3475,2596.876172
4.0,3107,2651.172462
12.0,2662,2693.420372
4.0,3326,2744.233469
7.0,2992,2792.604592
1.0,3600,2860.754424
2.0,3462,3265.528079
7.0,3301,3317.48501
10.0,2532,3356.182255
2.0,3464,3412.772585
13.0,2513,3451.241868
2.0,3501,3507.161901
-4.0,3165,3558.944842
1.0,3594,3613.131837
3.0,3360,3663.609958
14.0,2820,3706.347653
-3.0,3549,3760.454796
5.0,3339,3811.133025
7.0,3092,3857.918345
16.0,2558,3897.004338
16.0,2847,3940.446902
6.0,3005,3990.539783
3.0,3651,4045.690477
17.0,2415,4082.237633
15.0,2552,4120.986501
9.0,3014,4166.556621
19.0,2360,4202.396458
6.0,3192,4250.608884
9.0,2945,4295.481803
1.0,3625,4350.268264
4.0,3513,4404.184116
17.0,2342,4439.53419
13.0,3159,4487.286432
14.0,2627,4527.283664
15.0,2456,4564.46883
13.0,2826,4607.932783
9.0,2965,4652.799237
18.0,2266,4687.467419
11.0,2786,4730.035569
19.0,1893,4759.077273
16.0,2468,4796.720014
19.0,1807,4824.200854
15.0,2122,4856.698795
18.0,2448,4894.135924
16.0,2407,4930.548553
19.0,2312,4966.008272
13.0,2443,5004.054567
18.0,2443,5041.223287
15.0,2566,5080.391568
16.0,2085,5111.933699
17.0,1933,5141.470245
19.0,1873,5170.352137
16.0,1822,5199.735947
19.0,2253,5233.853091
17.0,1982,5264.44941
16.0,2494,5302.312405
16.0,2507,5340.656678
14.0,2363,5376.539851
19.0,1824,5404.606787
14.0,2258,5438.651359
16.0,2549,5477.370491
20.0,1958,5507.265553
17.0,2190,5541.415051
16.0,2637,5581.126507
18.0,1952,5610.813801
16.0,2436,5647.936929
19.0,1977,5678.726139
18.0,2089,5710.313165
17.0,2383,5746.86342
17.0,2203,5780.811524
20.0,1745,5807.078383
18.0,2302,5842.36202
16.0,2097,5874.806909
20.0,1654,5900.165712
21.0,1606,5924.362422
16.0,2034,5955.59487
20.0,1780,5983.048175
21.0,1673,6008.625322
17.0,1780,6035.886643
18.0,1709,6061.72671
13.0,2328,6097.725875
19.0,1705,6124.15618
20.0,1777,6151.659266
19.0,1744,6177.9071
19.0,1807,6205.536652
19.0,1854,6234.26585
19.0,1790,6261.744961
19.0,1770,6288.847692
21.0,1603,6313.153722
19.0,1713,6339.111888
21.0,1608,6363.849274
19.0,1748,6390.879865
20.0,1623,6415.386817
20.0,1711,6442.088557
18.0,1802,6470.099364
19.0,1725,6496.188241
17.0,1800,6523.795052
21.0,1674,6549.265599
19.0,1681,6575.093557
20.0,1666,6600.543208
18.0,1846,6629.188664
19.0,1799,6656.667376
17.0,1956,6687.040275
21.0,1603,6711.977112
15.0,1957,6741.855404
19.0,1668,6767.38869
20.0,1671,6792.851193
20.0,1616,6817.784091
20.0,1615,6842.065938
19.0,1741,6868.993448
21.0,1605,6893.190732
17.0,1831,6921.753832
21.0,1648,6946.349903
20.0,1624,6972.080086
21.0,1698,6999.260025
18.0,1759,7028.182231
19.0,1765,7055.793973
17.0,1955,7086.474797
20.0,1673,7113.565339
21.0,1712,7140.870202
19.0,1673,7167.060647
21.0,1603,7191.355502
20.0,1767,7218.488012
20.0,1617,7243.55653
18.0,1795,7270.922223
21.0,1605,7295.494007
21.0,1599,7321.1968
19.0,1737,7347.356861
20.0,1767,7374.133232
20.0,1669,7399.541342
21.0,1610,7423.590028
21.0,1603,7448.132882
21.0,1609,7472.854375
21.0,1608,7496.92909
18.0,1872,7525.609448
19.0,1764,7551.913642
20.0,1793,7580.223801
20.0,1614,7608.190048
19.0,1674,7633.365211
21.0,1635,7658.396959
21.0,1630,7683.151755
19.0,1799,7710.419397
21.0,1602,7734.278316
21.0,1604,7758.697652
17.0,1975,7788.333267
19.0,1831,7815.834818
19.0,1775,7842.785042
21.0,1608,7867.199258
20.0,1733,7893.341774
20.0,1722,7919.798816
21.0,1631,7944.196857
19.0,1733,7970.523937
20.0,1614,7995.132688
21.0,1610,8019.124567
21.0,1610,8043.569083
21.0,1694,8069.124866
21.0,1634,8093.939739
19.0,1715,8119.635511
21.0,1604,8144.131095
21.0,1695,8169.559107
21.0,1693,8195.2989
19.0,1843,8223.065921
20.0,1613,8248.582619
19.0,1697,8276.531102
16.0,1867,8306.928841
20.0,1669,8334.812425
21.0,1609,8359.766948
19.0,1673,8385.675584
20.0,1752,8414.290141
20.0,1657,8441.907737
21.0,1603,8467.288955
20.0,1703,8495.246994
19.0,1761,8524.492812
21.0,1610,8551.650558
19.0,1720,8579.973606
18.0,1766,8608.759217
20.0,1611,8635.214475
19.0,1668,8661.665219
21.0,1633,8687.352984
20.0,1677,8713.911998
19.0,1794,8741.924139
20.0,1670,8768.009403
21.0,1698,8795.309079
19.0,1698,8823.404605
21.0,1608,8849.773382
19.0,1717,8876.61909
20.0,1728,8904.19868
19.0,1859,8933.548571
18.0,2136,8968.239016
20.0,1669,8994.602521
20.0,1662,9020.97966
21.0,1692,9047.628348
19.0,1716,9074.356402
18.0,1909,9104.836526
