#{"t_start": 1617284919.8209007, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,891,22.943678
-21.0,908,39.980612
-21.0,805,52.91042
-18.0,1294,73.395681
-20.0,896,87.683168
-21.0,820,102.120058
-21.0,777,115.821227
-20.0,960,131.33823
-20.0,886,145.625456
-20.0,1127,163.431129
-21.0,782,176.24247
-20.0,923,190.620286
-21.0,853,203.924207
-19.0,1083,221.284786
-20.0,924,236.662656
-20.0,986,252.43298
-21.0,790,265.826661
-20.0,978,284.962601
-21.0,964,301.262326
-18.0,1205,320.417593
-20.0,868,334.262418
-21.0,777,346.578529
-19.0,996,362.588201
-20.0,884,377.122336
-20.0,878,391.122951
-20.0,835,404.146113
-20.0,920,420.601115
-20.0,976,436.550897
-21.0,867,450.606517
-20.0,925,465.286371
-19.0,946,480.104257
-20.0,834,493.809594
-19.0,964,509.458003
-20.0,911,528.004407
-21.0,819,545.585522
-20.0,905,560.034133
-20.0,833,573.081593
-20.0,898,587.395302
-21.0,839,601.337365
-21.0,789,614.111194
-21.0,909,628.671246
-18.0,1089,646.113269
-19.0,1036,662.590211
-20.0,854,675.885643
-21.0,920,694.773158
-20.0,832,709.254645
-21.0,1025,725.546065
-21.0,880,739.322192
-21.0,820,751.738488
-21.0,779,763.71844
-20.0,876,777.214516
-20.0,897,790.904894
-20.0,1043,806.879671
-21.0,881,820.645846
-20.0,889,834.248093
-21.0,904,848.093165
-20.0,835,861.403069
-20.0,984,876.005554
-20.0,1013,891.613016
-21.0,818,904.460761
-20.0,903,918.229962
-19.0,1008,933.797125
-20.0,1128,950.678107
-21.0,822,963.577308
-20.0,960,978.132878
-21.0,895,991.900587
-21.0,936,1006.620648
-20.0,1046,1022.355635
-19.0,1034,1038.002827
-20.0,881,1051.621291
-18.0,1167,1069.282082
-20.0,1139,1086.593795
-21.0,864,1099.38376
-16.0,1325,1119.836278
-17.0,1440,1141.630679
-19.0,1210,1159.688915
-20.0,1256,1180.873302
-17.0,1253,1200.442033
-21.0,1096,1217.010711
-13.0,1698,1242.98731
-19.0,1522,1266.059488
-10.0,2016,1296.177494
-9.0,2062,1327.46775
-20.0,1462,1350.423019
-4.0,2488,1387.559752
-7.0,2005,1417.992647
-19.0,1421,1439.490028
-18.0,1500,1462.342895
-20.0,1354,1482.355006
-19.0,1395,1503.433319
-10.0,2005,1533.890069
-7.0,2222,1567.768014
-18.0,1445,1590.228439
-21.0,1268,1609.553167
-6.0,2139,1642.084166
-8.0,2270,1676.343721
-7.0,2245,1709.929042
-9.0,2069,1741.016245
-5.0,2361,1776.818232
-5.0,2648,1816.280294
-5.0,2373,1852.241713
-6.0,2326,1887.392736
-14.0,1778,1914.194889
-7.0,2522,1952.306255
5.0,2827,1994.661006
-3.0,3002,2039.392397
-12.0,1884,2067.801768
-7.0,2507,2105.544952
2.0,2946,2149.717949
7.0,2890,2193.131049
-1.0,2952,2237.673615
7.0,2816,2279.698802
-1.0,2951,2323.88212
2.0,3272,2373.18377
-1.0,3410,2423.794919
6.0,3602,2477.250003
1.0,3383,2528.096136
9.0,2791,2570.370652
2.0,3200,2619.099806
7.0,2796,2669.629619
8.0,2980,2714.984296
7.0,2968,2761.120573
4.0,3437,2817.398
4.0,3388,2885.133707
12.0,2815,3274.907292
10.0,2757,3319.405554
8.0,2747,3361.420295
11.0,2530,3403.463021
15.0,2492,3441.09048
1.0,3726,3499.8555
6.0,3315,3554.693269
5.0,3243,3603.91405
4.0,3243,3652.669732
9.0,2983,3697.632511
1.0,3638,3753.215217
10.0,3112,3800.35335
9.0,2788,3842.830039
8.0,2965,3887.897752
16.0,2521,3926.454116
18.0,2422,3966.572145
16.0,2387,4003.510295
15.0,2552,4042.225293
5.0,3421,4094.234102
16.0,2568,4133.257214
14.0,2629,4172.894139
5.0,3458,4225.03376
16.0,2450,4261.963101
19.0,2278,4296.853189
13.0,2532,4335.247908
17.0,2255,4369.915281
15.0,2475,4407.38062
9.0,2541,4446.046343
18.0,2318,4481.176508
7.0,3539,4534.432525
7.0,3667,4590.845521
16.0,2538,4629.532848
14.0,2461,4666.796846
15.0,2264,4701.499361
16.0,1989,4731.543589
18.0,1919,4761.043068
15.0,2636,4801.384167
18.0,2521,4839.976563
15.0,2502,4877.882387
17.0,2341,4913.47575
19.0,2308,4949.141109
17.0,2380,4985.55258
13.0,2758,5027.57372
19.0,1780,5054.802017
15.0,2767,5097.130353
16.0,2507,5135.741528
18.0,1869,5163.874007
17.0,2371,5202.182456
18.0,1861,5230.186445
16.0,1932,5259.761464
18.0,1832,5287.488586
16.0,2043,5318.721071
17.0,2593,5358.80176
15.0,2606,5398.232384
18.0,1895,5427.12562
17.0,1959,5456.648798
18.0,2119,5489.361486
16.0,2384,5525.51088
18.0,2016,5556.559743
20.0,2258,5591.069651
20.0,2260,5625.327787
18.0,2424,5662.564923
18.0,2592,5701.85684
16.0,2491,5740.190324
14.0,2595,5779.851147
19.0,2371,5816.349178
19.0,1937,5846.076742
16.0,1835,5873.958233
18.0,1874,5902.898448
20.0,1617,5927.253752
20.0,1785,5954.521794
20.0,1630,5979.853663
20.0,1772,6007.0087
21.0,1606,6031.29547
-20.0,1029,6047.094221
11.0,2528,6086.149053
16.0,2046,6117.415224
21.0,1608,6142.552626
20.0,1749,6168.900727
17.0,1900,6197.95399
13.0,2132,6230.896916
21.0,1608,6255.242321
20.0,1615,6280.349479
21.0,1607,6304.580676
17.0,1866,6333.36381
20.0,1615,6358.100706
17.0,1786,6384.991163
17.0,1816,6413.264547
20.0,1655,6438.698679
18.0,1823,6467.073512
19.0,1752,6493.43914
20.0,1755,6520.588682
18.0,1941,6550.007667
19.0,1753,6577.249843
20.0,1668,6602.717445
20.0,1645,6628.001385
19.0,1721,6654.082832
20.0,1745,6681.652641
18.0,1816,6709.441946
20.0,1710,6735.428143
18.0,1791,6762.994425
21.0,1696,6789.232925
18.0,1882,6817.591082
20.0,1724,6844.235188
20.0,1656,6869.601874
20.0,1724,6895.723011
19.0,1724,6922.481938
17.0,1924,6951.747517
21.0,1606,6976.728704
17.0,1952,7008.352264
20.0,1694,7036.041808
20.0,1671,7062.28635
19.0,1750,7089.618441
20.0,1683,7116.731922
20.0,1700,7143.885187
18.0,1946,7174.151732
20.0,1802,7201.811359
21.0,1609,7226.173191
21.0,1601,7250.853576
20.0,1614,7275.763418
20.0,1741,7302.791051
21.0,1654,7328.541205
18.0,1859,7357.077909
18.0,1763,7383.37208
19.0,1856,7411.778659
18.0,1772,7438.598442
19.0,1816,7466.322901
16.0,1931,7495.447093
21.0,1698,7521.172335
21.0,1629,7545.95606
20.0,1660,7571.208272
21.0,1607,7598.469044
21.0,1632,7624.301003
21.0,1694,7649.960891
21.0,1632,7674.769216
18.0,1811,7702.233349
17.0,1889,7730.905728
19.0,1822,7758.163252
21.0,1655,7783.217007
21.0,1605,7807.700817
19.0,1782,7834.245131
20.0,1655,7859.170771
19.0,1779,7886.250797
20.0,1623,7911.144199
21.0,1692,7936.64212
19.0,1670,7962.050658
19.0,1699,7987.45528
21.0,1633,8012.321818
18.0,1963,8041.573476
21.0,1606,8066.200705
17.0,1827,8093.58973
20.0,1696,8119.641547
19.0,1874,8147.735541
21.0,1609,8172.324763
21.0,1608,8196.528663
20.0,1688,8221.980183
21.0,1608,8247.280077
19.0,1700,8275.271525
21.0,1636,8301.002742
19.0,1769,8331.354729
18.0,1877,8360.802233
20.0,1661,8386.567252
18.0,1832,8416.808458
21.0,1606,8443.132514
21.0,1607,8469.232809
21.0,1609,8494.686007
21.0,1605,8521.242998
21.0,1603,8548.571975
20.0,1656,8575.763354
21.0,1603,8602.465072
19.0,1724,8630.484271
20.0,1625,8656.437477
20.0,1621,8682.181143
21.0,1610,8707.463495
21.0,1692,8733.81196
21.0,1610,8759.062899
21.0,1606,8784.400501
21.0,1696,8813.28011
21.0,1697,8840.371856
20.0,1728,8867.877281
19.0,1795,8896.242393
16.0,1930,8926.690679
19.0,1790,8955.94524
18.0,1769,8983.730935
19.0,1666,9010.048404
20.0,1732,9037.904455
18.0,1871,9067.022889
20.0,1705,9094.303532
21.0,1603,9119.452549
21.0,1606,9145.054365
21.0,1608,9170.113887
21.0,1698,9199.364196
19.0,1927,9232.44614
18.0,1866,9263.293775
17.0,2008,9295.331772
20.0,1749,9323.107673
20.0,1612,9348.594759
21.0,1694,9375.692995
19.0,1785,9404.126244
21.0,1698,9431.035151
19.0,1880,9462.148925
21.0,1602,9487.12021
21.0,1599,9511.05551
21.0,1697,9538.613562
20.0,1625,9564.664939
20.0,1683,9591.175728
20.0,1675,9617.678941
21.0,1607,9648.96446
21.0,1647,9677.06295
20.0,1718,9703.528226
20.0,1746,9730.711112
20.0,1666,9756.031372
20.0,1657,9780.653657
19.0,1743,9807.065169
19.0,1758,9833.685539
20.0,1619,9857.576111
21.0,1633,9882.295733
19.0,1664,9907.296312
20.0,1688,9933.971248
21.0,1649,9959.384025
21.0,1650,9983.932253
21.0,1605,10008.310387
21.0,1647,10032.398104
21.0,1649,10057.095814
21.0,1631,10081.405242
21.0,1600,10105.651928
17.0,1800,10132.546357
20.0,1699,10157.812079
21.0,1604,10182.000021
20.0,1641,10206.539318
20.0,1659,10232.207888
19.0,1810,10259.93283
19.0,1736,10288.284497
21.0,1601,10314.192374
21.0,1603,10347.058134
21.0,1653,10372.89752
20.0,1615,10396.736074
21.0,1631,10423.196246
21.0,1650,10448.60655
20.0,1615,10473.162825
18.0,1816,10502.848953
18.0,1849,10532.311621
19.0,1716,10558.707253
21.0,1604,10584.568323
21.0,1605,10609.621242
21.0,1653,10634.474
18.0,1790,10661.66988
21.0,1604,10685.27299
21.0,1694,10711.241468
21.0,1635,10735.876712
21.0,1602,10760.004725
21.0,1633,10784.527379
19.0,1713,10809.544112
19.0,1727,10835.689723
21.0,1695,10859.727199
21.0,1601,10883.089702
21.0,1605,10905.780198
21.0,1636,10929.375351
21.0,1602,10952.158539
21.0,1601,10975.241363
21.0,1601,10997.75069
21.0,1602,11020.876072
19.0,1782,11046.281766
20.0,1748,11071.58766
21.0,1600,11094.350728
21.0,1629,11117.734288
21.0,1697,11141.809856
21.0,1603,11164.337819
21.0,1651,11190.297456
20.0,1659,11216.052488
19.0,1746,11241.234482
17.0,1836,11267.129181
21.0,1600,11290.34593
20.0,1713,11314.608318
21.0,1697,11338.601298
19.0,1769,11364.118518
20.0,1624,11387.356099
21.0,1601,11409.86318
20.0,1689,11433.85147
21.0,1632,11457.218493
21.0,1599,11480.563943
17.0,2025,11512.224167
21.0,1604,11537.434184
20.0,1657,11564.591294
21.0,1632,11589.3633
19.0,1677,11613.885679
19.0,1852,11641.240459
20.0,1622,11665.287121
21.0,1633,11689.043007
20.0,1622,11712.086062
21.0,1600,11735.454712
19.0,1754,11760.623657
21.0,1600,11784.454962
21.0,1631,11808.863487
20.0,1809,11835.798119
21.0,1629,11860.325693
21.0,1603,11884.517238
21.0,1635,11908.630709
20.0,1697,11933.945295
20.0,1663,11958.422213
20.0,1622,11982.187775
20.0,1626,12006.672175
19.0,1736,12034.610568
20.0,1675,12060.07079
21.0,1602,12086.137812
