#{"t_start": 1616424370.5952673, "env_id": null}
r,l,t
7,100,0.795913
9,100,2.15071
9,100,3.399896
12,100,4.601422
3,100,4.964535
14,100,6.064766
11,100,7.444835
12,100,8.851889
13,100,10.097748
9,100,10.609641
10,100,11.847723
10,100,13.18783
11,100,14.301055
10,100,14.761524
12,100,15.920779
11,100,17.0953
11,100,18.333165
16,100,19.594075
12,100,20.104848
10,100,21.412207
12,100,22.64367
12,100,24.267179
10,100,24.70458
17,100,26.052566
14,100,27.425313
14,100,28.75307
12,100,29.87397
13,100,30.269606
17,100,31.440849
16,100,32.656142
13,100,33.82305
14,100,34.214069
7,100,35.32004
17,100,36.506369
15,100,37.665472
15,100,38.774496
11,100,39.090567
11,100,40.204235
16,100,41.29829
10,100,42.400313
15,100,43.562715
5,100,44.034307
16,100,45.237987
17,100,46.362988
11,100,47.451189
14,100,47.942876
17,100,49.056492
17,100,50.246907
15,100,51.349321
22,100,52.520719
19,100,52.92498
16,100,54.017872
14,100,55.112049
16,100,56.094671
13,100,56.448559
17,100,57.620005
20,100,58.720998
19,100,59.843175
21,100,61.003709
20,100,61.478697
16,100,62.626691
21,100,63.711175
15,100,64.917679
13,100,65.313195
17,100,66.586117
16,100,67.669996
13,100,68.764064
14,100,69.898924
13,100,70.285779
20,100,71.462125
17,100,72.570006
13,100,73.589365
16,100,74.691096
13,100,75.145689
15,100,76.443014
14,100,77.729331
13,100,78.820385
14,100,79.209914
19,100,80.322315
15,100,81.452052
17,100,82.585182
22,100,83.701408
27,100,84.098586
14,100,85.249572
23,100,86.357837
16,100,87.461984
14,100,87.851612
30,100,88.972422
23,100,90.017667
18,100,91.141156
14,100,92.22806
20,100,92.645262
19,100,93.861279
22,100,95.158275
17,100,96.318276
14,100,96.708694
27,100,97.80423
18,100,99.050087
22,100,100.138344
15,100,101.3284
13,100,101.781226
18,100,102.882826
23,100,104.025075
19,100,105.270084
16,100,106.250969
21,100,106.666909
23,100,107.761147
16,100,109.016827
19,100,110.13302
18,100,110.523514
14,100,111.694357
15,100,112.841421
16,100,113.930425
20,100,115.054286
17,100,115.550253
26,100,116.823476
24,100,118.067864
18,100,119.179118
18,100,119.729062
18,100,120.983336
27,100,122.164845
22,100,123.294453
34,100,124.519194
21,100,124.958194
20,100,126.050624
18,100,127.284031
19,100,128.368525
24,100,128.75737
16,100,129.847758
16,100,130.944142
24,100,132.023508
15,100,133.108193
22,100,133.497279
21,100,134.681809
24,100,135.793079
18,100,136.87522
19,100,137.986742
16,100,138.391419
18,100,139.366587
17,100,140.399107
25,100,141.500903
24,100,141.890294
28,100,143.128286
23,100,144.207536
28,100,145.4832
17,100,146.631256
24,100,147.08365
21,100,148.199515
18,100,149.317344
22,100,150.439479
26,100,150.865089
24,100,152.118827
18,100,153.319375
19,100,154.420112
19,100,155.606099
24,100,155.997829
20,100,157.122795
19,100,158.365295
18,100,159.524127
18,100,160.021518
23,100,161.18834
18,100,162.287919
18,100,163.395466
21,100,164.494772
28,100,164.961521
31,100,166.162742
24,100,167.256644
24,100,168.344434
26,100,169.434513
22,100,169.840214
18,100,170.992228
26,100,172.078859
24,100,173.144458
21,100,173.604129
22,100,174.779343
20,100,175.889262
25,100,177.007384
18,100,178.220853
25,100,178.610546
18,100,179.780025
17,100,180.964193
23,100,182.080571
28,100,182.468265
22,100,183.580002
22,100,184.757059
22,100,186.041488
21,100,187.267739
15,100,187.712068
32,100,188.959132
22,100,190.005363
26,100,191.113185
25,100,191.50009
24,100,192.603363
24,100,193.701747
24,100,194.872663
27,100,196.055172
24,100,196.445732
18,100,197.619782
24,100,198.802762
22,100,200.184015
30,100,201.473416
28,100,201.926149
21,100,203.022201
22,100,204.25103
29,100,205.46654
31,100,205.889254
24,100,207.025554
14,100,208.28244
26,100,209.520094
29,100,210.706684
26,100,211.143408
27,100,212.305298
38,100,213.43593
22,100,214.517759
21,100,214.90615
27,100,216.023626
25,100,217.290099
27,100,218.418361
25,100,219.606401
29,100,220.115949
30,100,221.2376
29,100,222.419187
23,100,223.483085
24,100,223.873183
32,100,224.969411
32,100,226.192922
28,100,227.33571
38,100,228.435742
29,100,228.864471
25,100,230.100348
33,100,231.19386
34,100,232.301566
30,100,233.480656
19,100,233.885312
33,100,235.010996
27,100,236.214476
26,100,237.383483
27,100,237.813242
25,100,238.985982
27,100,240.02197
31,100,241.321934
32,100,242.45901
32,100,242.848671
29,100,244.027031
32,100,245.302352
29,100,246.395233
23,100,246.781179
26,100,248.045676
27,100,249.34667
28,100,250.607764
32,100,251.875879
34,100,252.411398
26,100,253.566792
25,100,254.761337
31,100,256.129087
25,100,256.419432
28,100,257.52597
30,100,259.006805
26,100,260.168049
31,100,261.459059
38,100,261.950945
35,100,263.126574
33,100,264.357333
29,100,265.650089
25,100,266.83973
30,100,267.31772
36,100,268.507166
43,100,269.670826
27,100,270.921659
26,100,271.407926
31,100,272.55219
32,100,273.532604
29,100,274.8992
27,100,276.172576
30,100,276.600982
31,100,277.947875
23,100,279.178906
33,100,280.471646
26,100,280.976302
30,100,282.160952
25,100,283.446948
31,100,284.721305
31,100,285.837168
27,100,286.246245
37,100,287.445641
34,100,288.632672
34,100,289.7302
37,100,290.246851
24,100,291.460246
36,100,292.837641
31,100,294.066891
38,100,295.308882
35,100,295.813431
36,100,297.081136
30,100,298.311748
29,100,299.676858
30,100,300.900347
23,100,301.482731
27,100,302.653485
28,100,303.87355
29,100,305.19065
27,100,305.663026
24,100,306.964278
25,100,308.104796
35,100,309.067304
29,100,310.206427
33,100,310.703899
21,100,311.799007
26,100,312.957112
26,100,314.063191
30,100,314.52573
32,100,315.634071
27,100,316.83384
27,100,318.031748
39,100,319.246133
34,100,319.748833
36,100,320.973223
35,100,322.152331
31,100,323.317026
32,100,323.759353
27,100,324.914021
35,100,326.168339
28,100,327.397171
29,100,328.34598
32,100,328.846013
36,100,330.12935
33,100,331.299541
24,100,332.526607
29,100,333.704004
27,100,334.10234
24,100,335.286884
40,100,336.527988
34,100,337.785207
33,100,338.220971
32,100,339.378848
28,100,340.634338
29,100,341.755697
31,100,342.889498
28,100,343.297309
33,100,344.573917
31,100,345.745872
24,100,346.830467
31,100,347.159806
26,100,348.309315
21,100,349.638144
31,100,350.892183
26,100,352.234924
34,100,352.669477
32,100,353.844633
35,100,355.013181
32,100,356.249943
34,100,356.762662
33,100,358.005313
37,100,359.136568
34,100,360.22136
30,100,361.413245
31,100,361.802302
30,100,362.908531
24,100,364.094193
32,100,365.270821
24,100,366.394198
31,100,366.719436
38,100,368.006797
40,100,369.341737
34,100,370.544787
36,100,371.082345
34,100,372.372705
32,100,373.555145
29,100,374.797019
35,100,375.902294
33,100,376.444786
28,100,377.540308
43,100,378.7407
23,100,379.970653
31,100,380.456486
34,100,381.647693
36,100,382.847802
29,100,384.054236
25,100,385.336135
27,100,385.720426
37,100,386.81027
35,100,387.900449
34,100,389.110658
29,100,389.627228
30,100,390.777559
35,100,391.939478
33,100,393.105271
37,100,394.236638
33,100,394.629579
30,100,395.902403
24,100,397.072936
37,100,398.223058
27,100,399.471287
30,100,399.972059
32,100,401.136412
28,100,402.229514
32,100,403.319836
33,100,403.826845
35,100,404.904502
32,100,406.031087
26,100,407.174718
28,100,408.271803
32,100,408.673646
40,100,409.868683
32,100,411.156342
34,100,412.391484
34,100,412.901372
40,100,414.053622
33,100,415.252554
33,100,416.558782
30,100,417.910192
35,100,418.352433
36,100,419.559391
36,100,420.649615
31,100,421.746824
36,100,422.143932
43,100,423.266979
32,100,424.399802
34,100,425.488606
32,100,426.73323
31,100,427.254686
34,100,428.501398
31,100,429.771243
34,100,430.936123
41,100,432.108861
34,100,432.509433
26,100,433.664644
35,100,434.843258
35,100,435.933918
35,100,436.426422
36,100,437.752328
32,100,439.039577
30,100,440.297274
34,100,441.42232
32,100,441.822189
25,100,443.097915
28,100,444.191255
32,100,445.361834
26,100,445.785579
37,100,447.035565
34,100,448.146097
35,100,449.268737
30,100,450.407473
30,100,450.942537
29,100,452.039918
43,100,453.126525
34,100,454.227173
33,100,454.693308
32,100,455.868106
35,100,456.967668
32,100,458.171945
36,100,459.431045
36,100,459.995693
30,100,461.300382
42,100,462.559998
35,100,463.649959
29,100,464.885716
37,100,465.394162
34,100,466.651059
36,100,467.778903
38,100,469.115131
28,100,469.592628
35,100,470.8974
26,100,472.117838
32,100,473.408895
38,100,474.563316
33,100,474.967889
35,100,476.100843
35,100,477.29229
43,100,478.401517
37,100,478.870337
38,100,480.050657
31,100,481.144663
37,100,482.170827
37,100,483.226566
29,100,483.720283
28,100,484.980016
31,100,486.115925
38,100,487.40138
34,100,487.871794
29,100,489.048139
34,100,490.169194
29,100,491.253986
37,100,492.343025
32,100,492.828904
31,100,494.14602
25,100,495.330786
38,100,496.631438
32,100,497.781486
38,100,498.254609
33,100,499.447937
40,100,500.534263
34,100,501.521385
37,100,501.87781
31,100,502.989292
34,100,504.154536
31,100,505.337489
35,100,506.52704
35,100,506.983924
40,100,508.137093
30,100,509.394164
30,100,510.51983
30,100,511.055298
37,100,512.330094
42,100,513.511828
35,100,514.672417
39,100,516.01874
33,100,516.510936
37,100,517.802198
46,100,518.926829
39,100,520.089622
30,100,520.412434
36,100,521.560594
29,100,522.740667
37,100,524.039544
37,100,525.178822
35,100,525.69554
39,100,526.947982
32,100,528.135864
34,100,529.36042
37,100,530.57312
28,100,531.078344
34,100,532.178624
31,100,533.362736
46,100,534.468351
36,100,534.996675
33,100,536.212929
37,100,537.383154
38,100,538.474584
30,100,539.642106
34,100,539.924405
37,100,540.984759
43,100,542.083666
28,100,543.27587
37,100,543.709694
35,100,544.982659
35,100,546.152266
40,100,547.421214
37,100,548.594952
37,100,549.061692
38,100,550.304385
32,100,551.40504
32,100,552.533902
41,100,553.008456
37,100,554.23327
36,100,555.329234
33,100,556.504652
40,100,557.672489
34,100,558.171165
33,100,559.212712
40,100,560.342318
36,100,561.459587
34,100,562.784147
37,100,563.251155
40,100,564.346235
27,100,565.518027
37,100,566.627595
36,100,567.11274
37,100,568.285935
28,100,569.419158
34,100,570.74677
30,100,571.854796
37,100,572.350415
35,100,573.523347
33,100,574.665833
36,100,575.97081
30,100,576.431849
44,100,577.632853
34,100,578.594825
29,100,579.705211
31,100,580.961616
35,100,581.472085
43,100,582.647284
27,100,583.817375
32,100,584.968343
32,100,585.422726
34,100,586.52348
37,100,587.809601
34,100,588.907202
39,100,590.086314
37,100,590.577347
35,100,591.899658
32,100,593.069922
41,100,594.255652
36,100,595.583438
30,100,596.079039
34,100,597.230574
38,100,598.267074
32,100,599.361789
42,100,599.847647
33,100,601.077445
36,100,602.204427
30,100,603.303558
38,100,604.401005
34,100,604.860356
35,100,605.960522
44,100,607.256554
43,100,608.57231
36,100,609.005667
29,100,610.16841
44,100,611.419968
41,100,612.512213
27,100,613.702804
35,100,614.230131
41,100,615.410127
35,100,616.601136
34,100,617.751842
30,100,618.163689
38,100,619.309953
30,100,620.580869
23,100,621.795302
38,100,622.962722
31,100,623.443933
38,100,624.658842
36,100,625.900487
38,100,627.110629
36,100,628.283624
39,100,628.742381
37,100,629.858897
39,100,631.082455
35,100,632.389641
35,100,632.853418
32,100,633.957822
42,100,635.073288
38,100,636.070322
39,100,637.086606
40,100,637.542909
39,100,638.701088
34,100,639.855896
37,100,640.952505
37,100,641.337252
36,100,642.462146
36,100,643.595477
34,100,644.806427
35,100,646.024537
42,100,646.421233
37,100,647.623766
37,100,648.786745
35,100,649.966447
36,100,650.356314
38,100,651.562727
37,100,652.676362
49,100,653.922118
31,100,655.051863
41,100,655.344529
37,100,656.443793
30,100,657.561793
39,100,658.69136
33,100,659.827334
32,100,660.228083
39,100,661.367915
33,100,662.50295
31,100,663.742204
28,100,664.176807
33,100,665.302629
31,100,666.524878
33,100,667.811898
36,100,669.044086
38,100,669.623944
29,100,670.863378
35,100,672.08965
31,100,673.179641
38,100,673.565533
38,100,674.552612
36,100,675.721082
40,100,676.954843
28,100,678.195494
41,100,678.63605
39,100,679.87798
35,100,681.004896
39,100,682.192269
29,100,682.579027
33,100,683.738342
36,100,685.050706
36,100,686.198946
