#{"t_start": 1617149633.0190916, "env_id": null}
r,l,t
13.0,13,0.389988
14.0,14,0.407844
11.0,11,0.420993
13.0,13,0.436996
49.0,49,0.497845
12.0,12,0.511955
20.0,20,1.000961
12.0,12,1.016967
20.0,20,1.040961
38.0,38,1.087959
60.0,60,1.620385
14.0,14,1.637359
20.0,20,1.66135
24.0,24,1.690353
25.0,25,1.720935
16.0,16,1.740928
36.0,36,2.243976
23.0,23,2.271899
13.0,13,2.287863
17.0,17,2.308899
46.0,46,2.36533
40.0,40,2.874842
17.0,17,2.895844
19.0,19,2.91872
27.0,27,2.951866
32.0,32,2.990864
23.0,23,3.475347
11.0,11,3.489486
41.0,41,3.539838
11.0,11,3.553842
20.0,20,3.578806
28.0,28,3.61325
17.0,17,4.090943
12.0,12,4.105953
12.0,12,4.120807
21.0,21,4.147516
14.0,14,4.165526
15.0,15,4.183804
57.0,57,4.70878
10.0,10,4.720777
21.0,21,4.746781
13.0,13,4.762751
18.0,18,4.784775
29.0,29,4.820624
38.0,38,5.321607
30.0,30,5.358705
10.0,10,5.370738
49.0,49,5.430741
20.0,20,5.454709
33.0,33,5.952572
10.0,10,5.96458
15.0,15,5.983721
33.0,33,6.02271
26.0,26,6.05469
46.0,46,6.561137
22.0,22,6.588534
32.0,32,6.626683
24.0,24,6.655702
71.0,71,7.203624
18.0,18,7.225658
39.0,39,7.273065
27.0,27,7.754042
41.0,41,7.80405
22.0,22,7.830052
80.0,80,8.391567
52.0,52,8.455011
26.0,26,8.487013
14.0,14,8.504012
24.0,24,8.985029
11.0,11,8.997981
65.0,65,9.077977
29.0,29,9.112985
14.0,14,9.572588
70.0,70,9.657531
51.0,51,9.719563
89.0,89,10.297691
67.0,67,10.827949
114.0,114,11.407856
139.0,139,12.016829
83.0,83,12.116846
114.0,114,12.693373
68.0,68,13.21377
169.0,169,13.849737
139.0,139,14.452263
159.0,159,15.070107
194.0,194,16.205212
188.0,188,16.87217
231.0,231,18.008966
195.0,195,19.137051
250.0,250,20.300987
467.0,467,22.139903
507.0,507,24.485217
51707.0,51707,257.273894
635.0,635,260.130749
668.0,668,263.025722
668.0,668,266.380436
687.0,687,269.306432
915.0,915,273.351208
1192.0,1192,278.562386
1931.0,1931,287.61793
81940.0,81940,658.39172
973.0,973,662.510375
1252.0,1252,668.263429
5749.0,5749,694.192863
898.0,898,698.26477
972.0,972,702.802308
857.0,857,706.363136
733.0,733,709.773134
700.0,700,712.727376
829.0,829,716.69726
1191.0,1191,721.909421
585.0,585,724.716047
753.0,753,728.159344
1330.0,1330,734.00011
1208.0,1208,739.664371
824.0,824,743.181155
699.0,699,746.141814
1054.0,1054,751.206327
1469.0,1469,757.60186
4839.0,4839,779.46827
2944.0,2944,792.696254
3032.0,3032,806.475165
27449.0,27449,930.056225
1947.0,1947,938.822796
1298.0,1298,944.589082
1284.0,1284,950.33295
7904.0,7904,986.945279
1680.0,1680,994.521745
1878.0,1878,1003.16367
1760.0,1760,1011.184833
2063.0,2063,1020.421061
2056.0,2056,1029.616109
1265.0,1265,1035.368046
1186.0,1186,1040.653345
1939.0,1939,1049.531323
1420.0,1420,1055.989762
1129.0,1129,1061.218513
1542.0,1542,1068.376735
1056.0,1056,1073.095787
1098.0,1098,1079.714206
1009.0,1009,1084.447261
900.0,900,1089.115085
1272.0,1272,1094.858788
1168.0,1168,1100.078194
809.0,809,1103.570973
968.0,968,1108.09498
1033.0,1033,1112.699006
743.0,743,1116.151775
701.0,701,1119.094454
774.0,774,1122.572067
922.0,922,1127.049065
767.0,767,1130.543843
893.0,893,1134.145645
920.0,920,1138.61064
979.0,979,1142.729549
765.0,765,1146.197027
602.0,602,1149.145302
703.0,703,1154.049135
625.0,625,1156.954774
710.0,710,1160.380538
583.0,583,1162.805601
570.0,570,1165.653481
714.0,714,1189.331364
516.0,516,1191.653881
531.0,531,1194.007406
629.0,629,1196.960064
662.0,662,1199.882728
567.0,567,1202.252256
697.0,697,1205.665727
602.0,602,1208.332525
628.0,628,1211.387734
494.0,494,1213.680245
563.0,563,1216.722449
496.0,496,1218.623873
577.0,577,1221.434501
593.0,593,1224.310019
551.0,551,1226.731237
676.0,676,1229.701588
964.0,964,1234.258603
