#{"t_start": 1617149632.7601051, "env_id": null}
r,l,t
37.0,37,0.678979
43.0,43,0.731978
10.0,10,0.743999
31.0,31,0.78198
47.0,47,1.304953
22.0,22,1.331953
33.0,33,1.372372
17.0,17,1.392923
15.0,15,1.411912
17.0,17,1.891339
20.0,20,1.915348
28.0,28,1.949339
19.0,19,1.972918
23.0,23,2.000915
32.0,32,2.498962
39.0,39,2.546849
10.0,10,2.558852
16.0,16,2.578738
18.0,18,2.600884
13.0,13,2.617307
36.0,36,3.120822
19.0,19,3.144831
28.0,28,3.178707
42.0,42,3.229856
21.0,21,3.255851
35.0,35,3.755478
26.0,26,3.787822
27.0,27,3.821821
19.0,19,3.844795
9.0,9,3.855245
61.0,61,4.388407
23.0,23,4.418724
45.0,45,4.47382
17.0,17,4.948766
15.0,15,4.967767
14.0,14,4.984765
12.0,12,4.998761
14.0,14,5.016736
11.0,11,5.030739
19.0,19,5.053735
38.0,38,5.099762
24.0,24,5.585252
24.0,24,5.613648
20.0,20,5.638726
11.0,11,5.6517
37.0,37,5.696692
23.0,23,6.182119
96.0,96,6.299691
66.0,66,6.830129
19.0,19,6.853522
13.0,13,6.868642
19.0,19,6.891674
15.0,15,6.909686
9.0,9,6.920689
58.0,58,7.452623
30.0,30,7.48849
20.0,20,7.513642
15.0,15,7.531052
26.0,26,8.011029
19.0,19,8.03504
11.0,11,8.04803
161.0,161,8.707995
18.0,18,8.729997
19.0,19,8.752996
18.0,18,8.774994
34.0,34,9.267972
37.0,37,9.313981
34.0,34,9.354967
13.0,13,9.370971
113.0,113,9.950533
70.0,70,10.505641
49.0,49,10.564686
109.0,109,11.145951
71.0,71,11.673854
52.0,52,11.736867
166.0,166,12.378828
130.0,130,12.974383
140.0,140,13.581295
99.0,99,14.13272
102.0,102,14.69024
104.0,104,15.242242
377.0,377,17.039151
300.0,300,18.259093
143.0,143,18.886167
155.0,155,19.510887
399.0,399,21.705925
528.0,528,24.058801
749.0,749,27.608595
51983.0,51983,261.451136
685.0,685,264.372662
671.0,671,267.310382
699.0,699,270.670209
1187.0,1187,275.886985
1195.0,1195,281.090762
2275.0,2275,291.485124
