#{"t_start": 1616424370.5724337, "env_id": null}
r,l,t
9,100,0.818626
12,100,2.174224
9,100,3.422648
14,100,4.624251
5,100,4.987396
9,100,6.088325
7,100,7.469006
8,100,8.876232
14,100,10.122169
12,100,10.633989
8,100,11.872045
7,100,13.21161
8,100,14.32583
19,100,14.784674
16,100,15.945482
9,100,17.119168
11,100,18.357785
19,100,19.618123
14,100,20.129311
17,100,21.436034
10,100,22.667103
18,100,24.291215
18,100,24.727522
15,100,26.076767
16,100,27.44944
6,100,28.77688
9,100,29.899288
16,100,30.293437
14,100,31.465598
16,100,32.680004
15,100,33.846911
12,100,34.238038
15,100,35.343839
17,100,36.530338
6,100,37.689746
9,100,38.79903
18,100,39.114529
15,100,40.228037
5,100,41.322479
8,100,42.424473
17,100,43.58804
16,100,44.05765
14,100,45.262471
24,100,46.387206
16,100,47.475929
13,100,47.96669
9,100,49.080472
7,100,50.270756
11,100,51.373101
15,100,52.544894
21,100,52.94905
13,100,54.041691
18,100,55.135942
17,100,56.119388
17,100,56.472405
12,100,57.643791
17,100,58.744978
13,100,59.868092
24,100,61.027851
14,100,61.502495
13,100,62.650479
23,100,63.735108
21,100,64.941852
12,100,65.337106
8,100,66.60989
18,100,67.693772
18,100,68.787861
16,100,69.922857
17,100,70.309516
19,100,71.486381
12,100,72.593573
17,100,73.613243
12,100,74.716238
17,100,75.170323
19,100,76.467389
17,100,77.75313
13,100,78.844241
16,100,79.233731
20,100,80.346189
17,100,81.475978
18,100,82.609001
19,100,83.724952
14,100,84.122579
15,100,85.27336
22,100,86.381668
17,100,87.486277
18,100,87.875371
13,100,88.99638
17,100,90.0415
14,100,91.165197
22,100,92.253207
24,100,92.669551
16,100,93.885148
13,100,95.182281
14,100,96.342102
23,100,96.732597
24,100,97.828091
20,100,99.073854
12,100,100.162149
19,100,101.35266
23,100,101.805312
17,100,102.906954
22,100,104.049218
16,100,105.294246
14,100,106.275647
17,100,106.690743
24,100,107.785165
20,100,109.040741
23,100,110.157196
24,100,110.547323
16,100,111.718364
19,100,112.865178
25,100,113.954652
20,100,115.078717
18,100,115.574007
18,100,116.847273
25,100,118.092072
23,100,119.203948
27,100,119.753483
19,100,121.007164
22,100,122.188724
15,100,123.319057
19,100,124.543539
17,100,124.982203
22,100,126.074353
21,100,127.308107
17,100,128.393193
16,100,128.781179
17,100,129.871514
16,100,130.967894
21,100,132.047293
20,100,133.133321
17,100,133.521504
16,100,134.705731
23,100,135.816857
21,100,136.899035
27,100,138.011618
19,100,138.415197
23,100,139.390227
20,100,140.422909
22,100,141.525689
21,100,141.914104
21,100,143.152081
23,100,144.231371
15,100,145.507605
17,100,146.656248
16,100,147.108037
19,100,148.22353
22,100,149.342063
19,100,150.463312
20,100,150.889382
25,100,152.142461
17,100,153.343367
21,100,154.443949
14,100,155.630627
23,100,156.021419
17,100,157.146549
24,100,158.389645
22,100,159.548419
24,100,160.045569
23,100,161.212156
21,100,162.311632
18,100,163.419287
15,100,164.519857
25,100,164.985473
21,100,166.186721
24,100,167.280363
26,100,168.368182
22,100,169.459605
28,100,169.86425
22,100,171.015979
27,100,172.102558
19,100,173.169249
26,100,173.628302
29,100,174.803222
24,100,175.912992
17,100,177.031174
21,100,178.245572
26,100,178.634268
21,100,179.803764
17,100,180.988059
25,100,182.104591
25,100,182.491976
24,100,183.60374
26,100,184.781277
18,100,186.066185
26,100,187.292776
20,100,187.736313
17,100,188.982899
21,100,190.029239
21,100,191.137057
23,100,191.523933
15,100,192.627088
18,100,193.725509
21,100,194.896426
30,100,196.080267
29,100,196.469462
27,100,197.643561
21,100,198.826638
30,100,200.20813
25,100,201.49791
31,100,201.949905
16,100,203.046056
18,100,204.27477
24,100,205.489471
27,100,205.912559
29,100,207.049485
20,100,208.306087
17,100,209.544219
25,100,210.731167
18,100,211.168415
24,100,212.329031
24,100,213.459668
28,100,214.541836
27,100,214.929936
34,100,216.047339
29,100,217.314373
22,100,218.442185
26,100,219.630805
23,100,220.142174
30,100,221.261286
30,100,222.442932
28,100,223.506928
23,100,223.896933
23,100,224.993309
27,100,226.216885
26,100,227.359971
31,100,228.461267
31,100,228.888807
22,100,230.12413
37,100,231.217687
26,100,232.325423
36,100,233.505752
29,100,233.909106
33,100,235.034775
30,100,236.23917
20,100,237.408666
20,100,237.837169
26,100,239.010255
26,100,240.045561
20,100,241.346251
25,100,242.483879
26,100,242.872533
31,100,244.051186
25,100,245.326245
29,100,246.419832
30,100,246.804933
32,100,248.069768
30,100,249.370584
30,100,250.632645
31,100,251.900769
33,100,252.43567
33,100,253.590475
32,100,254.785577
28,100,256.152915
35,100,256.443099
36,100,257.549751
34,100,259.031019
31,100,260.192041
30,100,261.483187
33,100,261.974818
25,100,263.150335
29,100,264.381492
33,100,265.674078
30,100,266.864611
26,100,267.341954
23,100,268.531197
39,100,269.695061
35,100,270.945753
35,100,271.432184
32,100,272.575965
32,100,273.557195
36,100,274.923203
34,100,276.196954
34,100,276.624799
24,100,277.971977
29,100,279.20321
23,100,280.495866
29,100,281.000095
24,100,282.184882
29,100,283.470783
30,100,284.745136
36,100,285.861491
25,100,286.270045
38,100,287.469515
33,100,288.656503
37,100,289.754017
24,100,290.271475
40,100,291.484584
37,100,292.862275
31,100,294.090806
31,100,295.332759
45,100,295.837574
35,100,297.105078
24,100,298.336266
35,100,299.700725
29,100,300.925059
26,100,301.507146
38,100,302.677303
30,100,303.89768
34,100,305.215122
27,100,305.687428
31,100,306.989023
40,100,308.128382
34,100,309.092372
32,100,310.231363
37,100,310.727622
33,100,311.82272
26,100,312.98102
38,100,314.088155
30,100,314.549637
23,100,315.657814
34,100,316.857589
35,100,318.055566
26,100,319.270888
40,100,319.773759
29,100,320.997263
23,100,322.176104
30,100,323.340879
36,100,323.783513
31,100,324.937852
22,100,326.192823
42,100,327.420894
31,100,328.37079
36,100,328.870623
36,100,330.153081
39,100,331.32379
32,100,332.55044
39,100,333.729362
40,100,334.126081
33,100,335.310637
30,100,336.55284
33,100,337.809438
30,100,338.244759
31,100,339.402909
35,100,340.658292
30,100,341.779433
31,100,342.914614
31,100,343.321198
36,100,344.598295
35,100,345.769701
26,100,346.854943
30,100,347.183653
33,100,348.333527
32,100,349.662531
33,100,350.916935
39,100,352.259601
30,100,352.693248
27,100,353.868455
31,100,355.037203
34,100,356.273898
27,100,356.78679
34,100,358.029656
37,100,359.160492
34,100,360.246157
27,100,361.438434
36,100,361.826214
29,100,362.932434
34,100,364.118477
29,100,365.294493
35,100,366.418708
33,100,366.743176
38,100,368.031455
33,100,369.365715
32,100,370.569298
40,100,371.106887
40,100,372.397368
35,100,373.578954
35,100,374.821022
37,100,375.927428
32,100,376.468549
28,100,377.564058
34,100,378.764388
35,100,379.994627
39,100,380.480708
30,100,381.672059
39,100,382.871436
30,100,384.078388
34,100,385.360384
37,100,385.744548
29,100,386.834065
36,100,387.924219
28,100,389.135094
29,100,389.651558
35,100,390.801322
32,100,391.9639
32,100,393.129781
34,100,394.261412
41,100,394.653508
30,100,395.926127
36,100,397.096661
26,100,398.24752
33,100,399.495662
37,100,399.99623
35,100,401.160376
32,100,402.253373
41,100,403.344605
34,100,403.85093
41,100,404.928611
31,100,406.055403
31,100,407.198518
30,100,408.296923
31,100,408.697419
38,100,409.893025
32,100,411.18012
37,100,412.415689
43,100,412.925791
33,100,414.077402
34,100,415.276385
31,100,416.582978
31,100,417.934412
26,100,418.376398
33,100,419.583158
38,100,420.67337
34,100,421.770623
38,100,422.167685
36,100,423.290706
35,100,424.423463
34,100,425.512479
26,100,426.757461
35,100,427.278911
38,100,428.525151
31,100,429.796017
42,100,430.959964
31,100,432.133038
30,100,432.533221
35,100,433.689166
34,100,434.866998
24,100,435.958704
30,100,436.450782
36,100,437.776538
33,100,439.063766
31,100,440.321098
37,100,441.446942
30,100,441.845972
30,100,443.1222
30,100,444.215116
30,100,445.38548
28,100,445.809947
33,100,447.059496
38,100,448.169992
36,100,449.29321
36,100,450.432241
32,100,450.966461
28,100,452.063891
33,100,453.150301
36,100,454.250944
35,100,454.717382
35,100,455.89233
31,100,456.991488
38,100,458.195719
36,100,459.455284
41,100,460.019726
33,100,461.324517
39,100,462.583774
37,100,463.674501
34,100,464.91039
30,100,465.417981
34,100,466.675181
