#{"t_start": 1617366438.5188382, "env_id": null}
r,l,t
9,100,0.476107
11,100,0.647145
11,100,0.812183
1,100,0.97722
8,100,1.078242
10,100,1.24428
5,100,1.410317
9,100,1.574355
10,100,1.742393
13,100,1.852417
12,100,2.017454
8,100,2.182492
12,100,2.344529
9,100,2.445551
13,100,2.609588
4,100,2.776626
12,100,2.943664
10,100,3.1057
9,100,3.208723
12,100,3.374761
7,100,3.540798
16,100,3.705837
5,100,3.80686
10,100,3.971895
10,100,4.135934
12,100,4.29797
8,100,4.461007
13,100,4.56203
10,100,4.723066
11,100,4.886103
16,100,5.051141
8,100,5.152163
17,100,5.3142
17,100,5.475236
7,100,5.638273
15,100,5.801309
11,100,5.902333
9,100,6.064369
13,100,6.228406
12,100,6.393443
15,100,6.55748
17,100,6.658503
20,100,6.82054
17,100,6.983577
17,100,7.149614
8,100,7.254638
12,100,7.420676
12,100,7.584712
13,100,7.746749
21,100,7.909786
12,100,8.010808
12,100,8.180846
8,100,8.343883
19,100,8.504918
17,100,8.612943
24,100,8.77898
15,100,8.941017
16,100,9.106054
28,100,9.270091
11,100,9.371114
16,100,9.539152
14,100,9.70819
11,100,9.877228
11,100,9.979251
15,100,10.149289
13,100,10.321328
16,100,10.484365
16,100,10.646401
16,100,10.754426
14,100,10.933467
19,100,11.118426
14,100,11.285464
19,100,11.452503
15,100,11.553524
14,100,11.716561
13,100,11.883599
25,100,12.050636
25,100,12.15466
18,100,12.321698
21,100,12.486735
18,100,12.656773
12,100,12.824811
11,100,12.926834
9,100,13.114877
18,100,13.296918
27,100,13.470958
19,100,13.571981
13,100,13.740019
19,100,13.903056
18,100,14.065092
22,100,14.234131
19,100,14.342155
20,100,14.556203
16,100,14.730241
28,100,14.913283
22,100,15.018307
16,100,15.185345
11,100,15.349382
19,100,15.51742
18,100,15.684458
17,100,15.789481
14,100,15.952518
14,100,16.117556
21,100,16.282593
17,100,16.44663
17,100,16.548653
24,100,16.713255
20,100,16.878292
21,100,17.042329
14,100,17.143352
20,100,17.306389
10,100,17.469425
11,100,17.632462
20,100,17.795499
20,100,17.897522
23,100,18.061559
18,100,18.227596
26,100,18.389632
19,100,18.490654
18,100,18.652691
24,100,18.816728
23,100,18.980765
18,100,19.144802
20,100,19.245825
21,100,19.409862
19,100,19.574899
14,100,19.742938
22,100,19.846961
23,100,20.009997
20,100,20.177036
16,100,20.342072
25,100,20.504109
21,100,20.605132
19,100,20.770169
18,100,20.934206
22,100,21.097243
20,100,21.26228
13,100,21.363303
23,100,21.52734
14,100,21.691377
20,100,21.856414
19,100,21.958437
19,100,22.124475
12,100,22.286511
20,100,22.459552
18,100,22.630593
15,100,22.732616
19,100,22.895653
30,100,23.05869
24,100,23.222728
18,100,23.322751
16,100,23.485787
26,100,23.647824
22,100,23.80986
25,100,23.971896
21,100,24.07292
23,100,24.234957
17,100,24.396994
17,100,24.55803
22,100,24.659052
25,100,24.821089
13,100,24.982126
17,100,25.146162
22,100,25.308198
20,100,25.409222
23,100,25.572258
20,100,25.734295
24,100,25.898331
26,100,26.060368
19,100,26.162391
23,100,26.323428
19,100,26.485464
15,100,26.648501
14,100,26.748524
26,100,26.90956
20,100,27.070596
13,100,27.231633
14,100,27.392669
23,100,27.493692
21,100,27.655729
