#{"t_start": 1617305477.9048452, "env_id": null}
r,l,t
10,100,0.747776
8,100,1.66803
5,100,2.542621
4,100,3.427034
8,100,3.685116
14,100,4.613449
14,100,5.506817
5,100,6.462021
7,100,7.374691
8,100,7.636521
7,100,8.552033
14,100,9.536994
13,100,10.364538
16,100,10.590861
14,100,11.264057
6,100,11.97408
11,100,12.676457
9,100,13.507312
15,100,13.745124
11,100,14.632482
9,100,15.303944
11,100,15.965548
17,100,16.191148
17,100,17.131103
12,100,18.024417
13,100,18.922152
9,100,19.634211
14,100,19.85478
13,100,20.528491
14,100,21.202758
14,100,22.038445
16,100,22.344062
15,100,23.135368
10,100,23.811219
9,100,24.76099
13,100,25.620866
15,100,25.917804
16,100,26.684182
19,100,27.361815
14,100,28.088093
11,100,28.954731
11,100,29.182729
19,100,29.878443
16,100,30.578464
14,100,31.254679
11,100,31.483346
16,100,32.20039
8,100,33.149156
12,100,34.062125
12,100,34.759175
17,100,35.017672
15,100,35.705593
14,100,36.437856
12,100,37.133302
14,100,37.390701
12,100,38.177334
8,100,38.863943
11,100,39.540164
11,100,40.206933
11,100,40.423016
13,100,41.198162
12,100,41.889469
11,100,42.571694
21,100,42.780514
11,100,43.653234
16,100,44.319236
17,100,45.236957
18,100,45.917494
16,100,46.22561
10,100,47.021038
10,100,47.868234
18,100,48.939228
10,100,50.029914
19,100,50.339095
16,100,51.092728
15,100,51.782031
15,100,52.811089
12,100,53.053284
12,100,53.768725
11,100,54.446114
17,100,55.116434
15,100,55.782977
13,100,56.016207
13,100,56.699026
11,100,57.374492
9,100,58.170151
20,100,58.444873
18,100,59.125025
11,100,59.814559
15,100,60.544337
9,100,61.321493
24,100,61.635096
13,100,62.426819
16,100,63.343468
10,100,64.013379
18,100,64.234456
17,100,64.907216
21,100,65.658367
10,100,66.413669
21,100,67.201524
13,100,67.424064
16,100,68.124553
21,100,69.088178
16,100,69.778415
18,100,70.445283
19,100,70.779332
18,100,71.58046
10,100,72.283864
18,100,73.019472
6,100,73.232352
18,100,73.903638
19,100,74.577717
23,100,75.350421
22,100,76.116266
19,100,76.341009
12,100,77.068234
14,100,77.762058
16,100,78.583004
16,100,78.805439
15,100,79.520996
26,100,80.251137
12,100,80.956839
17,100,81.64445
21,100,81.913491
21,100,82.759475
23,100,83.737344
17,100,84.409894
15,100,84.622393
25,100,85.327677
19,100,85.991092
17,100,86.668745
18,100,87.476606
20,100,87.725456
26,100,88.627829
20,100,89.339268
21,100,90.043943
