#{"t_start": 1616350075.4483192, "env_id": null}
r,l,t
9,100,0.882088
13,100,1.172333
7,100,1.443223
7,100,1.720042
10,100,1.985644
20,100,2.392743
9,100,2.795875
9,100,3.1043
5,100,3.434568
11,100,3.713335
19,100,3.999199
11,100,4.274711
13,100,4.572964
15,100,4.793065
5,100,5.096975
10,100,5.390155
10,100,5.69397
9,100,5.987804
8,100,6.258809
18,100,6.572641
11,100,6.956356
14,100,7.296266
10,100,7.513371
10,100,7.887507
11,100,8.233007
10,100,8.54325
6,100,8.835791
12,100,9.057368
9,100,9.346492
9,100,9.614312
18,100,9.881594
7,100,10.084046
16,100,10.345895
10,100,10.609103
8,100,10.872142
7,100,11.135844
16,100,11.331194
21,100,11.600801
14,100,11.911906
8,100,12.186919
7,100,12.453497
13,100,12.66397
19,100,12.961285
9,100,13.225173
15,100,13.490048
15,100,13.689085
14,100,13.957047
19,100,14.218101
16,100,14.50995
7,100,14.79201
19,100,14.995099
16,100,15.264367
6,100,15.532953
15,100,15.795539
9,100,15.989097
14,100,16.251859
15,100,16.513682
15,100,16.774883
10,100,17.042181
17,100,17.249325
22,100,17.586976
8,100,17.886577
22,100,18.234212
12,100,18.479499
13,100,18.819299
15,100,19.151231
13,100,19.430697
14,100,19.714077
15,100,19.928375
15,100,20.203447
16,100,20.476987
21,100,20.751484
19,100,21.029618
14,100,21.242141
17,100,21.576545
24,100,21.869119
19,100,22.206546
17,100,22.40078
17,100,22.658458
15,100,22.91735
14,100,23.171402
18,100,23.423342
16,100,23.614321
22,100,23.867555
14,100,24.119303
13,100,24.380555
15,100,24.574465
20,100,24.899389
18,100,25.211565
17,100,25.477244
20,100,25.786195
19,100,25.994918
12,100,26.26512
17,100,26.534619
19,100,26.811484
18,100,27.026551
18,100,27.339838
15,100,27.690408
15,100,27.95792
21,100,28.255279
19,100,28.450414
21,100,28.749711
16,100,29.0665
23,100,29.407516
17,100,29.73105
12,100,29.964331
13,100,30.306092
21,100,30.560325
18,100,30.8144
23,100,31.020639
13,100,31.318594
17,100,31.600684
18,100,31.919488
20,100,32.277409
23,100,32.543661
15,100,32.938749
18,100,33.26037
20,100,33.533953
23,100,33.735693
18,100,34.050904
18,100,34.380941
20,100,34.666434
21,100,34.942931
18,100,35.152725
12,100,35.417216
17,100,35.674871
19,100,35.963627
17,100,36.146676
15,100,36.459812
24,100,36.785704
20,100,37.050231
19,100,37.384576
26,100,37.626367
19,100,37.904219
15,100,38.181633
21,100,38.450439
19,100,38.723502
21,100,38.931374
24,100,39.241629
22,100,39.524431
17,100,39.79242
15,100,40.05326
25,100,40.311628
18,100,40.625744
14,100,40.989488
12,100,41.255717
19,100,41.456903
14,100,41.753018
19,100,42.113268
15,100,42.382407
22,100,42.573843
17,100,42.873831
21,100,43.138732
20,100,43.455431
11,100,43.723296
26,100,43.913164
19,100,44.165929
19,100,44.418439
23,100,44.673141
19,100,44.869079
21,100,45.128889
16,100,45.388584
19,100,45.646889
15,100,45.977261
20,100,46.175608
24,100,46.437721
24,100,46.747381
23,100,47.07871
27,100,47.334586
16,100,47.581131
14,100,47.992643
17,100,48.281484
21,100,48.545546
23,100,48.782354
23,100,49.055813
28,100,49.379456
19,100,49.669319
23,100,49.932321
25,100,50.130955
24,100,50.396736
17,100,50.716211
15,100,51.052093
11,100,51.253209
28,100,51.527237
19,100,51.812982
18,100,52.077931
25,100,52.342149
21,100,52.555005
25,100,52.830174
24,100,53.201296
13,100,53.555917
23,100,53.773172
19,100,54.130002
15,100,54.398204
24,100,54.694807
17,100,54.952561
21,100,55.170004
28,100,55.466923
18,100,55.721535
16,100,55.969736
21,100,56.213754
20,100,56.400498
27,100,56.658106
25,100,56.929993
29,100,57.193499
22,100,57.393448
28,100,57.657902
25,100,58.034172
27,100,58.370924
25,100,58.710083
20,100,58.952528
20,100,59.221808
33,100,59.508868
26,100,59.774297
24,100,59.969269
14,100,60.226449
16,100,60.503029
18,100,60.762933
30,100,61.02357
30,100,61.226939
33,100,61.490646
26,100,61.787547
24,100,62.087133
19,100,62.337034
30,100,62.615204
17,100,62.882731
25,100,63.159859
21,100,63.419429
26,100,63.631449
29,100,63.920727
20,100,64.193344
30,100,64.563394
18,100,64.810181
24,100,64.990196
23,100,65.237105
20,100,65.4853
23,100,65.738446
15,100,65.969047
30,100,66.237204
25,100,66.505253
25,100,66.769044
19,100,67.06406
21,100,67.264132
23,100,67.532432
22,100,67.790339
23,100,68.041666
23,100,68.232794
23,100,68.490262
22,100,68.794984
28,100,69.133751
15,100,69.455116
24,100,69.718281
31,100,70.08713
23,100,70.463941
24,100,70.750434
16,100,70.971007
21,100,71.238926
14,100,72.328774
19,100,72.651567
22,100,72.918713
25,100,73.142222
28,100,73.407729
30,100,73.678097
26,100,73.948867
25,100,74.221015
16,100,74.429029
22,100,74.701609
25,100,74.983851
29,100,75.322677
23,100,75.548632
16,100,75.798215
17,100,76.046478
24,100,76.290942
19,100,76.572458
22,100,76.782388
27,100,77.053257
25,100,77.31885
29,100,77.590593
25,100,77.79085
25,100,78.058134
20,100,78.324114
32,100,78.590174
22,100,78.855943
21,100,79.05768
31,100,79.32604
31,100,79.581957
17,100,79.837391
23,100,80.044615
23,100,80.393371
26,100,80.694857
23,100,80.985648
21,100,81.271326
21,100,81.560819
21,100,81.879665
27,100,82.183866
20,100,82.464759
28,100,82.73628
21,100,82.970918
27,100,83.27643
34,100,83.531502
24,100,83.850702
25,100,84.079897
23,100,84.378942
17,100,84.642104
24,100,84.937581
29,100,85.260253
22,100,85.491316
26,100,85.764445
28,100,86.019566
28,100,86.32748
17,100,86.561683
28,100,86.826915
22,100,87.10273
21,100,87.451903
30,100,87.74757
34,100,87.956255
25,100,88.228576
23,100,88.554785
28,100,88.895998
30,100,89.130753
35,100,89.406302
