#{"t_start": 1617160204.0924182, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,976,40.511449
-21.0,760,75.385062
-20.0,984,120.737084
-20.0,992,161.696757
-20.0,868,201.406214
-20.0,898,241.187269
-21.0,820,280.598355
-21.0,789,315.671257
-21.0,821,351.304567
-21.0,886,391.305992
-20.0,929,432.472121
-20.0,835,472.430221
-20.0,871,512.332963
-21.0,822,548.261033
-20.0,830,583.163592
-20.0,838,622.543167
-20.0,836,661.740988
-21.0,777,696.220962
-21.0,940,736.791067
-21.0,908,776.148435
-21.0,902,816.353265
-21.0,906,856.767782
-21.0,820,891.237606
-21.0,903,931.373077
-20.0,937,976.411844
-19.0,1201,1028.571571
-20.0,1004,1074.599754
-21.0,762,1108.879258
-19.0,952,1150.093601
-20.0,835,1189.585344
-21.0,820,1223.498898
-20.0,916,1263.918472
-21.0,944,1308.892512
-21.0,777,1343.685831
-20.0,902,1384.177209
-18.0,1407,1446.791076
-20.0,983,1487.467852
-20.0,832,1526.143907
-20.0,1170,1578.536248
-21.0,790,1613.212755
-21.0,819,1652.865267
-20.0,894,1693.175494
-20.0,838,1728.935468
-19.0,972,1774.642496
-20.0,885,1814.000556
-20.0,834,1849.195234
-20.0,1000,1895.13903
-20.0,982,1939.914788
-21.0,843,1975.451677
-20.0,835,2015.697695
-21.0,782,2051.62131
-21.0,779,2086.830232
-21.0,817,2121.895731
-20.0,837,2161.731189
-21.0,912,2201.599209
-19.0,1001,2247.785005
-21.0,821,2282.960204
-21.0,967,2328.274617
-21.0,851,2363.848278
-21.0,819,2403.735042
-21.0,822,2437.90326
-21.0,847,2477.211066
-20.0,1036,2523.105542
-21.0,816,2557.922869
-21.0,962,2598.580347
-20.0,972,2644.594905
-21.0,865,2684.426793
-21.0,851,2719.839507
-20.0,1039,2771.283727
-19.0,1091,2818.755434
-19.0,1078,2864.963302
-19.0,1170,2921.813186
-20.0,1023,2967.638437
-18.0,1083,3014.019076
-21.0,1031,3061.01052
-18.0,1375,3124.287256
-18.0,1683,3199.126573
-12.0,2029,3290.514628
-21.0,2237,3388.817009
-21.0,1942,3475.137035
-16.0,1929,3561.075616
-19.0,2239,3664.747068
-17.0,1991,3751.409008
-17.0,2080,3848.316643
-20.0,2234,3947.619248
-20.0,2326,4051.47432
-16.0,2637,4172.971687
-19.0,2211,4269.79366
-17.0,2865,4396.867516
-19.0,1934,4487.340444
-18.0,2589,4603.426427
-19.0,2302,4706.441875
-16.0,2192,4803.234404
-15.0,2834,4928.955892
-18.0,3060,5067.061629
-13.0,2913,5199.468161
-20.0,2861,5325.696733
-21.0,2489,5436.114178
-12.0,3216,5580.05242
-16.0,2827,5710.907014
-9.0,3169,5849.542596
-14.0,2739,5974.893723
-18.0,2739,6096.388973
-15.0,2798,6222.064025
-16.0,2987,6354.984272
-13.0,2847,6480.891616
-20.0,2115,6577.151727
-12.0,3246,6719.674644
-11.0,3739,6891.273692
-16.0,3019,7024.437221
-13.0,3123,7161.838345
-13.0,3160,7304.232531
-9.0,3502,7459.431032
-14.0,2700,7584.226321
-11.0,2998,7716.523704
-3.0,3743,7881.47575
-1.0,4128,8064.659549
-12.0,2690,8184.721722
-1.0,4330,8377.46696
-13.0,2785,8502.737346
3.0,4377,8697.568851
7.0,3469,8852.465194
-15.0,2569,8966.040794
2.0,4288,9159.450103
-12.0,2566,9273.099286
-11.0,2981,9405.124548
8.0,3688,9569.752835
-8.0,3442,9722.884126
-7.0,3121,9860.763436
-11.0,2854,9987.162789
-5.0,3946,10163.156816
2.0,4421,10362.014732
-15.0,2375,10466.19588
5.0,3896,10642.538177
11.0,3320,10791.518553
5.0,4146,10974.897545
9.0,3587,11135.001797
16.0,2954,11266.147837
13.0,3317,11416.129957
12.0,3342,11563.59907
16.0,2411,11671.776778
11.0,3331,11819.569843
10.0,3847,11989.535631
7.0,3683,12154.001492
9.0,4019,12330.064346
11.0,3392,12483.666847
6.0,3900,12661.079951
10.0,3683,12825.728896
12.0,3483,12978.469945
14.0,2848,13103.815681
13.0,2575,13218.50434
15.0,2622,13337.455373
-4.0,4084,13519.699499
12.0,2758,13641.1094
12.0,2862,13773.847574
16.0,2527,13882.632072
18.0,2154,13978.79335
12.0,2586,14092.682734
17.0,2132,14190.147078
20.0,1889,14275.222445
15.0,2205,14371.872585
20.0,1821,14452.313601
2.0,3519,14612.680853
20.0,1833,14692.798017
20.0,1741,14767.717424
10.0,2712,14891.976909
18.0,1998,14977.578226
18.0,1928,15063.605085
21.0,1788,15143.525412
21.0,1789,15223.190617
19.0,2189,15319.999667
17.0,1914,15405.299192
19.0,1838,15493.316635
21.0,1748,15567.802785
20.0,1971,15658.752034
16.0,2258,15756.010586
15.0,2313,15858.290155
19.0,1887,15942.905065
20.0,1833,16023.534329
18.0,1863,16110.987618
20.0,1776,16191.004758
18.0,2121,16284.143217
16.0,2164,16380.35165
20.0,1756,16459.633596
9.0,2701,16580.365991
18.0,1837,16663.152336
15.0,2452,16772.342241
19.0,2027,16864.034175
19.0,1914,16949.967209
13.0,2438,17059.034953
5.0,2769,17183.82673
14.0,2105,17276.596621
10.0,2535,17390.266085
20.0,1804,17470.442614
20.0,1768,17549.858105
19.0,1873,17630.797207
21.0,1745,17709.286169
20.0,1742,17790.325019
20.0,1783,17869.192708
14.0,2275,17967.074622
19.0,1716,18046.015094
20.0,1782,18126.912533
21.0,1751,18201.838126
18.0,1926,18287.631661
16.0,2017,18379.235072
20.0,1785,18458.421836
20.0,1801,18538.548201
18.0,1970,18624.60952
20.0,1762,18704.93416
18.0,2045,18796.264163
21.0,1736,18875.63926
20.0,1923,18960.464614
19.0,1752,19034.997489
20.0,1788,19115.455328
18.0,1971,19206.713989
20.0,1799,19286.935167
20.0,1846,19367.9935
21.0,1693,19441.943269
17.0,2060,19538.696593
20.0,1884,19623.290246
18.0,1979,19714.060096
18.0,1834,19795.118679
21.0,1677,19870.254146
19.0,2015,19960.24103
21.0,1774,20040.305847
20.0,1815,20120.65158
15.0,2377,20224.912759
20.0,1754,20304.895643
18.0,1936,20391.437092
19.0,1810,20471.676265
19.0,1939,20557.229328
11.0,2214,20660.59602
19.0,1932,20745.936812
20.0,1863,20825.825845
17.0,2044,20916.607713
19.0,1800,20997.974411
21.0,1692,21072.451819
19.0,1854,21157.429374
18.0,1942,21242.82923
20.0,1758,21322.751672
15.0,1981,21408.483261
21.0,1745,21490.041438
20.0,1685,21564.961022
20.0,1860,21650.314
20.0,1862,21730.69864
18.0,1977,21821.137257
16.0,2049,21908.213322
20.0,1815,21993.034238
20.0,1846,22073.451411
19.0,1938,22160.099073
20.0,1770,22240.028845
20.0,1768,22319.674716
18.0,1804,22400.060844
18.0,1929,22485.393739
21.0,1694,22559.943645
21.0,1656,22633.778779
21.0,1674,22709.528429
20.0,1732,22789.96572
18.0,1887,22871.330968
19.0,1770,22952.368843
12.0,2245,23056.102785
21.0,1662,23131.033864
21.0,1674,23205.711152
21.0,1748,23280.607609
17.0,2040,23372.401608
20.0,1816,23452.839657
19.0,1756,23532.596452
18.0,1788,23613.133509
20.0,1807,23693.437891
21.0,1677,23768.330986
20.0,1793,23848.90535
20.0,1788,23929.310159
20.0,1908,24014.588468
14.0,2403,24123.817763
21.0,1716,24200.164965
21.0,1658,24274.623985
20.0,1767,24353.994779
19.0,1768,24435.649533
20.0,1767,24517.28585
20.0,1932,24603.672895
21.0,1670,24678.560996
20.0,1728,24754.703684
21.0,1747,24836.074238
21.0,1673,24911.03407
21.0,1746,24990.701344
19.0,1868,25072.1382
19.0,1812,25153.448445
16.0,1977,25243.860279
19.0,1850,25324.685185
21.0,1730,25404.542972
20.0,1777,25481.462716
21.0,1668,25557.040461
21.0,1673,25636.381704
20.0,1739,25711.915776
21.0,1672,25787.305166
21.0,1668,25862.2467
20.0,1807,25943.574724
20.0,1717,26022.931437
21.0,1660,26097.938673
21.0,1664,26172.369722
19.0,1770,26247.398371
21.0,1667,26323.208068
20.0,1732,26402.991513
21.0,1671,26478.483614
19.0,1718,26553.819065
21.0,1679,26633.546768
20.0,1792,26710.223063
21.0,1667,26785.630493
20.0,1798,26871.784762
21.0,1659,26942.480228
21.0,1674,27021.668845
20.0,1789,27096.843759
18.0,1914,27182.459455
21.0,1674,27256.164552
21.0,1665,27330.664615
21.0,1660,27404.653573
20.0,1718,27484.400006
18.0,1831,27567.764272
20.0,1756,27647.52912
19.0,1918,27732.783964
19.0,1862,27814.116554
17.0,2155,27911.772863
21.0,1709,27986.981993
19.0,1859,28072.72586
19.0,1769,28152.890058
21.0,1697,28227.156564
18.0,1898,28312.872966
20.0,1757,28392.973334
21.0,1757,28469.134223
14.0,2268,28572.07168
21.0,1672,28647.916303
19.0,1931,28734.472834
21.0,1671,28809.444199
20.0,1786,28891.203283
17.0,1936,28978.399944
