#{"t_start": 1617284919.5496268, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,839,22.35226
-20.0,906,39.040127
-21.0,807,52.00584
-21.0,809,65.136222
-19.0,996,80.665938
-21.0,852,94.748267
-21.0,943,112.287679
-20.0,1013,128.257471
-21.0,925,143.694621
-19.0,997,159.414873
-20.0,924,174.465713
-21.0,821,187.059303
-21.0,825,199.763337
-18.0,1045,217.058579
-21.0,884,231.369814
-21.0,878,245.385831
-21.0,878,259.492604
-21.0,791,274.385894
-21.0,973,293.066921
-20.0,840,306.22505
-21.0,875,320.142329
-20.0,1003,336.369291
-20.0,896,350.636672
-20.0,840,364.273692
-21.0,805,377.164224
-20.0,897,391.543825
-20.0,955,406.551678
-20.0,912,422.952823
-20.0,985,438.880664
-21.0,929,453.686278
-21.0,807,466.943936
-19.0,1087,483.944982
-19.0,945,498.870056
-21.0,943,515.700811
-21.0,895,534.167509
-20.0,953,552.389336
-20.0,916,567.131148
-20.0,902,581.506056
-20.0,959,597.144581
-21.0,846,610.72226
-20.0,945,626.227781
-18.0,1075,643.045966
-21.0,811,656.451123
-20.0,839,669.633368
-21.0,853,684.477678
-21.0,837,701.439551
-21.0,910,716.013565
-21.0,879,730.02209
-21.0,823,743.138982
-21.0,884,756.144701
-20.0,899,770.021757
-19.0,1018,785.666905
-21.0,903,799.364774
-21.0,973,814.584062
-20.0,1112,831.787674
-21.0,930,845.94881
-20.0,975,861.354199
-17.0,1202,879.604925
-19.0,1093,896.007374
-20.0,836,909.106333
-21.0,851,922.408783
-21.0,780,934.261881
-20.0,994,949.039415
-21.0,780,961.370564
-21.0,946,975.915808
-20.0,933,990.089432
-20.0,986,1005.310153
-18.0,1164,1022.982957
-20.0,1000,1038.168384
-18.0,1215,1056.650836
-19.0,1004,1071.951939
-18.0,1087,1088.66625
-20.0,988,1103.407995
-21.0,1262,1122.614845
-18.0,1153,1140.110745
-16.0,1427,1161.850134
-19.0,1251,1183.037513
-15.0,1565,1206.949624
-14.0,1569,1230.700178
-8.0,2080,1262.51022
-17.0,1511,1284.971925
-10.0,1828,1313.071497
-13.0,1719,1338.878814
-19.0,1611,1364.012727
-6.0,2429,1400.485267
-21.0,1276,1419.778868
-21.0,1330,1439.6496
-20.0,1470,1461.62282
-15.0,1650,1486.581699
-6.0,2018,1517.224568
-17.0,1496,1539.970802
-8.0,2205,1574.386817
-13.0,1738,1600.391252
-8.0,2261,1634.550319
-16.0,1623,1659.295694
-1.0,2440,1695.980766
-8.0,2017,1726.72195
-3.0,2367,1762.151253
-7.0,2314,1796.818324
-7.0,2273,1831.266291
-2.0,2680,1871.698673
-6.0,2432,1908.254272
-7.0,2388,1943.977025
4.0,2791,1985.868527
2.0,3008,2031.312013
7.0,2526,2068.779153
-3.0,2688,2109.043592
5.0,2894,2152.589307
7.0,2727,2193.727454
1.0,3177,2241.785615
6.0,2810,2283.724034
2.0,2981,2328.203096
-1.0,3424,2379.664257
5.0,3030,2425.16326
-12.0,2134,2456.419218
4.0,3060,2502.284583
-4.0,3037,2548.108679
10.0,2560,2586.36235
2.0,3277,2640.209364
-5.0,2994,2690.377566
1.0,3441,2742.687028
6.0,3217,2794.980621
6.0,3455,2860.818935
10.0,2722,3252.479967
11.0,2734,3295.260146
9.0,2823,3340.059881
5.0,3449,3396.67971
5.0,3154,3444.894303
17.0,2339,3481.326679
17.0,2438,3522.3593
3.0,3487,3577.234063
17.0,2645,3616.699347
16.0,2557,3655.198965
1.0,3442,3707.30315
15.0,2694,3748.303198
9.0,2879,3792.261575
10.0,3114,3839.368622
13.0,2879,3882.967939
14.0,2656,3923.551879
