#{"t_start": 1617284920.101205, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,871,22.338244
-19.0,1002,40.569981
-19.0,998,56.862302
-21.0,879,70.832483
-20.0,945,85.71438
-20.0,904,101.618346
-21.0,884,117.321667
-21.0,878,131.233457
-21.0,964,146.363428
-21.0,763,158.960036
-20.0,886,172.89885
-21.0,864,186.642365
-21.0,785,198.754981
-21.0,778,211.31937
-19.0,1013,228.244122
-20.0,881,242.384805
-21.0,901,256.695523
-21.0,847,272.479926
-21.0,822,287.943572
-20.0,837,301.631285
-20.0,881,315.746525
-19.0,1034,332.119097
-21.0,818,345.539255
-19.0,962,360.596966
-21.0,880,374.949096
-21.0,865,388.920788
-19.0,962,404.144065
-20.0,1010,422.18283
-20.0,936,437.55715
-21.0,847,450.864772
-19.0,982,466.788299
-19.0,938,481.456585
-21.0,823,495.038252
-20.0,841,508.363876
-20.0,979,528.21479
-21.0,786,545.051895
-21.0,869,559.183355
-19.0,933,574.035985
-19.0,963,589.144568
-21.0,926,604.817003
-21.0,906,619.225459
-19.0,1015,635.618136
-20.0,838,648.475895
-21.0,814,661.210846
-20.0,1089,679.25358
-19.0,1021,700.421221
-21.0,850,714.125561
-19.0,1051,730.940579
-20.0,901,744.938115
-21.0,820,757.276618
-20.0,830,770.363788
-20.0,958,784.585744
-20.0,1014,800.276282
-21.0,865,813.584176
-20.0,977,828.289977
-20.0,868,841.756969
-19.0,1157,859.535012
-20.0,896,873.225935
-20.0,945,888.04351
-21.0,781,900.03355
-20.0,867,912.962963
-20.0,1001,928.425634
-21.0,1228,947.423683
-21.0,991,962.236768
-20.0,1089,979.396444
-21.0,843,992.598665
-20.0,987,1007.316731
-20.0,938,1021.788099
-21.0,839,1034.205356
-21.0,884,1047.75857
-21.0,921,1061.761147
-20.0,1023,1077.261705
-20.0,1081,1093.97258
-20.0,960,1108.405572
-18.0,1432,1130.13881
-19.0,1168,1147.755241
-15.0,1484,1171.431505
-17.0,1388,1193.904468
-18.0,1387,1215.353091
-18.0,1489,1237.522873
-19.0,1546,1260.810712
-20.0,1385,1281.965912
-10.0,1947,1311.193958
-9.0,2224,1345.865071
-10.0,2209,1379.023025
-20.0,1530,1402.214587
-19.0,1509,1424.979938
-13.0,1756,1450.924386
-21.0,1218,1469.781015
