#{"t_start": 1617222626.585816, "env_id": null}
r,l,t
10,100,5.461475
5,100,6.417917
15,100,7.322499
18,100,8.182203
10,100,8.711785
10,100,9.548548
17,100,10.396282
10,100,11.241056
16,100,12.072816
9,100,12.5974
14,100,13.435159
13,100,14.315331
13,100,15.325627
12,100,15.96093
12,100,17.19164
16,100,18.299677
14,100,19.450641
23,100,20.548707
16,100,21.190989
13,100,22.324472
16,100,23.362694
16,100,24.860689
14,100,25.734353
14,100,26.898242
9,100,28.048168
14,100,29.10235
15,100,30.033874
18,100,30.625278
19,100,31.674474
20,100,32.652858
7,100,33.787826
11,100,34.401226
13,100,35.467335
9,100,36.314073
10,100,37.118919
15,100,37.948702
13,100,38.4733
13,100,39.305076
13,100,40.105937
12,100,40.949679
17,100,41.760514
18,100,42.269164
9,100,43.109454
15,100,43.915301
8,100,44.71567
14,100,45.225306
21,100,46.056087
19,100,46.863929
16,100,47.683734
17,100,48.493569
20,100,49.012183
14,100,49.829
17,100,50.633848
16,100,51.452659
15,100,51.97227
20,100,52.807055
13,100,53.604908
21,100,54.420725
11,100,55.229579
11,100,55.729259
21,100,56.544051
22,100,57.354881
15,100,58.201619
21,100,58.774088
12,100,59.664711
16,100,60.54635
19,100,61.42501
16,100,62.286698
16,100,62.837226
13,100,63.677979
17,100,64.476845
10,100,65.267728
15,100,66.093552
17,100,66.645047
11,100,67.469844
15,100,68.282673
9,100,69.089514
16,100,69.59616
13,100,70.401006
11,100,71.210842
19,100,72.014715
13,100,72.834502
15,100,73.34015
15,100,74.169974
13,100,74.955863
11,100,75.750706
15,100,76.260344
17,100,77.073171
16,100,77.892978
20,100,78.710793
14,100,79.522642
18,100,80.041238
19,100,80.866032
13,100,81.67487
19,100,82.48271
16,100,82.99534
21,100,83.811194
19,100,84.616045
17,100,85.430865
19,100,86.23671
15,100,86.758316
19,100,87.574141
18,100,88.373
14,100,89.184846
15,100,89.986686
20,100,90.500313
13,100,91.384423
18,100,92.196252
11,100,93.010077
12,100,93.547639
20,100,94.601821
16,100,95.582201
12,100,96.563579
11,100,97.535978
15,100,98.215161
16,100,99.423932
15,100,100.449191
20,100,101.341805
15,100,101.904301
16,100,102.776968
17,100,104.107411
10,100,105.037924
17,100,105.930537
19,100,106.503007
15,100,107.450886
15,100,108.347489
18,100,109.285015
14,100,109.862471
18,100,110.748072
15,100,111.858104
26,100,112.860426
18,100,113.845794
13,100,114.430228
21,100,115.34582
26,100,116.219446
18,100,117.493042
17,100,118.362716
21,100,118.982061
25,100,120.017293
19,100,120.970745
15,100,121.898267
16,100,122.466747
13,100,123.447127
24,100,124.540203
16,100,125.518624
15,100,126.450098
25,100,127.057474
20,100,128.138584
21,100,129.090041
19,100,130.038505
25,100,130.634913
27,100,131.569415
19,100,132.386234
16,100,133.289813
13,100,134.174808
22,100,134.721346
19,100,135.678784
22,100,136.545467
26,100,137.453042
23,100,138.010552
29,100,138.893194
22,100,139.787804
24,100,140.615587
18,100,141.457338
26,100,142.047772
21,100,142.934389
30,100,143.866899
14,100,144.694686
22,100,145.589294
27,100,146.10292
19,100,146.948659
23,100,147.766475
27,100,148.634153
27,100,149.190665
23,100,150.028428
24,100,150.839258
21,100,151.649095
19,100,152.464915
27,100,152.989511
28,100,153.882127
20,100,154.9014
27,100,155.723205
20,100,156.239334
19,100,157.070111
23,100,157.950759
28,100,158.879275
29,100,159.750948
30,100,160.332391
33,100,161.230988
27,100,162.096674
20,100,162.981311
14,100,163.513886
29,100,164.430436
26,100,165.242265
28,100,166.102965
22,100,166.963664
20,100,167.474299
26,100,168.334998
30,100,169.207665
29,100,170.099312
25,100,170.939037
30,100,171.448713
24,100,172.296448
25,100,173.119246
24,100,173.939056
25,100,174.44969
35,100,175.289445
32,100,176.228962
24,100,177.059141
25,100,177.947771
35,100,178.627947
30,100,179.739974
30,100,180.632592
30,100,181.453401
29,100,181.962039
23,100,182.801794
25,100,183.616616
31,100,184.568076
31,100,185.47066
27,100,186.135884
32,100,187.147178
28,100,187.962998
30,100,189.04311
21,100,189.605606
28,100,190.542103
27,100,191.450673
28,100,192.59661
31,100,193.558043
27,100,194.192345
28,100,195.072991
34,100,195.891804
33,100,196.704629
19,100,197.524438
20,100,198.05103
25,100,198.882807
32,100,199.714585
32,100,200.532398
31,100,201.072985
25,100,201.991497
30,100,202.886106
33,100,203.737829
32,100,204.664353
29,100,205.215877
25,100,206.051645
32,100,206.95822
27,100,207.826898
36,100,208.363465
29,100,209.296968
29,100,210.179608
30,100,211.061252
