#{"t_start": 1617222628.567541, "env_id": null}
r,l,t
8,100,3.47975
6,100,4.43719
16,100,5.340774
7,100,6.200478
7,100,6.73006
17,100,7.567821
11,100,8.414557
13,100,9.260296
19,100,10.091091
5,100,10.615675
10,100,11.453434
13,100,12.333606
8,100,13.343902
13,100,13.980202
12,100,15.209915
18,100,16.322938
15,100,17.47091
10,100,18.566982
14,100,19.210267
12,100,20.343741
18,100,21.382962
20,100,22.880959
19,100,23.753626
10,100,24.917516
10,100,26.066443
16,100,27.120625
9,100,28.053132
11,100,28.643553
15,100,29.692749
15,100,30.671677
20,100,31.806101
19,100,32.420458
18,100,33.487605
15,100,34.333344
14,100,35.137194
13,100,35.966977
13,100,36.491575
17,100,37.323351
19,100,38.124212
12,100,38.967954
13,100,39.77879
15,100,40.288425
15,100,41.127729
13,100,41.934572
16,100,42.733945
18,100,43.243581
13,100,44.074362
16,100,44.882204
9,100,45.702009
15,100,46.511844
15,100,47.030458
16,100,47.847275
11,100,48.652123
11,100,49.470934
15,100,49.990545
18,100,50.82533
13,100,51.623183
6,100,52.439
12,100,53.247854
16,100,53.748499
9,100,54.562326
14,100,55.373156
15,100,56.219894
11,100,56.79336
15,100,57.682986
10,100,58.564625
12,100,59.444273
18,100,60.304973
14,100,60.856498
18,100,61.696254
10,100,62.496116
17,100,63.286003
11,100,64.111827
19,100,64.663322
17,100,65.488119
17,100,66.301942
13,100,67.107789
15,100,67.614435
20,100,68.419281
20,100,69.229117
18,100,70.033965
15,100,70.852777
20,100,71.358425
17,100,72.189204
11,100,72.975103
15,100,73.768981
13,100,74.278619
16,100,75.091446
14,100,75.911253
22,100,76.729068
16,100,77.540917
16,100,78.059513
19,100,78.884307
20,100,79.694143
7,100,80.500985
13,100,81.013615
17,100,81.829469
14,100,82.63432
10,100,83.44914
21,100,84.255983
15,100,84.776591
10,100,85.593408
15,100,86.391275
16,100,87.203121
12,100,88.004961
17,100,88.518588
13,100,89.403694
17,100,90.214527
10,100,91.028352
11,100,91.565914
13,100,92.621094
12,100,93.600476
14,100,94.581854
14,100,95.554253
17,100,96.233436
20,100,97.443203
16,100,98.467466
21,100,99.36008
23,100,99.922576
22,100,100.795243
17,100,102.125686
