#{"t_start": 1616602773.763981, "env_id": null}
r,l,t
18,100,0.825324
10,100,2.551969
13,100,4.144192
9,100,5.825529
10,100,6.322405
11,100,8.038223
12,100,9.627939
8,100,11.26837
6,100,12.913343
5,100,13.386727
11,100,14.969655
12,100,16.524612
4,100,18.270305
13,100,18.781147
14,100,20.36753
11,100,21.936647
9,100,23.486769
11,100,25.067753
10,100,25.550606
5,100,27.155726
12,100,28.818469
10,100,30.401819
16,100,31.002668
12,100,32.591079
15,100,34.203428
13,100,35.81331
12,100,37.402959
11,100,37.93566
9,100,39.575296
14,100,41.128253
14,100,42.657683
13,100,43.136652
15,100,44.766312
13,100,46.320537
12,100,47.860126
13,100,49.411906
21,100,49.944248
15,100,51.602224
10,100,53.17746
18,100,54.851715
19,100,56.409954
16,100,56.917995
14,100,58.519599
21,100,60.137634
17,100,61.696513
15,100,62.204927
14,100,63.78302
15,100,65.408612
13,100,66.996018
17,100,68.545398
16,100,69.033992
11,100,70.669725
11,100,72.283585
21,100,73.93093
19,100,74.415632
15,100,76.040807
17,100,77.594742
12,100,79.242871
16,100,80.844419
6,100,81.325306
23,100,82.911767
16,100,84.47246
11,100,86.047012
13,100,86.536279
17,100,88.100127
16,100,89.782983
17,100,91.408042
15,100,92.999444
15,100,93.483451
22,100,95.203715
21,100,96.822347
17,100,98.450447
8,100,100.074384
16,100,100.566017
16,100,102.256395
22,100,103.86055
16,100,105.408714
21,100,105.890357
20,100,107.504512
19,100,109.063761
14,100,110.63714
14,100,112.192448
14,100,112.673854
20,100,114.249072
17,100,115.93381
20,100,117.567298
20,100,118.044026
20,100,119.643452
15,100,121.208407
15,100,122.787992
18,100,124.418102
17,100,124.909358
26,100,126.568499
13,100,128.181196
16,100,129.747714
17,100,130.221378
20,100,131.815231
20,100,133.436912
19,100,135.054367
16,100,136.747777
14,100,137.245774
17,100,138.837397
15,100,140.430389
21,100,142.029773
21,100,143.621162
16,100,144.100167
22,100,145.692718
21,100,147.295533
29,100,148.880133
20,100,149.492964
17,100,151.064891
17,100,152.627764
16,100,154.241491
16,100,155.797887
23,100,156.279376
16,100,158.040034
20,100,159.664271
14,100,161.226473
20,100,161.705141
21,100,163.270107
17,100,164.812528
22,100,166.372591
16,100,167.99489
22,100,168.467322
22,100,170.09524
19,100,171.655697
19,100,173.296038
19,100,173.795124
22,100,175.413473
12,100,177.017683
28,100,178.696542
19,100,180.301841
21,100,180.77721
22,100,182.348634
16,100,183.955352
16,100,185.540444
20,100,187.170665
26,100,187.64353
24,100,189.241943
20,100,190.849948
28,100,192.527394
23,100,192.997511
23,100,194.561075
27,100,196.15502
28,100,197.824949
21,100,199.533906
14,100,200.020203
27,100,201.611194
26,100,203.215034
30,100,204.766476
22,100,205.251806
24,100,206.847661
17,100,208.451463
27,100,210.031357
21,100,211.591052
25,100,212.070765
24,100,213.729157
32,100,215.334083
22,100,216.909053
29,100,217.395685
25,100,218.966826
31,100,220.574472
30,100,222.24159
21,100,223.838366
31,100,224.315506
20,100,225.898913
16,100,227.470472
29,100,229.077041
25,100,230.608352
17,100,231.087078
21,100,232.710826
26,100,234.341827
26,100,235.916245
21,100,236.404567
22,100,237.997265
20,100,239.595391
29,100,241.149536
21,100,242.757525
19,100,243.237518
18,100,244.920419
18,100,246.479225
22,100,248.040783
24,100,248.52702
34,100,250.088729
23,100,251.639907
19,100,253.161085
28,100,254.693356
29,100,255.199512
29,100,256.754667
27,100,258.302164
25,100,259.908325
24,100,260.380699
27,100,261.923465
25,100,263.533127
20,100,265.0836
27,100,266.616593
21,100,267.096914
26,100,268.74089
21,100,270.335352
28,100,271.889388
25,100,273.453604
26,100,273.941005
25,100,275.5641
23,100,277.117917
27,100,278.760615
21,100,279.226653
23,100,280.818247
23,100,282.393969
27,100,283.9739
29,100,285.545208
22,100,286.026707
28,100,287.636374
25,100,289.235829
29,100,290.918273
26,100,291.396809
27,100,292.972147
35,100,294.577807
23,100,296.177848
24,100,297.740739
24,100,298.221125
24,100,299.86307
25,100,301.438618
21,100,303.048408
32,100,303.536873
21,100,305.137021
29,100,306.70072
30,100,308.264702
21,100,309.81368
25,100,310.312749
29,100,311.864745
26,100,313.494311
23,100,315.081117
32,100,316.677903
28,100,317.153785
29,100,318.769191
32,100,320.377382
23,100,321.957029
25,100,322.459712
27,100,324.030471
26,100,325.591295
24,100,327.161735
32,100,328.709993
29,100,329.188208
36,100,330.800582
23,100,332.35407
22,100,333.904696
31,100,334.401631
30,100,336.022164
19,100,337.667715
19,100,339.244381
25,100,340.801069
28,100,341.280941
28,100,342.852915
24,100,344.403539
26,100,345.989853
30,100,346.472094
