#{"t_start": 1617366438.6068575, "env_id": null}
r,l,t
10,100,0.388088
11,100,0.559126
15,100,0.724163
13,100,0.8892
15,100,0.990223
13,100,1.15626
10,100,1.322298
9,100,1.486335
17,100,1.655374
8,100,1.764398
17,100,1.929435
18,100,2.094472
8,100,2.256509
18,100,2.357532
3,100,2.521569
16,100,2.688607
9,100,2.855644
21,100,3.017681
15,100,3.120704
7,100,3.286741
11,100,3.452779
13,100,3.617817
8,100,3.71884
7,100,3.883876
12,100,4.047915
13,100,4.209951
11,100,4.372988
6,100,4.47401
9,100,4.635047
8,100,4.798084
14,100,4.963121
7,100,5.064144
9,100,5.22618
15,100,5.387217
17,100,5.550253
20,100,5.71329
12,100,5.814313
21,100,5.976349
16,100,6.140387
10,100,6.305424
15,100,6.469461
10,100,6.570484
12,100,6.73252
11,100,6.895557
9,100,7.061594
19,100,7.166618
23,100,7.332656
11,100,7.496693
13,100,7.65873
17,100,7.821766
17,100,7.922789
12,100,8.092827
9,100,8.255864
17,100,8.416899
18,100,8.524924
18,100,8.690961
17,100,8.852998
18,100,9.018035
17,100,9.182072
11,100,9.283094
15,100,9.451132
13,100,9.620171
14,100,9.789209
14,100,9.891232
20,100,10.06127
21,100,10.233309
14,100,10.396346
18,100,10.558382
13,100,10.666407
15,100,10.845448
8,100,11.030407
24,100,11.197445
20,100,11.364483
18,100,11.465505
22,100,11.628542
21,100,11.795579
16,100,11.962617
16,100,12.066641
12,100,12.233678
13,100,12.398715
11,100,12.568754
11,100,12.736792
21,100,12.838815
23,100,13.027858
20,100,13.208898
16,100,13.382939
19,100,13.483962
19,100,13.651999
21,100,13.815036
21,100,13.977072
12,100,14.146111
15,100,14.254135
20,100,14.468184
15,100,14.642222
14,100,14.825264
23,100,14.930288
25,100,15.097326
14,100,15.261363
18,100,15.429401
20,100,15.596438
17,100,15.701462
17,100,15.864499
19,100,16.029536
16,100,16.194573
14,100,16.35861
20,100,16.460634
19,100,16.625236
17,100,16.790273
19,100,16.95431
23,100,17.055333
13,100,17.218369
16,100,17.381406
19,100,17.544443
21,100,17.70748
12,100,17.809503
27,100,17.97354
22,100,18.139576
19,100,18.301613
20,100,18.402635
15,100,18.564672
19,100,18.728709
23,100,18.892746
15,100,19.056783
16,100,19.157806
19,100,19.321843
22,100,19.48688
20,100,19.654918
14,100,19.758941
17,100,19.921978
21,100,20.089016
16,100,20.254053
22,100,20.41609
22,100,20.517112
18,100,20.68215
25,100,20.846187
20,100,21.009223
18,100,21.17426
22,100,21.275284
14,100,21.439321
20,100,21.604359
21,100,21.768395
21,100,21.870418
14,100,22.036455
20,100,22.198492
21,100,22.370532
21,100,22.542574
18,100,22.644597
19,100,22.807634
19,100,22.97067
19,100,23.134709
25,100,23.234731
21,100,23.397768
14,100,23.559805
17,100,23.721841
16,100,23.883877
16,100,23.9849
19,100,24.146937
21,100,24.308974
20,100,24.47001
16,100,24.571033
24,100,24.733069
18,100,24.894106
13,100,25.058143
24,100,25.220179
20,100,25.321202
29,100,25.484239
19,100,25.646276
17,100,25.810312
16,100,25.972349
21,100,26.074372
17,100,26.235409
19,100,26.397445
24,100,26.560482
20,100,26.660505
18,100,26.821541
23,100,26.982577
27,100,27.143614
19,100,27.30465
18,100,27.405673
17,100,27.567709
23,100,27.728746
23,100,27.892781
27,100,27.993804
15,100,28.157841
16,100,28.326879
13,100,28.494917
20,100,28.661955
18,100,28.761977
24,100,28.928015
27,100,29.101054
19,100,29.269092
23,100,29.376116
8,100,29.546154
17,100,29.717193
21,100,29.886232
25,100,30.053269
20,100,30.154291
16,100,30.334333
23,100,30.509372
19,100,30.687413
25,100,30.859451
22,100,30.961473
10,100,31.12451
25,100,31.288547
22,100,31.457587
18,100,31.56361
16,100,31.726646
20,100,31.894684
25,100,32.059721
29,100,32.223758
30,100,32.327782
19,100,32.492819
24,100,32.659857
27,100,32.823895
