#{"t_start": 1617366438.7548916, "env_id": null}
r,l,t
16,100,0.240053
11,100,0.411092
10,100,0.576129
17,100,0.741166
14,100,0.842189
7,100,1.008226
5,100,1.174264
8,100,1.338301
9,100,1.507339
11,100,1.616364
10,100,1.781401
9,100,1.946438
11,100,2.108475
10,100,2.209498
13,100,2.373534
9,100,2.540573
11,100,2.70761
10,100,2.869647
14,100,2.97267
8,100,3.138707
14,100,3.304745
13,100,3.469783
17,100,3.570806
10,100,3.735842
14,100,3.89988
11,100,4.061917
10,100,4.224954
19,100,4.325976
10,100,4.487013
14,100,4.65005
7,100,4.815087
14,100,4.91611
13,100,5.078146
9,100,5.239182
15,100,5.402219
6,100,5.565256
13,100,5.666279
18,100,5.828315
16,100,5.992352
17,100,6.15739
10,100,6.321427
12,100,6.42245
17,100,6.584486
19,100,6.747523
13,100,6.91356
22,100,7.018584
14,100,7.184622
9,100,7.348659
13,100,7.510695
11,100,7.673732
23,100,7.774755
18,100,7.944793
19,100,8.10783
10,100,8.268865
13,100,8.376889
9,100,8.542927
15,100,8.704963
12,100,8.870001
14,100,9.034038
18,100,9.13506
17,100,9.303098
13,100,9.472136
19,100,9.641175
25,100,9.743198
11,100,9.913236
14,100,10.085275
16,100,10.248312
16,100,10.410348
14,100,10.518373
15,100,10.697414
24,100,10.882373
17,100,11.049411
21,100,11.216449
13,100,11.317471
13,100,11.480508
19,100,11.647545
10,100,11.814583
17,100,11.918607
18,100,12.085644
21,100,12.250681
14,100,12.42072
17,100,12.588758
13,100,12.690781
12,100,12.879824
16,100,13.060864
18,100,13.234905
23,100,13.335928
16,100,13.503965
13,100,13.667002
14,100,13.829038
16,100,13.998077
20,100,14.106101
14,100,14.32015
15,100,14.494188
16,100,14.67723
15,100,14.782254
21,100,14.949292
16,100,15.113329
17,100,15.281367
18,100,15.448404
18,100,15.553428
20,100,15.716465
18,100,15.881502
19,100,16.046539
23,100,16.210576
24,100,16.312599
22,100,16.477201
17,100,16.642239
17,100,16.806276
18,100,16.907299
15,100,17.070335
17,100,17.233372
16,100,17.396409
20,100,17.559446
18,100,17.661469
20,100,17.825506
12,100,17.991542
18,100,18.153579
13,100,18.254601
16,100,18.416638
14,100,18.580675
13,100,18.744712
13,100,18.908749
15,100,19.009772
19,100,19.173809
26,100,19.338846
27,100,19.506884
16,100,19.610907
21,100,19.773944
15,100,19.940982
20,100,20.106019
19,100,20.268056
16,100,20.369078
18,100,20.534116
23,100,20.698153
25,100,20.861189
25,100,21.026226
20,100,21.127249
12,100,21.291286
18,100,21.456325
21,100,21.620361
25,100,21.722384
18,100,21.888421
31,100,22.050458
18,100,22.222498
18,100,22.39454
16,100,22.496563
16,100,22.6596
25,100,22.822636
26,100,22.986675
17,100,23.086697
19,100,23.249734
16,100,23.411771
19,100,23.573807
11,100,23.735843
31,100,23.836866
16,100,23.998903
27,100,24.16094
20,100,24.321976
22,100,24.422999
18,100,24.585035
16,100,24.746072
19,100,24.910109
23,100,25.072145
26,100,25.173168
14,100,25.336205
23,100,25.498241
19,100,25.662278
16,100,25.824315
23,100,25.926338
16,100,26.087374
26,100,26.249411
18,100,26.412448
17,100,26.512471
19,100,26.673506
24,100,26.834543
22,100,26.995579
18,100,27.156615
14,100,27.257638
20,100,27.419675
22,100,27.580712
22,100,27.744747
15,100,27.84577
20,100,28.009807
19,100,28.178845
10,100,28.346883
23,100,28.513921
17,100,28.613943
14,100,28.779981
