#{"t_start": 1617155175.1228375, "env_id": null}
r,l,t
16.0,16,0.018003
13.0,13,0.026005
29.0,29,0.04601
20.0,20,0.059013
42.0,42,0.087019
44.0,44,0.221019
54.0,54,0.257027
33.0,33,0.279032
19.0,19,0.387871
18.0,18,0.399923
27.0,27,0.417984
14.0,14,0.426989
9.0,9,0.433918
10.0,10,0.439964
10.0,10,0.446966
12.0,12,0.454981
40.0,40,0.580919
22.0,22,0.594926
21.0,21,0.608958
18.0,18,0.620955
15.0,15,0.63096
62.0,62,0.769849
34.0,34,0.792973
46.0,46,0.823899
24.0,24,0.934963
22.0,22,0.949941
28.0,28,0.968962
13.0,13,0.976953
49.0,49,1.009847
35.0,35,1.131887
11.0,11,1.138911
11.0,11,1.145892
16.0,16,1.156898
19.0,19,1.169834
22.0,22,1.184839
13.0,13,1.193845
12.0,12,1.299828
11.0,11,1.306828
12.0,12,1.31483
34.0,34,1.337822
10.0,10,1.343826
16.0,16,1.35483
25.0,25,1.371819
11.0,11,1.378838
19.0,19,1.489277
30.0,30,1.509281
19.0,19,1.522284
16.0,16,1.533286
57.0,57,1.667316
14.0,14,1.677318
20.0,20,1.690321
36.0,36,1.714326
37.0,37,1.739332
11.0,11,1.843355
32.0,32,1.86536
26.0,26,1.882364
31.0,31,1.902368
16.0,16,1.913371
19.0,19,1.925374
11.0,11,2.030397
21.0,21,2.0444
26.0,26,2.061404
20.0,20,2.075407
13.0,13,2.083409
10.0,10,2.09041
16.0,16,2.100413
27.0,27,2.218439
21.0,21,2.232442
17.0,17,2.243444
43.0,43,2.272451
34.0,34,2.294456
14.0,14,2.399479
18.0,18,2.411482
27.0,27,2.429486
11.0,11,2.436487
18.0,18,2.44849
48.0,48,2.577519
26.0,26,2.594522
13.0,13,2.603525
26.0,26,2.620528
34.0,34,2.643533
32.0,32,2.76156
45.0,45,2.791567
20.0,20,2.804569
12.0,12,2.812571
26.0,26,2.830575
26.0,26,2.944601
15.0,15,2.954603
17.0,17,2.965605
55.0,55,3.002614
13.0,13,3.011616
15.0,15,3.021618
16.0,16,3.128642
23.0,23,3.143645
23.0,23,3.159648
11.0,11,3.16665
25.0,25,3.183654
38.0,38,3.306681
16.0,16,3.317684
18.0,18,3.329687
21.0,21,3.343689
58.0,58,3.382699
30.0,30,3.499724
31.0,31,3.519729
35.0,35,3.543734
14.0,14,3.552737
12.0,12,3.560738
16.0,16,3.671763
12.0,12,3.679765
20.0,20,3.692767
35.0,35,3.716773
14.0,14,3.726775
25.0,25,3.743778
46.0,46,3.876808
18.0,18,3.888811
25.0,25,3.905815
24.0,24,3.921818
35.0,35,3.945823
18.0,18,4.055848
13.0,13,4.06485
15.0,15,4.074852
34.0,34,4.097857
49.0,49,4.234888
13.0,13,4.24389
14.0,14,4.252892
44.0,44,4.281898
12.0,12,4.290901
13.0,13,4.298903
14.0,14,4.308905
28.0,28,4.424931
13.0,13,4.433932
36.0,36,4.457938
19.0,19,4.46994
58.0,58,4.60497
22.0,22,4.619974
24.0,24,4.635977
13.0,13,4.643979
11.0,11,4.651981
37.0,37,4.675986
36.0,36,4.799014
20.0,20,4.813017
13.0,13,4.821019
63.0,63,4.863028
16.0,16,4.970052
16.0,16,4.981055
16.0,16,4.991057
17.0,17,5.003059
34.0,34,5.025064
20.0,20,5.038067
32.0,32,5.157093
16.0,16,5.168096
29.0,29,5.188101
14.0,14,5.197102
18.0,18,5.209105
28.0,28,5.22811
15.0,15,5.335133
41.0,41,5.363139
13.0,13,5.371141
17.0,17,5.383144
59.0,59,5.521174
13.0,13,5.530176
23.0,23,5.54518
11.0,11,5.552181
27.0,27,5.571186
28.0,28,5.59019
12.0,12,5.598192
52.0,52,5.734222
25.0,25,5.751226
30.0,30,5.77123
25.0,25,5.788235
37.0,37,5.908261
19.0,19,5.921264
24.0,24,5.937267
20.0,20,5.95027
28.0,28,5.969274
27.0,27,6.0833
12.0,12,6.091302
13.0,13,6.100304
12.0,12,6.108306
13.0,13,6.117307
14.0,14,6.126309
21.0,21,6.140312
27.0,27,6.258339
12.0,12,6.26634
19.0,19,6.279344
23.0,23,6.294347
17.0,17,6.305349
20.0,20,6.318353
17.0,17,6.330355
11.0,11,6.435378
15.0,15,6.44538
28.0,28,6.464385
30.0,30,6.484389
11.0,11,6.491391
35.0,35,6.514396
17.0,17,6.62342
16.0,16,6.634423
18.0,18,6.646425
36.0,36,6.67043
13.0,13,6.679432
27.0,27,6.697437
15.0,15,6.804461
15.0,15,6.814463
29.0,29,6.834467
39.0,39,6.859473
32.0,32,6.881478
46.0,46,7.009506
29.0,29,7.028511
25.0,25,7.045514
13.0,13,7.053516
32.0,32,7.172543
20.0,20,7.185545
67.0,67,7.230556
20.0,20,7.243559
42.0,42,7.367586
29.0,29,7.38659
36.0,36,7.410596
26.0,26,7.427599
15.0,15,7.533623
29.0,29,7.553627
12.0,12,7.56163
10.0,10,7.567631
21.0,21,7.581633
20.0,20,7.595636
59.0,59,7.731668
20.0,20,7.74567
16.0,16,7.756672
17.0,17,7.767675
26.0,26,7.784679
13.0,13,7.793681
71.0,71,7.937713
19.0,19,7.949715
16.0,16,7.960718
13.0,13,7.96972
26.0,26,8.083745
15.0,15,8.093748
36.0,36,8.117753
57.0,57,8.155761
39.0,39,8.279789
10.0,10,8.286791
17.0,17,8.297793
59.0,59,8.337802
13.0,13,8.444826
29.0,29,8.46383
14.0,14,8.472832
24.0,24,8.488836
16.0,16,8.499838
40.0,40,8.525844
