#{"t_start": 1616602773.5237205, "env_id": null}
r,l,t
7,100,1.065937
10,100,2.792561
7,100,4.384615
5,100,6.066309
10,100,6.563347
10,100,8.278778
8,100,9.868528
15,100,11.508952
12,100,13.154346
8,100,13.627546
7,100,15.210119
16,100,16.765162
15,100,18.511287
20,100,19.022151
8,100,20.608473
15,100,22.177524
13,100,23.727544
9,100,25.308322
16,100,25.791578
19,100,27.396604
9,100,29.059027
21,100,30.642533
14,100,31.243311
12,100,32.831908
11,100,34.443947
23,100,36.054206
17,100,37.643854
11,100,38.176385
13,100,39.816244
13,100,41.369218
16,100,42.898596
16,100,43.377384
10,100,45.006866
19,100,46.561018
15,100,48.100698
16,100,49.652524
15,100,50.183846
11,100,51.84315
10,100,53.418455
13,100,55.092667
20,100,56.652352
17,100,57.158755
16,100,58.760393
17,100,60.378381
17,100,61.937048
8,100,62.445498
20,100,64.024277
13,100,65.64943
19,100,67.236648
12,100,68.786364
21,100,69.274685
20,100,70.910282
13,100,72.524441
15,100,74.171445
20,100,74.65675
17,100,76.281277
11,100,77.835656
16,100,79.483705
13,100,81.085109
17,100,81.565799
23,100,83.152614
19,100,84.712844
14,100,86.28773
16,100,86.77697
7,100,88.34118
14,100,90.0255
18,100,91.649281
17,100,93.240319
22,100,93.724429
16,100,95.445991
15,100,97.062849
16,100,98.691511
11,100,100.31529
21,100,100.806927
11,100,102.497315
18,100,104.101181
15,100,105.649327
18,100,106.131056
16,100,107.745158
16,100,109.304697
15,100,110.877933
21,100,112.433151
22,100,112.914556
19,100,114.489901
11,100,116.175534
21,100,117.808063
12,100,118.284594
10,100,119.884276
20,100,121.449202
22,100,123.028952
25,100,124.658989
23,100,125.14992
16,100,126.809322
22,100,128.422111
12,100,129.988438
22,100,130.462271
17,100,132.055964
10,100,133.6776
18,100,135.295435
13,100,136.988619
21,100,137.486588
19,100,139.07801
20,100,140.671048
19,100,142.27037
17,100,143.86189
16,100,144.340896
19,100,145.933594
18,100,147.535931
17,100,149.120655
18,100,149.733508
16,100,151.30568
18,100,152.868543
19,100,154.482358
14,100,156.03875
17,100,156.520266
18,100,158.281414
18,100,159.904905
21,100,161.46699
17,100,161.946038
23,100,163.510918
15,100,165.052992
21,100,166.612943
24,100,168.235943
27,100,168.708061
19,100,170.335721
23,100,171.896543
21,100,173.537002
27,100,174.035523
23,100,175.654027
13,100,177.258348
22,100,178.937475
16,100,180.542309
23,100,181.017655
16,100,182.589379
18,100,184.196421
21,100,185.780984
14,100,187.411383
30,100,187.884181
18,100,189.482584
34,100,191.090792
23,100,192.768459
22,100,193.237839
17,100,194.801586
27,100,196.395538
25,100,198.066064
20,100,199.774501
15,100,200.26104
25,100,201.852116
16,100,203.455998
19,100,205.006967
21,100,205.492481
26,100,207.088275
21,100,208.692003
21,100,210.272042
22,100,211.831577
26,100,212.311381
21,100,213.97033
26,100,215.574856
23,100,217.149508
23,100,217.636311
21,100,219.207553
17,100,220.815056
21,100,222.482619
31,100,224.078986
20,100,224.556307
25,100,226.13956
21,100,227.711023
18,100,229.317836
28,100,230.849201
31,100,231.327905
19,100,232.951475
24,100,234.582811
13,100,236.156987
27,100,236.645626
24,100,238.237875
23,100,239.836288
28,100,241.390416
18,100,242.998337
29,100,243.478417
27,100,245.161185
22,100,246.720337
27,100,248.281414
27,100,248.76741
16,100,250.329279
23,100,251.880458
28,100,253.401734
25,100,254.93426
16,100,255.440048
26,100,256.995365
25,100,258.542752
31,100,260.148974
27,100,260.621203
22,100,262.16427
20,100,263.77421
25,100,265.324687
25,100,266.857635
27,100,267.338006
30,100,268.981406
22,100,270.576344
24,100,272.130136
27,100,273.694323
25,100,274.181845
25,100,275.804996
26,100,277.35865
28,100,279.001431
30,100,279.467423
22,100,281.059147
22,100,282.634986
22,100,284.214816
38,100,285.785685
27,100,286.26765
35,100,287.877216
29,100,289.476763
29,100,291.158963
22,100,291.637391
36,100,293.212677
26,100,294.818152
25,100,296.418527
20,100,297.981477
24,100,298.461985
21,100,300.103927
30,100,301.678886
31,100,303.288727
22,100,303.777382
23,100,305.377296
24,100,306.941635
20,100,308.505479
33,100,310.054604
30,100,310.553715
32,100,312.105362
29,100,313.735436
32,100,315.321942
17,100,316.918741
28,100,317.394117
32,100,319.010085
28,100,320.61791
21,100,322.19762
22,100,322.700634
29,100,324.271289
22,100,325.83209
22,100,327.402659
26,100,328.950812
33,100,329.428918
31,100,331.041232
18,100,332.594591
27,100,334.145525
21,100,334.642584
28,100,336.263075
25,100,337.908457
21,100,339.485277
25,100,341.041886
33,100,341.521621
36,100,343.093825
30,100,344.64425
29,100,346.2306
31,100,346.713075
20,100,348.271691
32,100,349.834414
34,100,351.454849
32,100,353.013222
23,100,353.488481
24,100,355.10117
20,100,356.696683
26,100,358.244338
30,100,359.848023
24,100,360.364289
22,100,362.080223
28,100,363.646206
18,100,365.221222
35,100,365.691773
29,100,367.277837
33,100,368.919698
17,100,370.5125
31,100,372.08933
26,100,372.5729
19,100,374.146945
33,100,375.704565
29,100,377.257524
20,100,377.749312
24,100,379.351436
18,100,380.933666
31,100,382.468686
27,100,384.080311
19,100,384.73747
28,100,386.387409
24,100,387.947049
31,100,389.496425
23,100,390.006786
35,100,391.616081
23,100,393.156461
26,100,394.749367
22,100,396.344106
27,100,396.818392
29,100,398.402402
21,100,400.006104
22,100,401.571489
21,100,403.173933
28,100,403.664219
30,100,405.222647
32,100,406.884081
33,100,408.466808
28,100,408.943271
24,100,410.50826
35,100,412.074283
30,100,413.629936
22,100,415.236575
28,100,415.722335
19,100,417.299698
32,100,418.936569
28,100,420.475969
22,100,420.958288
19,100,422.527888
23,100,424.117444
34,100,425.684035
29,100,427.318581
33,100,427.779376
31,100,429.354987
24,100,430.919878
29,100,432.453543
32,100,432.937616
34,100,434.525831
23,100,436.129489
25,100,437.685742
28,100,439.309373
28,100,439.794094
25,100,441.392444
23,100,442.927475
23,100,444.526564
22,100,446.081614
25,100,446.559366
29,100,448.289921
22,100,449.856597
26,100,451.435728
30,100,451.913746
20,100,453.459474
31,100,455.063915
29,100,456.660321
28,100,458.225779
26,100,458.695925
29,100,460.275739
29,100,461.842484
25,100,463.470787
27,100,463.956033
29,100,465.500737
23,100,467.061414
26,100,468.771872
26,100,470.363363
24,100,470.826982
19,100,472.413853
29,100,473.980082
31,100,475.551711
32,100,476.040555
23,100,477.687977
32,100,479.36502
36,100,480.935563
27,100,482.525012
33,100,483.001628
27,100,484.629963
32,100,486.20752
27,100,487.777609
29,100,489.44811
26,100,489.939924
28,100,491.571345
29,100,493.136986
20,100,494.757971
30,100,495.237598
27,100,496.797689
28,100,498.359016
29,100,499.941568
29,100,501.519673
25,100,501.998045
22,100,503.608639
36,100,505.192372
28,100,506.751277
27,100,507.237377
21,100,508.960247
30,100,510.522339
29,100,512.092014
28,100,513.63469
29,100,514.115515
26,100,515.704899
31,100,517.25316
31,100,518.827305
24,100,519.313873
31,100,520.859582
32,100,522.834197
16,100,524.452109
26,100,526.001373
25,100,526.489581
24,100,528.102555
32,100,529.77659
27,100,531.396523
28,100,532.961268
30,100,533.443401
24,100,535.038145
29,100,536.641432
40,100,538.218595
28,100,538.702587
33,100,540.304356
23,100,541.860319
26,100,543.440728
30,100,545.056612
31,100,545.553521
26,100,547.121064
31,100,548.732403
26,100,550.300695
25,100,550.781953
22,100,552.391644
21,100,554.047953
29,100,555.679459
21,100,557.239636
29,100,557.73184
37,100,559.353945
33,100,560.961368
22,100,562.523467
23,100,563.006469
35,100,564.611819
26,100,566.186465
26,100,567.817279
29,100,569.378472
31,100,569.850682
34,100,571.466949
31,100,573.052351
25,100,574.612178
21,100,576.17211
25,100,576.707031
35,100,578.287824
25,100,579.896631
31,100,581.439489
24,100,581.919726
27,100,583.534867
28,100,585.116334
23,100,586.665938
32,100,588.233566
27,100,588.712895
25,100,590.290301
26,100,591.855818
29,100,593.39239
22,100,593.87744
30,100,595.480944
26,100,597.07777
31,100,598.670026
23,100,600.373089
31,100,600.820461
24,100,602.388939
29,100,603.985392
24,100,605.545162
24,100,606.024058
32,100,607.60971
30,100,609.170607
25,100,610.787175
40,100,612.370965
35,100,612.86623
30,100,614.471848
35,100,616.077373
35,100,617.636663
31,100,619.254665
25,100,619.736233
24,100,621.329974
22,100,622.903651
27,100,624.605453
30,100,625.082443
29,100,626.647639
20,100,628.229929
29,100,629.792293
29,100,631.390671
24,100,631.871165
24,100,633.439396
25,100,635.049459
29,100,636.622483
30,100,637.100017
23,100,638.723054
22,100,640.355397
29,100,641.902476
23,100,643.519042
25,100,643.993343
26,100,645.562222
24,100,647.117635
33,100,648.813513
24,100,649.308258
25,100,650.933206
31,100,652.525109
34,100,654.099065
34,100,655.698304
22,100,656.179897
29,100,657.741115
29,100,659.346412
28,100,660.903874
29,100,662.479132
17,100,662.960919
33,100,664.532417
30,100,666.115197
34,100,667.700191
25,100,668.188385
28,100,669.788968
35,100,671.415153
31,100,673.070547
24,100,674.691157
20,100,675.173095
23,100,676.7523
32,100,678.289037
26,100,679.873846
30,100,680.355249
33,100,681.967265
26,100,683.591815
34,100,685.175753
33,100,686.839945
25,100,687.334156
25,100,688.918899
26,100,690.509968
18,100,692.090374
24,100,692.53969
40,100,694.094918
29,100,695.921063
23,100,697.483894
22,100,699.102733
31,100,699.584173
23,100,701.245534
23,100,702.82772
21,100,704.489384
30,100,706.048448
32,100,706.527689
26,100,708.091306
26,100,709.685045
28,100,711.280935
28,100,711.760521
35,100,713.326291
27,100,714.89795
36,100,716.562581
22,100,718.116668
21,100,718.59617
23,100,720.199296
27,100,721.760238
29,100,723.337008
23,100,723.817792
30,100,725.381541
24,100,726.954599
26,100,728.517726
31,100,730.145344
31,100,730.62823
33,100,732.187306
28,100,733.759106
24,100,735.364973
25,100,735.839185
20,100,737.412655
23,100,739.018334
31,100,740.584079
26,100,742.152941
20,100,742.725398
36,100,744.305197
29,100,745.887212
30,100,747.447501
23,100,749.056339
29,100,749.541143
26,100,751.110678
29,100,752.675867
24,100,754.244906
29,100,754.725236
34,100,756.355879
28,100,757.916274
27,100,759.52873
33,100,761.122971
26,100,761.602485
31,100,763.174548
26,100,764.742441
29,100,766.310518
27,100,766.792858
29,100,768.470825
28,100,770.054965
32,100,771.623482
23,100,773.197324
32,100,773.681903
40,100,775.310686
28,100,776.882278
32,100,778.51776
22,100,778.981041
25,100,780.738212
24,100,782.296957
26,100,783.891044
25,100,785.41567
30,100,785.901244
28,100,787.474483
30,100,789.03638
25,100,790.624151
28,100,792.292947
29,100,792.754257
30,100,794.31707
24,100,795.93635
31,100,797.487465
18,100,797.983728
33,100,799.602706
31,100,801.139564
29,100,802.752323
27,100,804.325046
29,100,804.799067
30,100,806.360303
29,100,807.939844
27,100,809.489246
23,100,809.968343
29,100,811.577957
18,100,813.137222
21,100,814.742301
44,100,816.369873
32,100,816.851674
27,100,818.415459
33,100,820.011735
24,100,821.550481
28,100,822.042037
26,100,823.687243
29,100,825.277347
26,100,826.838497
27,100,828.437612
21,100,828.913044
29,100,830.503666
28,100,832.094297
21,100,833.601934
35,100,835.223845
26,100,835.699927
32,100,837.286033
23,100,838.908853
23,100,840.458861
31,100,840.944759
25,100,842.615115
28,100,844.166939
28,100,845.704351
22,100,847.325418
29,100,847.801403
30,100,849.399543
28,100,850.978419
34,100,852.546717
37,100,853.023403
34,100,854.582845
21,100,856.192312
28,100,857.730783
25,100,859.317242
26,100,859.800728
29,100,861.379303
31,100,862.934291
20,100,864.528796
29,100,865.010891
21,100,866.55988
27,100,868.178779
32,100,869.774027
34,100,871.37753
30,100,871.86167
29,100,873.407495
31,100,875.010552
24,100,876.580219
29,100,878.145743
25,100,878.642949
35,100,880.289884
30,100,881.837977
25,100,883.429826
24,100,883.907997
27,100,885.479889
27,100,887.039431
25,100,888.601527
32,100,890.11586
24,100,890.668629
27,100,892.305504
35,100,893.884242
29,100,895.485653
36,100,895.968381
32,100,897.541754
34,100,899.128541
38,100,900.703981
30,100,902.267199
32,100,902.768849
30,100,904.371878
27,100,905.898985
31,100,907.461805
23,100,907.93863
30,100,909.494796
35,100,911.087748
25,100,912.650045
33,100,914.20804
26,100,914.684278
22,100,916.407583
30,100,917.942577
36,100,919.573384
27,100,921.131944
25,100,921.60693
25,100,923.21672
25,100,924.798114
21,100,926.362173
23,100,926.848062
28,100,928.439345
25,100,929.996252
34,100,931.557863
20,100,933.140658
35,100,933.623574
25,100,935.224145
27,100,936.785828
20,100,938.332756
35,100,938.813627
31,100,940.525849
20,100,942.112366
32,100,943.663059
26,100,945.255908
30,100,945.729027
35,100,947.321254
28,100,948.892562
33,100,950.458334
24,100,950.950222
31,100,952.572909
18,100,954.182893
33,100,955.763405
29,100,957.340267
28,100,957.846682
20,100,959.47405
28,100,961.043465
28,100,962.631587
25,100,964.257098
27,100,964.851436
17,100,966.473214
28,100,968.075349
