#{"t_start": 1617160198.8305483, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,891,70.143552
-21.0,822,147.76957
-20.0,862,228.036244
-19.0,1147,336.521898
-21.0,818,404.187725
-21.0,817,475.403507
-21.0,789,546.813612
-21.0,757,617.301924
-18.0,1057,722.28961
-19.0,1069,814.182971
-21.0,817,885.788607
-20.0,891,969.36105
-21.0,822,1053.138917
-20.0,836,1122.722905
-21.0,850,1204.780471
-21.0,846,1276.440226
-21.0,790,1348.766806
-21.0,820,1431.505572
-20.0,831,1505.301757
-20.0,949,1598.327091
-19.0,1112,1695.726619
-21.0,764,1769.26378
-20.0,967,1863.02809
-20.0,1076,1958.412021
-21.0,909,2041.179945
-19.0,1013,2135.111123
-19.0,1171,2245.446688
-21.0,903,2329.663817
-20.0,898,2413.914004
-20.0,868,2495.177147
-21.0,823,2580.894224
-19.0,1175,2679.172487
-19.0,1034,2773.977171
-20.0,836,2847.364137
-21.0,790,2931.892756
-20.0,1066,3025.432968
-21.0,821,3094.919208
-20.0,1039,3190.84124
-21.0,850,3274.705112
-19.0,969,3367.694091
-21.0,821,3437.186024
-21.0,883,3516.911124
-21.0,905,3599.561029
-21.0,882,3683.237071
-21.0,910,3763.211364
-20.0,958,3848.67945
-21.0,937,3941.268326
-20.0,885,4025.132663
-20.0,835,4093.734335
-20.0,854,4172.570874
-21.0,883,4251.620392
-20.0,839,4322.842329
-21.0,1034,4417.48112
-20.0,837,4497.568735
-20.0,1092,4592.015436
-20.0,962,4685.065571
-21.0,777,4758.874219
-20.0,841,4828.64575
-20.0,899,4909.326722
-20.0,951,5006.209726
-21.0,824,5080.45247
-21.0,758,5147.228576
-21.0,822,5218.241807
-21.0,806,5299.409023
-21.0,1025,5395.589141
-21.0,886,5474.487828
-21.0,782,5543.478911
-21.0,792,5612.629201
-21.0,966,5697.265917
-21.0,930,5784.676865
-20.0,990,5865.277578
-20.0,946,5955.344053
-21.0,963,6038.735434
-21.0,835,6119.515457
-21.0,817,6186.702782
-21.0,902,6267.739165
-21.0,811,6352.759713
-20.0,916,6438.146134
-19.0,1086,6536.698597
-20.0,835,6622.352736
-21.0,847,6696.791981
-20.0,864,6779.778954
-18.0,1044,6878.524167
-21.0,838,6964.442041
-18.0,1238,7077.076257
-20.0,985,7175.694815
-21.0,787,7250.682482
-21.0,786,7322.326024
-21.0,934,7419.376306
-21.0,1047,7516.034318
-21.0,1164,7622.017259
-21.0,865,7706.256907
-19.0,1084,7806.076093
-21.0,786,7879.378986
-18.0,1157,7993.456536
-21.0,1000,8091.519478
-20.0,837,8165.395613
-21.0,833,8250.779114
-21.0,1005,8348.011863
-19.0,1102,8447.510607
-19.0,1113,8560.204444
-20.0,1267,8682.506061
-17.0,1568,8834.020836
-17.0,1392,8967.794411
-15.0,1599,9111.730047
-20.0,1700,9287.591021
-19.0,1311,9411.727759
-15.0,1572,9565.16089
-20.0,1603,9727.379816
-18.0,2262,9942.872653
-17.0,2325,10180.998217
-13.0,2579,10432.636662
-21.0,1755,10599.622457
-17.0,2383,10832.769588
