#{"t_start": 1617226436.9573557, "env_id": null}
r,l,t
7,100,2.46058
9,100,3.268409
13,100,4.02339
9,100,4.807295
4,100,5.282026
8,100,5.995129
10,100,6.711205
13,100,7.452225
8,100,8.197233
11,100,8.697895
12,100,9.582623
6,100,10.336607
15,100,11.173369
15,100,11.646106
7,100,12.435995
14,100,13.329162
10,100,14.094117
21,100,14.911932
16,100,15.347765
12,100,16.131703
15,100,16.89862
20,100,17.60573
18,100,18.10355
15,100,18.884312
15,100,19.633309
14,100,20.399262
16,100,21.068474
14,100,21.499322
13,100,22.176511
10,100,22.831772
16,100,23.49399
13,100,23.918854
20,100,24.57314
19,100,25.236381
19,100,25.89259
18,100,26.565778
10,100,26.994632
16,100,27.677804
6,100,28.335049
14,100,29.088047
15,100,29.74528
18,100,30.172138
14,100,30.928117
15,100,31.591347
17,100,32.257563
8,100,32.68143
17,100,33.352635
13,100,34.020849
18,100,34.690061
12,100,35.356283
24,100,35.789123
15,100,36.462355
18,100,37.12954
16,100,37.786782
13,100,38.214638
11,100,38.886842
9,100,39.550069
19,100,40.209306
17,100,40.877972
11,100,41.412064
13,100,42.160108
16,100,42.825382
21,100,43.495571
21,100,43.923395
9,100,44.598633
16,100,45.257871
16,100,45.921098
22,100,46.613249
11,100,47.042101
13,100,47.773147
5,100,48.443355
20,100,49.098603
13,100,49.81469
18,100,50.305379
14,100,51.05637
16,100,51.800381
16,100,52.465616
15,100,52.893471
14,100,53.570661
12,100,54.23389
13,100,55.11254
17,100,55.933365
15,100,56.436012
14,100,57.146116
9,100,57.889117
12,100,58.638115
10,100,59.082928
7,100,59.841897
16,100,60.579925
16,100,61.318985
10,100,62.104848
16,100,62.629447
16,100,63.419333
13,100,64.22119
9,100,64.904365
18,100,65.395053
19,100,66.0882
12,100,66.759405
14,100,67.438591
12,100,68.109797
23,100,68.551621
13,100,69.233791
11,100,69.890036
17,100,70.556257
16,100,71.217488
17,100,71.652326
15,100,72.334502
15,100,72.985762
16,100,73.73476
