#{"t_start": 1617305477.9040847, "env_id": null}
r,l,t
7,100,0.748299
13,100,1.668554
10,100,2.543551
7,100,3.427738
11,100,3.68593
4,100,4.614224
6,100,5.507478
18,100,6.462952
10,100,7.375709
7,100,7.637229
10,100,8.552874
9,100,9.537577
2,100,10.365477
10,100,10.591492
10,100,11.264681
19,100,11.974848
13,100,12.677101
10,100,13.507925
19,100,13.745729
15,100,14.633217
11,100,15.30459
12,100,15.966119
13,100,16.191974
13,100,17.131827
9,100,18.025129
16,100,18.92285
12,100,19.634911
19,100,19.855805
15,100,20.529427
23,100,21.203546
15,100,22.039081
11,100,22.344593
17,100,23.135784
9,100,23.812016
5,100,24.761483
14,100,25.621624
16,100,25.918257
17,100,26.684783
13,100,27.362369
16,100,28.088736
18,100,28.955165
14,100,29.183634
11,100,29.879359
11,100,30.579341
18,100,31.255502
19,100,31.484176
9,100,32.201077
16,100,33.150027
10,100,34.063316
18,100,34.76032
18,100,35.01854
13,100,35.706384
17,100,36.438248
11,100,37.133785
15,100,37.391122
13,100,38.177674
15,100,38.864281
20,100,39.540829
11,100,40.207464
10,100,40.423769
13,100,41.198929
17,100,41.89015
10,100,42.572298
20,100,42.781309
19,100,43.653955
13,100,44.319849
16,100,45.237518
14,100,45.918061
20,100,46.226419
16,100,47.02187
13,100,47.869089
16,100,48.940178
15,100,50.030415
8,100,50.339719
11,100,51.093347
15,100,51.782843
5,100,52.811497
14,100,53.053922
11,100,53.76954
10,100,54.446844
19,100,55.11731
20,100,55.783623
15,100,56.016759
17,100,56.699561
17,100,57.375106
21,100,58.170814
16,100,58.445798
16,100,59.125755
20,100,59.815099
9,100,60.544874
10,100,61.322663
18,100,61.635718
18,100,62.427749
17,100,63.344331
15,100,64.014118
17,100,64.235193
19,100,64.907889
15,100,65.658844
18,100,66.414157
12,100,67.201987
12,100,67.424791
19,100,68.125316
21,100,69.088999
13,100,69.779246
12,100,70.445835
14,100,70.780241
21,100,71.581123
22,100,72.28462
16,100,73.020091
10,100,73.233001
11,100,73.904256
17,100,74.578347
16,100,75.351394
16,100,76.117137
17,100,76.341414
22,100,77.069013
20,100,77.762828
21,100,78.584012
15,100,78.806448
18,100,79.521388
15,100,80.251625
17,100,80.957267
19,100,81.645174
12,100,81.914514
23,100,82.76047
24,100,83.737949
11,100,84.410699
21,100,84.623236
19,100,85.32822
17,100,85.991722
18,100,86.669325
12,100,87.477515
17,100,87.726433
18,100,88.628298
19,100,89.340045
16,100,90.04479
20,100,90.71338
17,100,90.943756
17,100,91.619615
19,100,92.519661
25,100,93.273178
14,100,93.516245
18,100,94.230505
22,100,95.032463
19,100,95.744636
14,100,96.448851
22,100,96.690142
21,100,97.449293
30,100,98.362724
25,100,99.050911
16,100,99.269789
12,100,99.936679
24,100,100.660905
15,100,101.632693
18,100,102.466866
22,100,102.691847
19,100,103.404408
15,100,104.079663
22,100,104.76099
15,100,104.973702
16,100,105.726601
15,100,106.438579
21,100,107.118219
21,100,107.792686
21,100,108.051481
25,100,109.051681
32,100,109.783301
23,100,110.469122
28,100,111.129985
19,100,111.361019
27,100,112.040807
13,100,112.774615
23,100,113.666623
13,100,113.910593
28,100,114.643883
21,100,115.480226
15,100,116.165861
20,100,117.199574
20,100,117.449809
24,100,118.304679
16,100,118.976494
22,100,119.667221
25,100,119.881879
20,100,120.59871
15,100,121.546649
18,100,122.503252
24,100,123.308879
18,100,123.559629
26,100,124.257354
32,100,124.928951
23,100,125.604532
21,100,125.943225
13,100,126.697827
26,100,127.383129
23,100,128.072625
20,100,128.735619
20,100,128.960899
19,100,129.625305
23,100,130.31645
27,100,130.990759
20,100,131.66622
24,100,131.88143
19,100,132.596054
14,100,133.316776
20,100,133.986801
24,100,134.228254
15,100,134.908208
15,100,135.594929
24,100,136.268824
37,100,137.10679
26,100,137.344935
19,100,138.051478
27,100,138.835625
20,100,139.509578
22,100,139.721132
30,100,140.41202
20,100,141.119972
