#{"t_start": 1617160198.693371, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,811,68.829572
-21.0,823,137.046496
-20.0,931,218.291587
-21.0,819,300.736993
-21.0,956,382.794726
-21.0,883,463.323617
-21.0,843,545.649187
-21.0,820,617.221198
-20.0,836,699.402153
-20.0,1037,791.167249
-21.0,950,873.977273
-21.0,822,956.107402
-20.0,896,1041.159847
-20.0,837,1110.999596
-21.0,841,1192.251037
-21.0,820,1263.815488
-19.0,1059,1361.095207
-21.0,908,1444.594231
-19.0,928,1539.90494
-18.0,1031,1633.350778
-19.0,1217,1746.325324
-21.0,909,1828.153261
-20.0,924,1911.377057
-21.0,821,1992.320469
-20.0,948,2075.597651
-21.0,819,2157.975341
-19.0,984,2245.287088
-21.0,959,2340.652838
-20.0,1071,2436.67656
-21.0,916,2519.584739
-20.0,972,2613.07809
-21.0,937,2691.71073
-20.0,837,2773.676269
-21.0,1007,2859.49947
-20.0,840,2945.588577
-19.0,955,3026.781998
-20.0,899,3107.608593
-18.0,1124,3214.453885
-21.0,818,3299.488139
-19.0,1059,3391.065903
-17.0,1352,3506.642084
-20.0,1014,3600.360574
-21.0,880,3684.271683
-21.0,880,3763.768391
-21.0,818,3837.474865
-20.0,999,3930.429801
-21.0,970,4025.892407
-20.0,866,4104.335464
-20.0,869,4174.197507
-21.0,880,4253.067537
-20.0,836,4333.428079
-21.0,905,4416.893805
-20.0,838,4487.258422
-19.0,959,4579.723875
-19.0,947,4661.30296
-20.0,901,4748.174972
-21.0,877,4828.129842
-21.0,942,4909.518951
-21.0,882,4994.875561
-21.0,841,5079.667661
-20.0,944,5158.869571
-20.0,1015,5252.755148
-21.0,848,5334.535804
-19.0,1035,5429.196636
-21.0,878,5509.317821
-21.0,791,5578.000023
-20.0,976,5661.139475
-19.0,1064,5762.411238
-21.0,1005,5842.468673
-18.0,1142,5945.259176
-21.0,1049,6049.775686
-19.0,1012,6130.163321
-21.0,782,6208.849035
-21.0,823,6279.671248
-21.0,849,6365.157688
-20.0,857,6439.519069
-21.0,792,6513.041739
-20.0,840,6598.609331
-20.0,978,6695.958493
-19.0,955,6780.099763
-21.0,1162,6890.630111
-20.0,836,6977.559418
-20.0,944,7063.874829
-20.0,836,7139.999279
-20.0,1121,7251.185454
-20.0,837,7333.919613
-21.0,913,7420.402266
-21.0,821,7492.289953
-21.0,911,7576.953288
-20.0,888,7659.216503
-21.0,867,7744.552166
-21.0,885,7831.532846
-21.0,879,7917.986256
-19.0,1141,8028.750516
-17.0,1380,8153.168782
-19.0,1095,8263.166451
-20.0,1046,8361.633212
-19.0,1117,8471.913648
-19.0,1151,8584.468174
-19.0,1158,8695.139965
-20.0,962,8783.757068
-18.0,1184,8906.388222
-18.0,1223,9010.793826
-18.0,1375,9148.602769
-18.0,1525,9300.193266
-19.0,2051,9500.886606
-19.0,1885,9690.19693
-20.0,1729,9853.475125
-19.0,1828,10031.074676
-19.0,1798,10208.178552
-18.0,2141,10420.821584
-20.0,1699,10586.566559
-17.0,1982,10784.388574
-15.0,2066,10987.074427
-14.0,2348,11218.675944
-12.0,2381,11462.896889
-10.0,3148,11773.347986
-7.0,2802,12055.563864
9.0,2397,12298.130779
-5.0,3045,12584.171005
-19.0,1970,12766.518491
-20.0,1885,12948.677671
-20.0,1713,13109.114612
-20.0,1778,13285.191392
-6.0,2970,13580.540174
-18.0,1831,13772.777668
-17.0,2077,13979.773377
-11.0,2935,14277.485298
-10.0,2836,14559.247057
-4.0,3306,14886.791192
-3.0,4294,15307.327027
-14.0,2816,15577.824611
-12.0,3560,15934.972023
-14.0,2090,16133.884121
18.0,2285,16362.546839
12.0,2971,16655.419583
4.0,3692,17023.520314
16.0,2429,17264.325682
3.0,4890,17741.887661
5.0,4082,18150.576087
16.0,2289,18378.262486
13.0,3100,18672.41297
16.0,2334,18891.83865
16.0,2580,19145.204715
7.0,4240,19549.655347
17.0,2257,19762.181343
19.0,1934,19946.761619
18.0,2223,20166.445652
15.0,2060,20366.083084
14.0,2297,20588.595444
16.0,2371,20812.059876
20.0,1734,20986.36025
16.0,2668,21245.520048
16.0,2497,21486.545997
15.0,2528,21740.274154
16.0,2262,21955.052464
11.0,2895,22250.510998
19.0,2251,22480.256149
14.0,2164,22698.815826
11.0,2767,22913.789083
1.0,3859,23153.387483
2.0,2935,23337.124832
16.0,2491,23497.723156
5.0,3090,23687.982888
19.0,2140,23816.375134
18.0,1785,23927.231887
20.0,2100,24060.834611
13.0,2191,24196.911175
14.0,2443,24349.342773
14.0,2451,24500.985912
17.0,2088,24628.614015
12.0,2561,24788.401227
20.0,2072,24921.933022
