#{"t_start": 1617160198.6809237, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,878,70.002146
-21.0,1003,159.963347
-21.0,851,240.705263
-21.0,792,313.265322
-21.0,852,392.591714
-19.0,913,474.283009
-19.0,920,557.935214
-21.0,760,628.385922
-21.0,853,701.250422
-21.0,1080,802.922716
-21.0,790,873.632465
-20.0,898,957.279098
-21.0,804,1029.95541
-21.0,782,1100.012161
-21.0,818,1180.641139
-21.0,778,1251.728904
-20.0,842,1323.838071
-19.0,938,1419.099081
-21.0,785,1491.961302
-21.0,820,1564.633273
-21.0,914,1646.908743
-18.0,1149,1757.97914
-19.0,947,1850.90915
-20.0,905,1933.27277
-21.0,955,2016.387019
-20.0,926,2099.574785
-21.0,902,2186.072052
-21.0,815,2268.513486
-21.0,1061,2365.427244
-20.0,1039,2459.984465
-20.0,945,2556.200994
-20.0,979,2632.95456
-20.0,909,2715.889358
-21.0,1118,2822.01929
-20.0,929,2908.936922
-21.0,969,3001.33414
-20.0,955,3083.545509
-19.0,1055,3179.510036
-20.0,870,3262.770588
-21.0,851,3346.04397
-21.0,900,3425.767169
-21.0,880,3505.207601
-20.0,869,3587.144125
-21.0,997,3672.164467
-21.0,821,3750.839401
-21.0,789,3824.04422
-18.0,1091,3918.442546
-21.0,942,4014.522556
-21.0,849,4082.627267
-19.0,1022,4174.037587
-21.0,825,4252.006243
-20.0,857,4323.527731
-21.0,1082,4427.929833
-21.0,878,4509.359021
-20.0,922,4591.298247
-21.0,933,4673.816062
-20.0,963,4769.595367
-20.0,1013,4861.799346
-21.0,822,4932.292554
-21.0,867,5017.498369
-20.0,836,5091.418782
-20.0,1112,5193.447147
-21.0,866,5275.713423
-18.0,1101,5373.55014
-20.0,842,5452.227082
-20.0,865,5532.182153
-21.0,881,5602.085528
-21.0,847,5684.420918
-21.0,1023,5774.194452
-19.0,1050,5864.752284
-19.0,1028,5956.106009
-19.0,965,6050.123482
-21.0,893,6128.702216
-21.0,852,6198.859431
-20.0,837,6279.346422
-20.0,961,6366.683133
-21.0,820,6450.331407
-20.0,1048,6548.648783
-21.0,782,6622.969474
-21.0,855,6706.563878
-20.0,956,6792.678067
-20.0,951,6879.511385
-20.0,903,6977.267946
-19.0,1090,7076.62649
-19.0,936,7164.058944
-21.0,799,7249.588336
-20.0,835,7322.109694
-20.0,841,7407.010253
-21.0,873,7480.00642
-19.0,930,7575.798846
-20.0,1008,7669.793748
-19.0,1104,7769.446237
-21.0,785,7843.797242
-21.0,841,7930.625856
-17.0,1377,8065.88436
-21.0,1176,8176.599266
-16.0,1339,8300.344927
-21.0,1044,8398.769623
-20.0,1052,8507.614671
-21.0,929,8596.334347
-17.0,1178,8708.029458
-20.0,1014,8808.231597
-20.0,1207,8920.645229
-21.0,1081,9022.48354
-21.0,1267,9147.959152
-17.0,1327,9275.444295
-17.0,1748,9449.424836
-17.0,1457,9589.510805
-21.0,1651,9753.244835
-14.0,2271,9979.154221
-19.0,1922,10168.132836
