#{"t_start": 1617706742.0632474, "env_id": null}
r,l,t
8,100,0.610447
8,100,2.334439
9,100,3.097157
8,100,3.885236
11,100,4.134186
9,100,4.899809
5,100,5.658461
13,100,6.395123
4,100,7.324264
10,100,7.593422
8,100,8.355127
8,100,9.107092
14,100,9.904629
13,100,10.151944
9,100,10.964182
7,100,11.748271
18,100,12.599596
17,100,13.461759
14,100,13.719208
9,100,14.531096
13,100,15.28568
19,100,16.067607
17,100,16.325291
13,100,17.285231
8,100,18.092456
15,100,18.846237
18,100,19.623305
17,100,19.883117
12,100,20.915964
17,100,21.691147
12,100,22.476788
20,100,22.723892
19,100,23.498758
13,100,24.242991
24,100,24.995383
18,100,25.738976
10,100,25.990656
13,100,26.789759
21,100,27.542996
12,100,28.473938
17,100,29.397181
11,100,29.664599
9,100,30.616513
12,100,31.37012
9,100,32.113318
15,100,32.362633
15,100,33.115715
17,100,33.868307
14,100,34.635713
12,100,35.376366
19,100,35.62639
9,100,36.390718
14,100,37.142739
20,100,37.885462
13,100,38.136531
18,100,38.918055
9,100,39.730073
15,100,40.476661
12,100,41.214547
22,100,41.468521
15,100,42.223438
12,100,43.172989
12,100,43.913334
13,100,44.161789
15,100,44.92335
19,100,45.672123
25,100,46.418799
17,100,47.150501
9,100,47.40285
14,100,48.199143
9,100,48.951477
14,100,49.688036
18,100,50.431736
16,100,50.689197
10,100,51.445356
15,100,52.215414
26,100,53.14164
11,100,53.400594
18,100,54.35044
21,100,55.126401
10,100,55.869488
10,100,56.613356
17,100,56.869375
11,100,57.82704
14,100,58.580914
15,100,59.347569
14,100,59.59845
17,100,60.412399
17,100,61.457992
25,100,62.231106
18,100,63.033432
18,100,63.28744
15,100,64.105731
17,100,64.857546
14,100,65.624411
15,100,65.870304
10,100,66.627454
20,100,67.378303
17,100,68.173313
19,100,68.910412
23,100,69.149873
16,100,69.923821
19,100,70.675365
16,100,71.410993
17,100,72.152189
16,100,72.41184
15,100,73.177121
12,100,73.983436
18,100,74.754076
20,100,75.041987
14,100,75.899117
19,100,76.653139
16,100,77.397398
16,100,78.136857
20,100,78.389998
20,100,79.193846
29,100,79.962681
16,100,80.702895
23,100,80.956209
22,100,81.714408
18,100,82.527627
17,100,83.270473
19,100,84.024381
27,100,84.277237
25,100,85.059951
20,100,85.868751
20,100,86.604563
19,100,86.851076
22,100,87.646489
14,100,90.333073
24,100,91.095223
20,100,91.911176
22,100,92.167521
16,100,92.920778
29,100,93.699118
30,100,94.674472
20,100,95.413552
25,100,95.676612
22,100,96.439351
23,100,97.194862
27,100,97.932429
23,100,98.186133
22,100,98.967977
26,100,99.724931
25,100,100.471107
22,100,101.217034
28,100,101.46828
25,100,102.222245
24,100,102.975581
24,100,103.714512
24,100,103.967046
27,100,104.727516
29,100,105.677655
25,100,106.430294
21,100,107.2092
26,100,107.460271
31,100,108.268873
26,100,109.017685
23,100,109.762085
32,100,110.011359
27,100,110.75633
24,100,111.565572
24,100,112.341488
29,100,113.087865
29,100,113.339876
26,100,114.12288
31,100,114.903829
32,100,115.688111
30,100,116.429795
26,100,116.687036
29,100,117.471017
32,100,118.254252
29,100,119.009861
26,100,119.264892
34,100,120.042869
30,100,120.991941
25,100,121.740653
34,100,122.486329
22,100,122.742235
36,100,123.538143
26,100,124.302233
34,100,125.065405
28,100,125.319614
29,100,126.075398
29,100,126.922885
28,100,127.674859
38,100,128.415745
32,100,128.669958
