#{"t_start": 1616681158.2019718, "env_id": null}
r,l,t
6,100,7.053308
8,100,8.849705
13,100,10.433348
13,100,12.187196
8,100,13.41907
6,100,15.125109
11,100,16.494176
10,100,18.173181
19,100,19.872394
8,100,20.70931
7,100,22.478235
11,100,24.091403
11,100,25.800186
10,100,26.901752
13,100,27.992541
19,100,29.484663
4,100,30.264592
7,100,31.271837
12,100,31.977067
13,100,33.278025
3,100,34.454653
6,100,36.026788
12,100,36.786629
11,100,37.718688
14,100,38.736747
12,100,39.817769
10,100,40.711891
10,100,41.30442
12,100,42.096658
16,100,42.755563
15,100,43.51885
17,100,44.012501
15,100,44.701574
20,100,45.64937
12,100,46.827312
15,100,48.044636
15,100,48.870223
20,100,49.844299
15,100,50.771263
19,100,51.663827
14,100,52.281632
18,100,52.693574
19,100,53.324861
10,100,54.088798
14,100,55.061572
19,100,55.613974
10,100,56.208888
17,100,56.817777
13,100,57.418355
18,100,58.023065
22,100,58.852843
13,100,59.845519
18,100,60.840636
15,100,61.917686
17,100,62.611126
25,100,63.6817
16,100,64.751048
11,100,65.743273
25,100,66.334529
17,100,66.784139
17,100,67.523942
24,100,68.132787
21,100,69.010331
16,100,69.686875
19,100,70.656598
17,100,71.637551
4,100,72.794459
18,100,73.625902
16,100,74.299103
17,100,75.343894
13,100,76.283382
20,100,77.11055
16,100,77.869361
18,100,78.347083
11,100,78.975404
14,100,79.572806
15,100,80.232045
13,100,80.67586
14,100,81.31116
13,100,81.868668
14,100,82.419394
16,100,82.967926
12,100,83.358881
13,100,83.931608
19,100,84.494103
16,100,85.054627
16,100,85.443493
15,100,86.018947
15,100,86.585432
16,100,87.15287
19,100,87.712344
18,100,88.13427
21,100,88.69013
22,100,89.253623
13,100,89.807144
18,100,90.195482
17,100,90.758975
13,100,91.311502
16,100,91.872216
17,100,92.426734
13,100,92.816711
15,100,93.390614
19,100,93.939147
15,100,94.491935
13,100,95.050442
17,100,95.437407
16,100,95.985577
17,100,96.540094
14,100,97.081647
11,100,97.469883
15,100,98.018465
14,100,98.569942
10,100,99.123602
18,100,99.691084
24,100,100.087027
16,100,100.648074
13,100,101.192618
16,100,101.743156
18,100,102.132666
16,100,102.6812
25,100,103.227739
13,100,103.786374
20,100,104.331915
21,100,104.732843
14,100,105.273514
17,100,105.819043
19,100,106.374531
17,100,106.777453
19,100,107.326438
22,100,107.877884
15,100,108.400487
13,100,108.943057
18,100,109.366302
19,100,109.954733
14,100,110.469687
17,100,110.994576
19,100,111.521167
15,100,111.905142
20,100,112.412189
14,100,112.972721
24,100,113.496354
19,100,113.87328
29,100,114.422778
17,100,114.945398
10,100,115.464494
17,100,115.994045
17,100,116.372035
21,100,116.905041
14,100,117.422719
19,100,117.942376
18,100,118.321317
18,100,118.840576
22,100,119.367166
23,100,119.901275
17,100,120.428896
22,100,120.806855
19,100,121.33146
14,100,121.866862
22,100,122.419363
12,100,122.808323
19,100,123.341896
14,100,123.871481
25,100,124.399246
16,100,124.925828
13,100,125.311811
26,100,125.841389
18,100,126.3753
16,100,126.909902
21,100,127.430284
21,100,127.81326
18,100,128.338855
20,100,128.862454
15,100,129.392211
20,100,129.781172
19,100,130.301821
21,100,130.828744
22,100,131.344364
19,100,131.860984
14,100,132.239894
16,100,132.758509
24,100,133.277158
22,100,133.793147
16,100,134.166151
12,100,134.698726
16,100,135.215734
19,100,135.742327
14,100,136.266955
22,100,136.65308
28,100,137.194632
21,100,137.713246
21,100,138.239178
16,100,138.618165
19,100,139.140277
19,100,139.664872
22,100,140.179501
24,100,140.701103
13,100,141.078603
25,100,141.598225
22,100,142.126801
23,100,142.648925
24,100,143.165871
24,100,143.546871
22,100,144.071061
25,100,144.588638
25,100,145.112269
22,100,145.495913
20,100,146.023487
17,100,146.553071
23,100,147.073711
26,100,147.600271
21,100,147.974316
19,100,148.494914
23,100,149.019512
27,100,149.542144
22,100,149.921059
18,100,150.458634
18,100,151.005162
15,100,151.528574
20,100,152.048167
29,100,152.423217
23,100,152.948167
30,100,153.471748
16,100,153.989331
20,100,154.370313
17,100,154.886836
21,100,155.408447
27,100,155.920998
16,100,156.441607
21,100,156.817634
29,100,157.33821
15,100,157.863812
20,100,158.389402
27,100,158.914081
25,100,159.286087
25,100,159.815672
17,100,160.337298
16,100,160.859248
22,100,161.248785
35,100,161.778337
21,100,162.301798
20,100,162.824434
20,100,163.341033
17,100,163.727477
26,100,164.251087
23,100,164.774704
28,100,165.292932
21,100,165.67491
18,100,166.192549
25,100,166.71814
19,100,167.236736
20,100,167.756351
24,100,168.134558
18,100,168.651174
25,100,169.177767
20,100,169.696909
18,100,170.082857
25,100,170.604474
25,100,171.133033
23,100,171.65761
21,100,172.1852
23,100,172.563717
21,100,173.092304
17,100,173.604933
29,100,174.129061
22,100,174.642649
18,100,175.019643
17,100,175.542639
23,100,176.057256
29,100,176.579853
25,100,176.955569
19,100,177.47621
16,100,178.004797
27,100,178.524392
24,100,179.046993
22,100,179.429971
22,100,179.956094
28,100,180.470718
24,100,180.993321
25,100,181.371311
20,100,181.898553
26,100,182.452127
20,100,182.980658
23,100,183.506277
24,100,183.892257
19,100,184.414825
29,100,184.945407
24,100,185.46257
18,100,185.83956
23,100,186.356625
25,100,186.881222
20,100,187.399836
24,100,187.922745
24,100,188.298741
15,100,188.820345
25,100,189.343063
27,100,189.867645
23,100,190.391246
14,100,190.778267
30,100,191.308848
19,100,191.830455
24,100,192.353747
26,100,192.734727
22,100,193.250355
33,100,193.773033
21,100,194.320602
17,100,194.841176
18,100,195.227521
16,100,195.741168
27,100,196.269736
20,100,196.785604
27,100,197.174556
18,100,197.695163
17,100,198.222319
27,100,198.734949
24,100,199.253891
30,100,199.637031
23,100,200.157639
22,100,200.675259
30,100,201.207037
21,100,201.581079
16,100,202.099673
31,100,202.622718
20,100,203.155295
24,100,203.674925
26,100,204.051811
22,100,204.570396
26,100,205.091006
17,100,205.611012
28,100,206.130632
23,100,206.512601
21,100,207.026185
23,100,207.549784
21,100,208.076377
21,100,208.452713
22,100,208.973321
19,100,209.496921
21,100,210.015915
23,100,210.532534
29,100,210.91152
27,100,211.436667
26,100,211.960823
25,100,212.479422
23,100,212.861393
23,100,213.38997
28,100,213.916561
36,100,214.43405
29,100,214.956655
23,100,215.337636
29,100,215.860238
26,100,216.376133
25,100,216.897707
30,100,217.274694
31,100,217.796799
27,100,218.310426
32,100,218.844999
28,100,219.366859
25,100,219.748837
20,100,220.271441
28,100,220.798496
21,100,221.318062
27,100,221.836675
25,100,222.225768
28,100,222.74837
28,100,223.275961
24,100,223.811676
21,100,224.19166
19,100,224.722881
25,100,225.25295
28,100,225.774555
21,100,226.294185
25,100,226.672585
27,100,227.204164
25,100,227.720785
26,100,228.247785
27,100,228.622782
35,100,229.141442
29,100,229.670114
22,100,230.192735
20,100,230.714341
23,100,231.090269
26,100,231.611874
24,100,232.135475
26,100,232.661594
23,100,233.041548
28,100,233.566145
21,100,234.089168
31,100,234.609774
20,100,235.141356
24,100,235.516428
25,100,236.037022
26,100,236.559626
30,100,237.077312
24,100,237.596926
19,100,237.974922
21,100,238.501503
21,100,239.025523
33,100,239.565596
21,100,239.940385
23,100,240.461991
26,100,240.98162
33,100,241.493405
26,100,242.045928
28,100,242.435885
25,100,242.970456
27,100,243.492062
31,100,244.019653
23,100,244.391658
23,100,244.925232
23,100,245.455812
21,100,245.969181
25,100,246.490784
34,100,246.86279
26,100,247.387387
28,100,247.91576
35,100,248.429389
22,100,248.808373
25,100,249.337931
32,100,249.855547
26,100,250.372165
28,100,250.886043
24,100,251.267025
33,100,251.784641
24,100,252.301711
36,100,252.821329
24,100,253.328964
26,100,253.707621
31,100,254.221249
22,100,254.747843
36,100,255.274795
25,100,255.650789
19,100,256.172395
28,100,256.695765
34,100,257.209398
34,100,257.739995
23,100,258.114759
25,100,258.642348
30,100,259.160985
31,100,259.680087
30,100,260.057079
23,100,260.583671
30,100,261.095583
26,100,261.618186
27,100,262.133808
23,100,262.511112
26,100,263.028727
23,100,263.555337
29,100,264.073609
27,100,264.450603
30,100,264.978281
28,100,265.497696
23,100,266.010349
19,100,266.530933
25,100,266.910919
27,100,267.429688
32,100,267.957277
22,100,268.480176
31,100,269.005724
26,100,269.384711
22,100,269.987201
26,100,270.508806
25,100,271.038392
26,100,271.423374
26,100,271.951687
35,100,272.46332
26,100,272.995399
27,100,273.510022
24,100,273.893008
28,100,274.41659
30,100,274.934098
28,100,275.533495
29,100,275.957362
35,100,276.572699
18,100,277.269816
23,100,277.857733
25,100,278.428205
28,100,278.83013
32,100,279.395502
34,100,280.075669
27,100,280.638381
24,100,281.014375
32,100,281.537975
22,100,282.061987
26,100,282.580122
23,100,283.108809
26,100,283.491162
19,100,284.01177
19,100,284.531381
31,100,285.056127
30,100,285.576771
31,100,285.954788
28,100,286.483039
32,100,287.005642
25,100,287.5452
32,100,287.920556
28,100,288.440069
25,100,288.985642
32,100,289.503487
32,100,290.051023
26,100,290.430012
21,100,290.960592
29,100,291.483479
29,100,292.020044
33,100,292.399066
36,100,292.935449
28,100,293.447088
31,100,293.980421
26,100,294.501099
32,100,294.876079
30,100,295.41368
37,100,295.923183
30,100,296.444791
21,100,296.821782
29,100,297.33825
26,100,297.861848
32,100,298.373482
34,100,298.901545
26,100,299.282526
30,100,299.801151
32,100,300.321655
18,100,300.838257
26,100,301.356871
28,100,301.731619
24,100,302.297106
32,100,302.816718
33,100,303.351289
32,100,303.731281
22,100,304.250884
16,100,304.774364
30,100,305.304914
27,100,305.823528
35,100,306.210573
29,100,306.735175
27,100,307.249795
33,100,307.777345
21,100,308.15035
17,100,308.66996
30,100,309.188474
24,100,309.710079
30,100,310.224706
24,100,310.601904
34,100,311.127489
28,100,311.657075
29,100,312.170815
30,100,312.559774
29,100,313.099332
23,100,313.631846
25,100,314.151458
29,100,314.676055
33,100,315.054948
22,100,315.576552
27,100,316.095166
21,100,316.611935
35,100,317.134516
26,100,317.516543
27,100,318.046508
26,100,318.569111
30,100,319.092717
25,100,319.4707
30,100,319.990729
27,100,320.512378
29,100,321.035403
19,100,321.548994
28,100,321.928977
31,100,322.446594
22,100,322.960421
29,100,323.487013
34,100,323.862011
31,100,324.387647
28,100,324.911246
33,100,325.429868
28,100,325.943041
30,100,326.325018
26,100,326.839649
27,100,327.370629
34,100,327.887248
28,100,328.271253
25,100,328.785059
23,100,329.311651
29,100,329.838243
29,100,330.367332
28,100,330.75031
30,100,331.283882
28,100,331.803967
29,100,332.326038
21,100,332.852632
20,100,333.230141
19,100,333.774664
22,100,334.289288
32,100,334.812257
25,100,335.195203
28,100,335.719836
33,100,336.254791
32,100,336.771394
18,100,337.296978
24,100,337.675596
26,100,338.191214
29,100,338.717807
27,100,339.237988
31,100,339.620963
26,100,340.150559
31,100,340.683596
31,100,341.208193
25,100,341.724812
32,100,342.096524
27,100,342.614141
28,100,343.129777
29,100,343.658537
24,100,344.037525
19,100,344.560126
33,100,345.078388
30,100,345.59401
22,100,346.120603
25,100,346.495601
28,100,347.00936
22,100,347.526975
37,100,348.056324
28,100,348.575955
31,100,348.958912
27,100,349.503655
29,100,350.022851
29,100,350.54346
25,100,350.923444
34,100,351.455801
27,100,351.973472
26,100,352.493028
26,100,353.014221
24,100,353.409166
19,100,353.929773
26,100,354.468893
28,100,354.981522
28,100,355.363501
30,100,355.882567
29,100,356.401184
27,100,356.929769
22,100,357.460991
24,100,357.840008
29,100,358.368572
21,100,358.891723
29,100,359.414346
28,100,359.807276
17,100,360.32589
27,100,360.857468
37,100,361.373108
21,100,361.943078
28,100,362.32408
31,100,362.85863
31,100,363.386474
17,100,363.907082
28,100,364.432699
26,100,364.826201
25,100,365.341796
33,100,365.868382
32,100,366.399145
31,100,366.773145
29,100,367.29078
24,100,367.815186
32,100,368.328814
29,100,368.845434
27,100,369.222331
29,100,369.742014
23,100,370.262552
33,100,370.778752
29,100,371.153749
33,100,371.6654
28,100,372.193353
27,100,372.714959
26,100,373.244545
21,100,373.620004
27,100,374.180504
29,100,374.726822
26,100,375.262185
35,100,375.641154
28,100,376.165751
32,100,376.692795
29,100,377.226952
33,100,377.743569
29,100,378.125072
39,100,378.649673
26,100,379.169279
30,100,379.681183
32,100,380.193811
25,100,380.574793
33,100,381.096885
21,100,381.624493
31,100,382.146079
31,100,382.526353
25,100,383.040976
33,100,383.55959
27,100,384.084328
31,100,384.607941
32,100,384.986915
24,100,385.506526
31,100,386.059154
25,100,386.62063
32,100,386.997623
25,100,387.526209
39,100,388.042809
34,100,388.56614
29,100,389.090737
33,100,389.471733
28,100,390.001304
33,100,390.523239
28,100,391.054811
22,100,391.448757
27,100,391.973502
34,100,392.496133
25,100,393.009741
34,100,393.535494
34,100,393.913467
28,100,394.430087
29,100,394.96491
20,100,395.478579
34,100,396.006125
35,100,396.399804
30,100,396.916672
25,100,397.438274
28,100,397.955777
30,100,398.333788
31,100,398.855353
27,100,399.369589
26,100,399.882217
42,100,400.40881
30,100,400.788327
34,100,401.307938
27,100,401.836535
20,100,402.367037
21,100,402.744013
33,100,403.263635
24,100,403.789759
27,100,404.318346
24,100,404.837471
25,100,405.219973
34,100,405.737587
28,100,406.263182
21,100,406.780224
28,100,407.15921
25,100,407.679818
23,100,408.214715
32,100,408.738308
35,100,409.258915
30,100,409.638212
23,100,410.164789
30,100,410.692379
33,100,411.208736
30,100,411.727367
21,100,412.102402
22,100,412.630761
31,100,413.147381
29,100,413.671979
26,100,414.048178
36,100,414.57178
27,100,415.089395
23,100,415.617098
20,100,416.139701
34,100,416.523676
31,100,417.04845
33,100,417.569062
27,100,418.148478
35,100,418.548084
30,100,419.073687
30,100,419.617245
28,100,420.145347
33,100,420.672976
25,100,421.050967
29,100,421.582248
29,100,422.13075
31,100,422.664323
33,100,423.051522
30,100,423.580109
32,100,424.099753
35,100,424.615878
27,100,425.131499
31,100,425.506499
30,100,426.032092
26,100,426.549716
33,100,427.082291
31,100,427.596672
27,100,427.974677
20,100,428.502251
25,100,429.020865
