#{"t_start": 1617222629.4172716, "env_id": null}
r,l,t
14,100,2.630019
6,100,3.587459
11,100,4.491043
9,100,5.350747
8,100,5.88033
11,100,6.718091
6,100,7.564826
14,100,8.410565
7,100,9.242343
8,100,9.766939
16,100,10.603703
13,100,11.48487
15,100,12.49517
14,100,13.131469
