#{"t_start": 1616349904.421216, "env_id": null}
r,l,t
9,100,0.544474
8,100,1.83109
9,100,3.096975
5,100,4.271465
13,100,4.700516
4,100,5.948133
9,100,7.135611
14,100,8.222254
9,100,9.3718
12,100,9.874494
8,100,11.109394
8,100,12.372155
13,100,13.57396
9,100,14.059201
7,100,15.267814
17,100,16.444715
16,100,17.785043
9,100,19.187354
3,100,19.657291
10,100,20.825665
8,100,22.021357
11,100,23.275915
10,100,23.721684
10,100,24.951789
11,100,26.070925
18,100,27.284495
9,100,28.496967
9,100,29.10294
8,100,30.263029
9,100,31.557633
8,100,32.919178
4,100,33.37195
13,100,34.61566
4,100,35.841279
13,100,37.117435
8,100,38.403091
11,100,39.040624
14,100,40.309729
9,100,41.691104
14,100,42.978028
12,100,44.106769
10,100,44.556134
11,100,45.856889
17,100,47.07955
3,100,48.313821
11,100,48.747379
5,100,50.112755
6,100,51.331448
8,100,52.570075
10,100,53.730117
8,100,54.299252
6,100,55.449846
9,100,56.719067
12,100,57.934734
15,100,58.54469
8,100,59.749361
8,100,61.05404
12,100,62.305285
14,100,63.626288
8,100,64.157694
2,100,65.595287
9,100,66.847137
13,100,68.046558
8,100,68.561856
6,100,69.980974
9,100,71.264341
7,100,73.057639
9,100,74.246087
10,100,74.757468
7,100,76.059723
6,100,77.35587
5,100,78.653277
17,100,79.860243
12,100,80.29805
10,100,81.515292
8,100,82.796055
5,100,83.95604
14,100,84.467748
8,100,85.618546
6,100,86.733438
3,100,87.959726
6,100,89.102109
4,100,89.539658
7,100,90.69435
9,100,91.837277
9,100,92.997942
10,100,93.446153
17,100,94.639234
15,100,95.810081
6,100,96.853111
11,100,97.955895
7,100,98.392713
3,100,99.564653
9,100,100.83602
5,100,102.051616
13,100,102.557875
3,100,103.789733
15,100,104.9087
12,100,106.131386
10,100,107.384447
11,100,107.815084
7,100,109.032489
7,100,110.258146
12,100,111.458563
7,100,112.654417
5,100,113.172297
7,100,114.330131
10,100,115.355085
5,100,116.610996
1,100,117.08764
15,100,118.345688
10,100,119.491726
11,100,120.614904
10,100,121.818626
7,100,122.331601
5,100,123.462591
10,100,124.637379
13,100,125.851121
3,100,126.356842
9,100,127.514637
7,100,128.790751
13,100,129.936204
5,100,131.30118
4,100,131.84005
6,100,133.041398
10,100,134.187976
14,100,135.386527
4,100,135.900862
11,100,137.130114
7,100,138.416882
7,100,139.587517
12,100,140.709161
11,100,141.224899
16,100,142.543794
9,100,143.876316
7,100,145.17154
9,100,146.430326
8,100,146.934503
8,100,148.174726
7,100,149.374758
2,100,150.437534
13,100,150.954127
6,100,152.112367
11,100,153.307914
9,100,154.48341
12,100,155.74386
16,100,156.197324
13,100,157.487811
10,100,158.69459
7,100,159.940775
9,100,160.449781
12,100,161.667794
17,100,163.000633
9,100,164.236789
9,100,165.619427
10,100,166.116698
13,100,167.317967
8,100,168.417588
5,100,169.701233
13,100,170.21335
11,100,171.407775
2,100,172.6448
10,100,173.911573
7,100,175.122122
8,100,175.546566
6,100,176.940268
7,100,178.090299
8,100,179.209496
5,100,180.405155
10,100,180.944408
7,100,182.234687
6,100,183.37746
6,100,184.732348
5,100,185.076606
8,100,186.317967
5,100,187.693507
11,100,188.871295
8,100,190.119117
14,100,190.552751
11,100,191.910438
9,100,193.184357
11,100,194.388534
10,100,194.883087
11,100,196.194719
16,100,197.393233
9,100,198.609959
15,100,199.811448
5,100,200.348504
5,100,201.637348
8,100,202.750652
7,100,203.883122
7,100,204.393681
11,100,205.619063
10,100,206.91786
12,100,208.131701
8,100,209.361869
11,100,209.836116
17,100,210.997572
7,100,212.134829
11,100,213.413179
7,100,214.670334
10,100,215.237043
8,100,216.419794
11,100,217.626956
8,100,218.91122
9,100,219.425955
17,100,220.425495
12,100,221.563242
8,100,222.829028
9,100,224.122159
4,100,224.609423
11,100,225.833563
6,100,227.135314
11,100,228.27944
5,100,228.790124
7,100,229.916303
3,100,231.08969
5,100,232.301155
6,100,233.456726
14,100,233.987448
12,100,235.270185
10,100,236.530822
22,100,237.554864
8,100,238.133663
7,100,239.4764
10,100,240.672276
5,100,241.84428
4,100,243.064731
9,100,243.574857
7,100,244.726486
7,100,245.920157
3,100,247.218488
9,100,248.501045
6,100,249.005791
10,100,250.158654
4,100,251.438772
8,100,252.637055
8,100,253.193268
12,100,254.35905
6,100,255.512693
13,100,256.708662
12,100,257.938352
6,100,258.521898
12,100,259.721535
9,100,260.972618
6,100,262.205204
8,100,262.684577
11,100,263.850236
7,100,265.039476
9,100,266.321093
5,100,267.464577
12,100,267.992319
7,100,269.301082
8,100,270.493601
6,100,271.649198
10,100,272.229105
14,100,273.284672
7,100,274.417347
8,100,275.541274
7,100,276.808936
4,100,277.299104
5,100,278.623794
6,100,279.934042
12,100,281.091535
9,100,282.330268
7,100,282.835356
10,100,284.045327
12,100,285.234873
8,100,286.517899
7,100,287.069435
11,100,288.218965
9,100,289.535513
5,100,290.626081
9,100,291.853072
17,100,292.285318
6,100,293.51859
15,100,294.827774
4,100,296.054074
17,100,296.642774
9,100,297.897135
17,100,299.127925
7,100,300.375172
6,100,301.529993
3,100,302.053862
8,100,303.323131
11,100,304.600477
11,100,305.844846
6,100,306.349394
9,100,307.379578
5,100,308.458287
12,100,309.662217
4,100,310.888434
10,100,311.50495
8,100,312.848955
4,100,314.094658
11,100,315.278047
12,100,316.412812
3,100,316.872413
10,100,318.024446
12,100,319.168384
14,100,320.399556
7,100,321.004575
12,100,322.328989
6,100,323.511789
4,100,324.71966
9,100,325.826957
10,100,326.266513
10,100,327.478234
14,100,328.687779
2,100,329.916399
12,100,330.39794
11,100,331.678466
10,100,332.840107
13,100,334.114774
11,100,335.33812
10,100,335.770395
10,100,336.98216
9,100,338.258639
8,100,339.383866
6,100,339.841637
9,100,341.191103
5,100,342.378805
8,100,343.589993
12,100,344.794504
9,100,345.271757
3,100,346.453364
7,100,347.57178
10,100,348.744129
8,100,349.966391
5,100,350.486915
13,100,351.71008
4,100,353.005252
13,100,354.256952
2,100,354.734741
5,100,355.865403
5,100,357.073066
9,100,358.347357
7,100,359.469305
5,100,359.901947
7,100,361.009894
14,100,362.239561
5,100,363.432113
14,100,364.012222
15,100,365.313308
5,100,366.490461
11,100,367.838847
9,100,369.022959
8,100,369.509716
19,100,370.825489
7,100,372.046824
9,100,373.213244
5,100,373.740289
6,100,374.984011
11,100,376.286792
6,100,377.387562
16,100,378.559847
8,100,379.033305
10,100,380.379116
9,100,381.562679
8,100,382.750606
9,100,383.92483
13,100,384.532579
13,100,385.707823
7,100,387.044436
7,100,388.293782
10,100,388.725689
5,100,389.955682
10,100,391.241352
4,100,392.482667
8,100,393.788231
9,100,394.377953
10,100,395.504481
11,100,396.72403
8,100,397.991349
9,100,398.4863
5,100,399.720279
10,100,400.927836
4,100,402.190811
16,100,403.348191
6,100,403.819793
14,100,405.064131
9,100,406.18146
3,100,407.444207
17,100,407.943134
3,100,409.088124
6,100,411.366433
6,100,412.407175
6,100,413.55516
12,100,414.055143
9,100,415.304097
6,100,416.46332
11,100,417.694582
9,100,419.066612
7,100,419.567964
10,100,420.866873
18,100,422.097663
8,100,423.466484
8,100,423.919908
7,100,425.136349
13,100,426.373962
13,100,427.593137
7,100,428.786958
9,100,429.228484
9,100,430.380351
11,100,431.557055
10,100,432.799183
8,100,433.229294
10,100,434.374642
5,100,435.521055
10,100,436.670638
14,100,437.891543
8,100,438.310762
13,100,439.470933
11,100,440.745825
9,100,442.016636
8,100,442.579132
12,100,443.780295
14,100,445.026176
6,100,446.285412
9,100,447.473115
10,100,447.874238
8,100,449.013633
12,100,450.20278
12,100,451.414464
8,100,452.622242
7,100,453.157672
8,100,454.40854
17,100,455.646972
5,100,456.89234
8,100,457.444756
11,100,458.692496
3,100,459.983697
6,100,461.147383
2,100,462.397607
15,100,462.896531
8,100,464.158391
8,100,465.372172
9,100,466.647548
12,100,467.198216
4,100,468.448874
7,100,469.657775
9,100,470.904251
13,100,472.046649
14,100,472.546105
8,100,473.805876
13,100,474.924919
5,100,476.072878
11,100,476.610115
6,100,478.05218
12,100,479.2905
9,100,480.775708
13,100,481.929896
5,100,482.354874
8,100,483.413515
9,100,484.673694
8,100,485.95897
5,100,487.213233
5,100,487.688511
18,100,488.903743
7,100,490.063998
3,100,491.289368
9,100,491.8142
4,100,493.123128
11,100,494.427165
9,100,495.666182
8,100,497.040022
12,100,497.659272
9,100,498.82056
8,100,499.953471
10,100,501.049479
11,100,501.479371
13,100,502.681118
8,100,503.839286
8,100,504.95898
5,100,506.271521
13,100,506.896224
12,100,508.270506
9,100,509.547092
10,100,510.843077
7,100,511.383708
11,100,512.593109
3,100,513.838895
10,100,515.050268
4,100,516.287728
7,100,516.71981
10,100,517.96545
16,100,519.156058
6,100,520.406599
6,100,521.702264
9,100,522.345161
12,100,523.591433
7,100,524.761904
11,100,525.937852
12,100,526.41687
8,100,527.727641
11,100,529.00612
6,100,530.32567
5,100,531.597145
12,100,532.098955
6,100,533.460114
8,100,534.771877
7,100,535.881063
9,100,536.431445
11,100,537.7463
4,100,539.049698
14,100,540.345147
10,100,541.494367
5,100,541.98779
11,100,543.309818
7,100,544.667782
5,100,545.877295
9,100,546.391531
12,100,547.629148
8,100,548.857633
10,100,550.10374
5,100,551.25574
10,100,551.68879
4,100,552.933846
9,100,553.963769
17,100,555.18272
6,100,556.578957
4,100,557.025458
4,100,558.319865
8,100,559.535589
6,100,560.797575
7,100,561.336177
5,100,562.570452
10,100,563.793629
10,100,564.967834
11,100,566.194842
9,100,566.794333
5,100,568.132173
15,100,569.379492
24,100,570.555024
5,100,571.086288
15,100,572.384176
8,100,573.652808
7,100,574.77729
3,100,575.902782
6,100,576.568661
11,100,577.815672
8,100,580.398436
4,100,581.758025
12,100,582.283855
9,100,583.575719
7,100,584.860766
7,100,586.141
9,100,587.478156
14,100,587.939511
12,100,589.121348
11,100,590.334238
16,100,591.458721
7,100,592.899342
11,100,593.417404
9,100,594.566184
2,100,595.913297
8,100,597.14577
5,100,597.647138
