#{"t_start": 1616349904.413842, "env_id": null}
r,l,t
14,100,0.551735
5,100,1.838218
7,100,3.104184
6,100,4.279965
6,100,4.707633
8,100,5.955242
11,100,7.142427
3,100,8.228257
7,100,9.378568
9,100,9.88054
3,100,11.115469
10,100,12.37818
8,100,13.580009
12,100,14.065793
6,100,15.274336
7,100,16.450839
17,100,17.790674
10,100,19.193451
9,100,19.662567
11,100,20.831353
13,100,22.027307
9,100,23.281855
9,100,23.727438
12,100,24.95881
4,100,26.077876
13,100,27.29021
8,100,28.502972
18,100,29.108556
20,100,30.269236
11,100,31.563549
6,100,32.925011
12,100,33.378078
11,100,34.621284
9,100,35.847469
15,100,37.122525
9,100,38.408919
9,100,39.046259
7,100,40.315853
7,100,41.696813
14,100,42.983644
8,100,44.111581
11,100,44.56228
12,100,45.862728
13,100,47.085676
9,100,48.319802
12,100,48.75355
12,100,50.119017
12,100,51.337217
4,100,52.575806
8,100,53.735558
10,100,54.305459
8,100,55.456255
12,100,56.724648
11,100,57.940641
6,100,58.550674
9,100,59.754863
9,100,61.059751
10,100,62.310713
13,100,63.631402
11,100,64.163824
5,100,65.600876
2,100,66.853326
11,100,68.051931
12,100,68.567364
6,100,69.986987
8,100,71.270266
8,100,73.063075
14,100,74.251418
11,100,74.763688
9,100,76.065728
6,100,77.36183
4,100,78.659554
13,100,79.865569
7,100,80.303607
2,100,81.520871
8,100,82.802185
5,100,83.962306
7,100,84.474002
9,100,85.624642
4,100,86.739661
10,100,87.966152
3,100,89.108019
10,100,89.5461
8,100,90.70055
12,100,91.842995
11,100,93.003662
8,100,93.451782
6,100,94.645486
10,100,95.816315
9,100,96.859462
9,100,97.962557
16,100,98.399092
12,100,99.570823
14,100,100.842244
5,100,102.057551
4,100,102.563896
3,100,103.795559
9,100,104.914863
8,100,106.137656
14,100,107.389794
14,100,107.821359
6,100,109.038744
9,100,110.263879
12,100,111.464506
14,100,112.659643
13,100,113.178592
7,100,114.336513
10,100,115.360782
8,100,116.616525
15,100,117.093107
4,100,118.352134
10,100,119.497914
6,100,120.62128
13,100,121.824139
7,100,122.337683
8,100,123.469036
12,100,124.643484
10,100,125.856868
16,100,126.361691
8,100,127.521058
14,100,128.79718
4,100,129.941504
4,100,131.306703
11,100,131.846311
2,100,133.047395
6,100,134.193099
3,100,135.392655
6,100,135.907183
6,100,137.136123
8,100,138.421133
10,100,139.593726
8,100,140.714661
14,100,141.230904
12,100,142.549233
11,100,143.88258
14,100,145.17722
9,100,146.435737
8,100,146.939583
8,100,148.180939
7,100,149.380897
8,100,150.443122
7,100,150.959854
8,100,152.119076
6,100,153.31414
8,100,154.489366
6,100,155.749288
9,100,156.203372
11,100,157.494015
9,100,158.700819
11,100,159.946009
12,100,160.456008
12,100,161.674081
13,100,163.006621
2,100,164.24324
4,100,165.624804
10,100,166.123058
5,100,167.323964
5,100,168.423831
10,100,169.707256
9,100,170.219253
9,100,171.413379
3,100,172.650733
8,100,173.917329
12,100,175.127624
7,100,175.552792
7,100,176.94607
10,100,178.096222
12,100,179.215854
9,100,180.410523
11,100,180.95045
10,100,182.240778
12,100,183.382915
2,100,184.737767
7,100,185.082987
5,100,186.32364
7,100,187.699437
10,100,188.877074
7,100,190.125356
10,100,190.5588
15,100,191.916614
6,100,193.19058
9,100,194.394406
8,100,194.888748
9,100,196.200475
8,100,197.399144
16,100,198.615326
2,100,199.816891
6,100,200.353607
8,100,201.643238
10,100,202.75699
4,100,203.889264
7,100,204.40009
6,100,205.624508
19,100,206.923886
6,100,208.137892
10,100,209.367805
10,100,209.839894
11,100,211.003771
7,100,212.141111
