#{"t_start": 1617366438.6728718, "env_id": null}
r,l,t
5,100,0.322073
4,100,0.493112
7,100,0.658149
10,100,0.823186
8,100,0.924209
10,100,1.090246
14,100,1.256284
7,100,1.420321
12,100,1.589359
9,100,1.698384
12,100,1.863421
10,100,2.028458
10,100,2.190495
10,100,2.291517
9,100,2.455554
5,100,2.622592
6,100,2.78963
15,100,2.951666
15,100,3.05469
13,100,3.220727
21,100,3.386765
5,100,3.551803
2,100,3.652826
8,100,3.817862
10,100,3.9819
12,100,4.143937
14,100,4.306973
9,100,4.407996
21,100,4.569033
12,100,4.732069
5,100,4.897107
20,100,4.99813
10,100,5.160166
18,100,5.321202
12,100,5.484239
11,100,5.647275
15,100,5.748299
8,100,5.910335
16,100,6.074372
16,100,6.23941
12,100,6.403447
13,100,6.504469
19,100,6.666506
15,100,6.829543
12,100,6.99558
13,100,7.100604
11,100,7.266642
9,100,7.430678
16,100,7.592715
17,100,7.755752
17,100,7.856775
12,100,8.026813
26,100,8.18985
16,100,8.350884
12,100,8.458909
17,100,8.624947
16,100,8.786983
5,100,8.95202
20,100,9.116057
18,100,9.21708
8,100,9.385118
17,100,9.554156
13,100,9.723194
14,100,9.825217
15,100,9.995256
15,100,10.167295
11,100,10.330332
17,100,10.492368
11,100,10.600392
9,100,10.779434
16,100,10.964393
12,100,11.131431
20,100,11.298469
21,100,11.399491
14,100,11.562528
11,100,11.729565
13,100,11.896603
16,100,12.000627
20,100,12.167664
13,100,12.332701
13,100,12.50274
17,100,12.670778
19,100,12.7728
18,100,12.961844
21,100,13.142884
18,100,13.316924
21,100,13.417948
18,100,13.585985
19,100,13.749022
15,100,13.911058
12,100,14.080097
13,100,14.188121
15,100,14.40217
10,100,14.576207
19,100,14.75925
16,100,14.864274
17,100,15.031312
11,100,15.195349
13,100,15.363386
19,100,15.530424
14,100,15.635448
19,100,15.798485
13,100,15.963522
24,100,16.128559
21,100,16.292596
11,100,16.394619
20,100,16.559221
21,100,16.724258
22,100,16.888296
18,100,16.989318
16,100,17.152355
12,100,17.315392
21,100,17.478429
18,100,17.641465
26,100,17.743489
13,100,17.907526
23,100,18.073562
12,100,18.235598
12,100,18.336621
12,100,18.498658
20,100,18.662694
25,100,18.826732
13,100,18.990768
20,100,19.091791
21,100,19.255829
14,100,19.420866
15,100,19.588904
18,100,19.692927
15,100,19.855964
21,100,20.023002
15,100,20.188039
15,100,20.350075
16,100,20.451098
26,100,20.616136
22,100,20.780172
16,100,20.943209
23,100,21.108246
15,100,21.209269
25,100,21.373306
17,100,21.538344
14,100,21.702381
20,100,21.804404
17,100,21.970441
18,100,22.132478
21,100,22.304518
21,100,22.476559
19,100,22.578583
12,100,22.741619
14,100,22.904656
26,100,23.068694
21,100,23.168717
19,100,23.331754
19,100,23.493791
18,100,23.655827
22,100,23.817863
18,100,23.918886
17,100,24.080923
17,100,24.24296
19,100,24.403996
23,100,24.505018
18,100,24.667055
21,100,24.828092
18,100,24.992128
19,100,25.154165
27,100,25.255188
27,100,25.418225
18,100,25.580261
24,100,25.744298
18,100,25.906335
22,100,26.008358
21,100,26.169394
15,100,26.33143
22,100,26.494468
20,100,26.594491
14,100,26.755526
17,100,26.916563
17,100,27.077599
10,100,27.238635
10,100,27.339658
20,100,27.501695
12,100,27.662731
25,100,27.826767
18,100,27.92779
13,100,28.091827
21,100,28.260865
20,100,28.428903
20,100,28.595941
22,100,28.695963
20,100,28.862001
19,100,29.035039
21,100,29.203078
13,100,29.310101
21,100,29.48014
24,100,29.651178
21,100,29.820217
18,100,29.987254
22,100,30.088277
25,100,30.268319
18,100,30.443357
23,100,30.621399
17,100,30.794437
18,100,30.895459
23,100,31.058496
19,100,31.222533
25,100,31.391573
