#{"t_start": 1616424370.9214804, "env_id": null}
r,l,t
8,100,0.469449
13,100,1.824433
6,100,3.073607
12,100,4.275161
13,100,4.638332
12,100,5.738487
10,100,7.118762
11,100,8.5257
13,100,9.771519
10,100,10.283401
5,100,11.52167
14,100,12.861588
7,100,13.974937
6,100,14.435264
8,100,15.594878
9,100,16.769068
16,100,18.007029
20,100,19.267893
13,100,19.778605
12,100,21.086021
11,100,22.317457
13,100,23.940902
18,100,24.378307
11,100,25.726363
15,100,27.099019
8,100,28.426854
10,100,29.547889
15,100,29.943375
18,100,31.114612
11,100,32.329908
12,100,33.496859
8,100,33.887822
9,100,34.993835
10,100,36.180146
12,100,37.339277
16,100,38.4484
16,100,38.764331
14,100,39.878029
18,100,40.972075
15,100,42.074115
17,100,43.236786
19,100,43.708015
12,100,44.911826
21,100,46.036804
13,100,47.125064
13,100,47.616707
18,100,48.730285
19,100,49.920714
9,100,51.023104
11,100,52.19448
14,100,52.59878
12,100,53.691628
11,100,54.7858
18,100,55.768502
10,100,56.1223
17,100,57.293779
19,100,58.394711
12,100,59.517044
19,100,60.677662
14,100,61.15247
8,100,62.300394
14,100,63.384957
21,100,64.591434
19,100,64.986891
16,100,66.259881
21,100,67.343742
22,100,68.437878
20,100,69.572667
15,100,69.959546
13,100,71.135935
14,100,72.243792
18,100,73.263158
13,100,74.365184
18,100,74.819477
13,100,76.116827
12,100,77.403106
14,100,78.494196
21,100,78.883656
20,100,79.996071
17,100,81.125757
18,100,82.258924
16,100,83.375433
18,100,83.772313
11,100,84.923293
17,100,86.031603
17,100,87.13588
16,100,87.525368
19,100,88.646174
14,100,89.691431
13,100,90.814958
14,100,91.902046
18,100,92.319177
18,100,93.535079
17,100,94.832063
23,100,95.992077
15,100,96.382424
23,100,97.477956
15,100,98.723819
17,100,99.812086
13,100,101.002263
18,100,101.454964
18,100,102.556605
19,100,103.698819
24,100,104.943822
24,100,105.925092
14,100,106.340668
27,100,107.434928
21,100,108.690574
19,100,109.806833
21,100,110.197259
14,100,111.368098
21,100,112.515146
20,100,113.60426
20,100,114.728053
24,100,115.22404
18,100,116.497235
12,100,117.741649
28,100,118.852936
25,100,119.402885
16,100,120.657176
25,100,121.838632
22,100,122.968176
19,100,124.192989
22,100,124.631919
22,100,125.72437
21,100,126.95774
14,100,128.042394
22,100,128.431122
23,100,129.521498
18,100,130.617892
18,100,131.697285
21,100,132.782142
23,100,133.171001
24,100,134.355549
24,100,135.466821
21,100,136.548987
18,100,137.660817
17,100,138.065226
27,100,139.040311
19,100,140.072843
17,100,141.174795
15,100,141.564015
20,100,142.80204
23,100,143.881307
15,100,145.157102
16,100,146.305258
18,100,146.757529
17,100,147.873289
24,100,148.990731
22,100,150.113294
23,100,150.53889
27,100,151.792573
26,100,152.993127
22,100,154.093831
22,100,155.279937
24,100,155.671592
22,100,156.796588
21,100,158.039076
18,100,159.197988
32,100,159.695258
21,100,160.8621
22,100,161.96166
21,100,163.069231
25,100,164.168633
23,100,164.635257
24,100,165.836526
22,100,166.930386
25,100,168.018235
22,100,169.108526
28,100,169.513991
22,100,170.665957
21,100,171.752588
11,100,172.818321
24,100,173.277903
17,100,174.453099
21,100,175.562994
23,100,176.681142
20,100,177.894457
22,100,178.284291
27,100,179.453897
17,100,180.638023
24,100,181.754415
18,100,182.14204
25,100,183.25372
28,100,184.431077
31,100,185.715278
22,100,186.941729
15,100,187.385797
17,100,188.632921
24,100,189.679084
17,100,190.787035
28,100,191.173863
23,100,192.277152
25,100,193.375499
32,100,194.546426
22,100,195.729112
20,100,196.119475
16,100,197.293579
25,100,198.476493
24,100,199.857682
24,100,201.147192
21,100,201.599884
28,100,202.695925
21,100,203.924782
23,100,205.139443
27,100,205.562865
27,100,206.698983
24,100,207.95597
24,100,209.193961
30,100,210.380459
27,100,210.817258
20,100,211.97903
24,100,213.109716
31,100,214.191574
27,100,214.579846
29,100,215.697373
31,100,216.963914
33,100,218.092179
24,100,219.280184
27,100,219.789697
27,100,220.91134
33,100,222.092987
21,100,223.156845
27,100,223.546973
26,100,224.643136
30,100,225.866666
25,100,227.009497
25,100,228.109643
28,100,228.538258
27,100,229.774196
24,100,230.867667
21,100,231.975414
23,100,233.154692
35,100,233.559014
25,100,234.684719
31,100,235.888173
24,100,237.057342
26,100,237.48705
25,100,238.659841
22,100,239.695757
40,100,240.995765
31,100,242.132993
24,100,242.522427
28,100,243.700788
31,100,244.976062
27,100,246.069052
26,100,246.454965
28,100,247.719418
23,100,249.020439
34,100,250.281636
18,100,251.549834
31,100,252.08514
29,100,253.240523
37,100,254.435227
33,100,255.80288
30,100,256.093165
35,100,257.199694
31,100,258.680642
31,100,259.841777
31,100,261.132838
29,100,261.624645
27,100,262.800301
37,100,264.03112
24,100,265.323815
28,100,266.513818
23,100,266.991365
23,100,268.180974
33,100,269.344576
23,100,270.595468
29,100,271.081746
30,100,272.225909
27,100,273.2064
32,100,274.572969
33,100,275.846374
35,100,276.274704
27,100,277.621665
32,100,278.852721
35,100,280.145428
35,100,280.650046
30,100,281.834695
26,100,283.120697
25,100,284.395021
31,100,285.51099
25,100,285.919958
25,100,287.1194
32,100,288.306418
35,100,289.403989
23,100,289.920555
31,100,291.13401
35,100,292.511433
31,100,293.740715
33,100,294.982666
35,100,295.487203
37,100,296.754858
29,100,297.985547
32,100,299.350648
29,100,300.574115
29,100,301.156518
34,100,302.327225
31,100,303.547265
34,100,304.864402
36,100,305.336812
25,100,306.638078
27,100,307.778511
31,100,308.741086
35,100,309.880377
32,100,310.377631
24,100,311.472746
36,100,312.630861
35,100,313.737058
31,100,314.199473
37,100,315.307819
29,100,316.507565
29,100,317.705499
34,100,318.920012
33,100,319.422497
28,100,320.647041
25,100,321.826066
29,100,322.990887
38,100,323.433139
29,100,324.587734
37,100,325.842097
29,100,327.070949
43,100,328.019858
31,100,328.519811
39,100,329.803099
39,100,330.973359
40,100,332.200364
29,100,333.378072
30,100,333.776106
26,100,334.960642
43,100,336.201361
30,100,337.458998
33,100,337.894688
37,100,339.052618
35,100,340.308049
31,100,341.42947
34,100,342.563493
35,100,342.971037
39,100,344.247685
28,100,345.419675
31,100,346.504408
37,100,346.833545
36,100,347.983063
29,100,349.311917
34,100,350.565916
29,100,351.908697
34,100,352.343227
25,100,353.518222
37,100,354.686896
30,100,355.923776
29,100,356.436515
30,100,357.679124
30,100,358.810455
28,100,359.895144
28,100,361.087168
34,100,361.475988
33,100,362.58223
26,100,363.767942
34,100,364.944553
37,100,366.068305
40,100,366.393173
35,100,367.680498
29,100,369.0155
38,100,370.218584
27,100,370.756104
38,100,372.04643
29,100,373.228874
23,100,374.47071
27,100,375.576294
39,100,376.118587
37,100,377.214082
31,100,378.414475
42,100,379.644445
34,100,380.130349
25,100,381.32151
36,100,382.521592
31,100,383.72806
37,100,385.009889
31,100,385.394203
37,100,386.484065
35,100,387.574188
39,100,388.78446
28,100,389.301025
35,100,390.45129
32,100,391.613258
29,100,392.779058
34,100,393.910538
28,100,394.303292
34,100,395.57621
31,100,396.746638
31,100,397.896872
32,100,399.14505
36,100,399.645871
35,100,400.810137
27,100,401.903208
35,100,402.993691
37,100,403.500727
32,100,404.578311
31,100,405.70494
31,100,406.848574
34,100,407.945855
34,100,408.347446
43,100,409.542517
35,100,410.830136
22,100,412.065152
36,100,412.575284
39,100,413.727422
40,100,414.926301
28,100,416.232529
31,100,417.583899
26,100,418.026255
41,100,419.233167
25,100,420.3234
31,100,421.420687
32,100,421.81772
36,100,422.940766
27,100,424.07359
37,100,425.16242
34,100,426.407157
36,100,426.928519
29,100,428.175168
32,100,429.444971
38,100,430.60992
31,100,431.782685
33,100,432.183236
41,100,433.338286
30,100,434.517089
35,100,435.60785
32,100,436.100259
34,100,437.426139
40,100,438.713358
31,100,439.971026
29,100,441.096184
41,100,441.49598
29,100,442.771776
35,100,443.865102
33,100,445.035502
35,100,445.4592
43,100,446.709351
31,100,447.819935
30,100,448.942502
37,100,450.081234
38,100,450.616393
42,100,451.713742
37,100,452.800273
28,100,453.901046
33,100,454.36716
35,100,455.54195
32,100,456.641583
46,100,457.845783
33,100,459.104715
31,100,459.669511
31,100,460.974185
40,100,462.233786
33,100,463.323854
32,100,464.559393
33,100,465.067973
39,100,466.324888
37,100,467.452663
31,100,468.788858
31,100,469.266476
33,100,470.571164
29,100,471.791563
28,100,473.082701
44,100,474.237447
39,100,474.641665
33,100,475.774837
34,100,476.966068
32,100,478.075382
36,100,478.544126
29,100,479.724507
35,100,480.818443
37,100,481.844591
33,100,482.900423
35,100,483.394041
38,100,484.653922
33,100,485.789722
37,100,487.075159
26,100,487.545579
37,100,488.721947
34,100,489.842971
28,100,490.927817
34,100,492.01699
45,100,492.502689
36,100,493.819816
25,100,495.004599
27,100,496.305195
30,100,497.455511
26,100,497.928397
35,100,499.121728
33,100,500.208031
33,100,501.195287
34,100,501.551632
35,100,502.663127
33,100,503.828324
29,100,505.011268
32,100,506.20093
41,100,506.65766
33,100,507.810905
33,100,509.06788
33,100,510.193627
39,100,510.729149
28,100,512.003887
35,100,513.185555
26,100,514.346158
39,100,515.692488
29,100,516.184719
32,100,517.475964
31,100,518.600547
27,100,519.763485
38,100,520.086201
30,100,521.234369
29,100,522.414381
34,100,523.713395
37,100,524.852574
35,100,525.369363
44,100,526.621924
34,100,527.809573
33,100,529.034163
38,100,530.246855
34,100,530.7521
27,100,531.852463
38,100,533.036511
33,100,534.142095
31,100,534.670668
43,100,535.886823
31,100,537.056995
37,100,538.148489
32,100,539.316083
34,100,539.598231
28,100,540.658535
28,100,541.757464
33,100,542.949638
30,100,543.383573
36,100,544.656493
28,100,545.826042
40,100,547.095014
38,100,548.268951
39,100,548.735463
37,100,549.978286
29,100,551.078887
42,100,552.207814
35,100,552.682241
27,100,553.907139
40,100,555.00303
37,100,556.178493
31,100,557.346406
27,100,557.845069
31,100,558.886455
33,100,560.016197
31,100,561.133253
30,100,562.458284
34,100,562.92502
38,100,564.020009
31,100,565.191803
34,100,566.301427
34,100,566.786553
37,100,567.959717
37,100,569.092904
35,100,570.420568
37,100,571.528529
36,100,572.024187
29,100,573.197075
27,100,574.339621
33,100,575.644676
38,100,576.105524
29,100,577.306683
36,100,578.268621
27,100,579.378861
33,100,580.635628
32,100,581.14582
29,100,582.321438
35,100,583.491202
32,100,584.642179
41,100,585.096533
29,100,586.197226
39,100,587.48341
35,100,588.580945
32,100,589.760315
35,100,590.251035
37,100,591.573451
37,100,592.743607
37,100,593.929449
33,100,595.257236
37,100,595.752696
35,100,596.90439
28,100,597.94084
35,100,599.035587
32,100,599.521515
24,100,600.751154
36,100,601.878226
32,100,602.977437
39,100,604.074697
35,100,604.534184
33,100,605.634358
37,100,606.930391
36,100,608.246066
41,100,608.679452
37,100,609.841987
30,100,611.093783
35,100,612.18601
32,100,613.376478
33,100,613.9039
31,100,615.083903
29,100,616.274939
34,100,617.425728
40,100,617.837521
35,100,618.983772
41,100,620.254611
39,100,621.469082
36,100,622.636647
30,100,623.11772
28,100,624.332597
36,100,625.574278
39,100,626.784422
37,100,627.957457
35,100,628.416147
36,100,629.532761
35,100,630.756191
33,100,632.063513
35,100,632.527248
33,100,633.631606
38,100,634.747068
34,100,635.744166
31,100,636.760679
35,100,637.216606
35,100,638.374872
38,100,639.52974
33,100,640.626359
34,100,641.011043
39,100,642.13594
38,100,643.26926
39,100,644.480124
37,100,645.698476
30,100,646.095057
33,100,647.297467
