#{"t_start": 1616681158.5680447, "env_id": null}
r,l,t
13,100,6.686237
7,100,8.483632
13,100,10.067275
15,100,11.821123
13,100,13.053995
12,100,14.760031
9,100,16.128103
7,100,17.80811
8,100,19.506321
10,100,20.344231
16,100,22.112162
8,100,23.726328
8,100,25.43511
8,100,26.534226
8,100,27.627426
9,100,29.11859
22,100,29.89852
5,100,30.905764
13,100,31.610994
12,100,32.911952
5,100,34.08858
9,100,35.660715
6,100,36.420556
6,100,37.353614
8,100,38.370674
6,100,39.451696
16,100,40.345818
11,100,40.938347
14,100,41.730585
10,100,42.38949
13,100,43.152777
18,100,43.646428
10,100,44.335501
13,100,45.283297
13,100,46.461239
12,100,47.678563
13,100,48.50415
14,100,49.478226
18,100,50.406185
11,100,51.297754
14,100,51.91556
10,100,52.327501
13,100,52.958788
16,100,53.722725
14,100,54.695499
21,100,55.247901
11,100,55.842815
12,100,56.451705
18,100,57.052283
13,100,57.656992
19,100,58.48677
15,100,59.480444
21,100,60.474563
15,100,61.551614
22,100,62.245054
17,100,63.315627
13,100,64.385973
24,100,65.377201
23,100,65.968456
15,100,66.418066
16,100,67.157869
18,100,67.766715
24,100,68.644258
15,100,69.320802
23,100,70.290525
16,100,71.271478
20,100,72.428386
18,100,73.259829
11,100,73.934028
17,100,74.977821
18,100,75.918307
17,100,76.745474
20,100,77.503288
17,100,77.98101
20,100,78.609331
19,100,79.206733
14,100,79.865972
13,100,80.309787
15,100,80.945087
16,100,81.502595
16,100,82.053321
12,100,82.601853
14,100,82.993805
18,100,83.565535
21,100,84.128031
17,100,84.688554
18,100,85.07742
20,100,85.652874
14,100,86.219359
18,100,86.786798
13,100,87.346271
15,100,87.768197
17,100,88.324057
17,100,88.88755
15,100,89.441071
20,100,89.830406
16,100,90.392902
16,100,90.945429
20,100,91.506143
21,100,92.060661
17,100,92.450639
14,100,93.024541
19,100,93.573074
22,100,94.125862
11,100,94.684369
18,100,95.071334
17,100,95.619504
20,100,96.174021
21,100,96.715574
19,100,97.10381
16,100,97.653341
18,100,98.203869
15,100,98.757529
17,100,99.325011
20,100,99.720954
24,100,100.282001
23,100,100.827542
21,100,101.37807
15,100,101.766593
22,100,102.315127
21,100,102.861666
17,100,103.420301
24,100,103.965842
15,100,104.366771
25,100,104.907441
16,100,105.45297
15,100,106.008458
18,100,106.41138
17,100,106.960365
14,100,107.511811
17,100,108.034415
18,100,108.576984
24,100,109.000229
16,100,109.58866
19,100,110.103615
13,100,110.628503
23,100,111.155094
17,100,111.539069
19,100,112.046117
13,100,112.606648
18,100,113.130281
14,100,113.507207
20,100,114.056705
18,100,114.579325
19,100,115.098421
12,100,115.627972
18,100,116.005962
17,100,116.539908
14,100,117.056646
20,100,117.576303
20,100,117.955244
20,100,118.474503
11,100,119.001093
18,100,119.535202
14,100,120.062823
18,100,120.440783
16,100,120.965387
21,100,121.501764
15,100,122.05329
12,100,122.44225
23,100,122.975823
21,100,123.505408
17,100,124.033173
18,100,124.559755
28,100,124.945738
22,100,125.475316
18,100,126.009227
21,100,126.543829
18,100,127.065208
23,100,127.447187
14,100,127.972782
20,100,128.496381
23,100,129.026139
16,100,129.415099
19,100,129.935748
17,100,130.462671
22,100,130.978292
20,100,131.494911
16,100,131.873821
22,100,132.392436
17,100,132.911085
17,100,133.427074
15,100,133.800078
24,100,134.332654
22,100,134.849661
15,100,135.376254
19,100,135.900882
17,100,136.287008
28,100,136.828559
14,100,137.347173
20,100,137.873106
24,100,138.252092
28,100,138.774204
19,100,139.2988
24,100,139.814421
21,100,140.33503
21,100,140.71253
16,100,141.232152
22,100,141.760728
18,100,142.282852
26,100,142.799798
18,100,143.180798
11,100,143.704988
19,100,144.222565
18,100,144.746196
22,100,145.12984
12,100,145.657414
21,100,146.186999
25,100,146.707638
25,100,147.234198
20,100,147.608243
25,100,148.128841
29,100,148.653439
22,100,149.176071
23,100,149.554986
15,100,150.092561
22,100,150.63909
21,100,151.162501
22,100,151.682094
24,100,152.057144
29,100,152.582094
27,100,153.105675
26,100,153.623258
18,100,154.00424
21,100,154.520763
18,100,155.042374
20,100,155.554925
20,100,156.075534
23,100,156.451561
14,100,156.972137
24,100,157.49774
22,100,158.023329
25,100,158.548008
19,100,158.920014
30,100,159.449599
18,100,159.971225
27,100,160.493176
20,100,160.883677
25,100,161.412264
16,100,161.936723
20,100,162.458361
17,100,162.97496
17,100,163.361404
22,100,163.885014
23,100,164.408631
22,100,164.926859
23,100,165.308837
23,100,165.827451
20,100,166.352067
23,100,166.870663
19,100,167.390278
27,100,167.768485
17,100,168.285101
20,100,168.811694
17,100,169.330836
16,100,169.716784
19,100,170.238401
24,100,170.76696
26,100,171.291538
29,100,171.819127
27,100,172.197644
28,100,172.726231
25,100,173.23886
